time,valence,arousal
0,6.494,4.352
50,6.501,4.352
100,6.509,4.352
150,6.517,4.352
200,6.521,4.352
250,6.527,4.352
300,6.534,4.352
350,6.536,4.352
400,6.537,4.352
450,6.54,4.352
500,6.543,4.352
550,6.543,4.352
600,6.544,4.352
650,6.545,4.352
700,6.545,4.352
750,6.545,4.352
800,6.545,4.352
850,6.545,4.352
900,6.545,4.352
950,6.545,4.352
1000,6.545,4.352
1050,6.545,4.352
1100,6.545,4.352
1150,6.545,4.352
1200,6.545,4.352
1250,6.545,4.352
1300,6.545,4.352
1350,6.545,4.352
1400,6.545,4.352
1450,6.545,4.352
1500,6.545,4.352
1550,6.545,4.352
1600,6.545,4.352
1650,6.545,4.352
1700,6.545,4.352
1750,6.546,4.352
1800,6.547,4.352
1850,6.549,4.352
1900,6.55,4.352
1950,6.551,4.352
2000,6.552,4.352
2050,6.552,4.352
2100,6.552,4.352
2150,6.553,4.352
2200,6.555,4.352
2250,6.556,4.352
2300,6.556,4.352
2350,6.556,4.352
2400,6.557,4.352
2450,6.557,4.352
2500,6.557,4.352
2550,6.557,4.352
2600,6.557,4.352
2650,6.557,4.352
2700,6.557,4.352
2750,6.557,4.352
2800,6.557,4.352
2850,6.559,4.352
2900,6.561,4.352
2950,6.561,4.352
3000,6.561,4.352
3050,6.561,4.352
3100,6.561,4.352
3150,6.561,4.352
3200,6.561,4.352
3250,6.561,4.352
3300,6.563,4.352
3350,6.564,4.352
3400,6.565,4.352
3450,6.565,4.352
3500,6.565,4.352
3550,6.565,4.352
3600,6.565,4.352
3650,6.565,4.352
3700,6.565,4.35
3750,6.565,4.349
3800,6.565,4.348
3850,6.565,4.348
3900,6.565,4.348
3950,6.565,4.348
4000,6.565,4.348
4050,6.565,4.346
4100,6.565,4.343
4150,6.565,4.342
4200,6.565,4.342
4250,6.565,4.342
4300,6.565,4.342
4350,6.565,4.342
4400,6.565,4.342
4450,6.567,4.342
4500,6.569,4.342
4550,6.572,4.342
4600,6.579,4.342
4650,6.589,4.342
4700,6.601,4.342
4750,6.612,4.342
4800,6.624,4.342
4850,6.629,4.342
4900,6.63,4.342
4950,6.63,4.342
5000,6.63,4.342
5050,6.63,4.342
5100,6.63,4.342
5150,6.63,4.342
5200,6.63,4.342
5250,6.63,4.342
5300,6.63,4.342
5350,6.63,4.342
5400,6.63,4.342
5450,6.63,4.342
5500,6.63,4.342
5550,6.63,4.342
5600,6.63,4.342
5650,6.63,4.342
5700,6.63,4.342
5750,6.63,4.342
5800,6.63,4.342
5850,6.63,4.342
5900,6.63,4.342
5950,6.63,4.342
6000,6.63,4.342
6050,6.63,4.342
6100,6.63,4.342
6150,6.63,4.342
6200,6.63,4.342
6250,6.63,4.342
6300,6.63,4.342
6350,6.63,4.342
6400,6.63,4.342
6450,6.63,4.342
6500,6.63,4.342
6550,6.63,4.342
6600,6.63,4.342
6650,6.63,4.342
6700,6.63,4.342
6750,6.63,4.342
6800,6.63,4.342
6850,6.63,4.342
6900,6.63,4.342
6950,6.63,4.342
7000,6.63,4.342
7050,6.63,4.342
7100,6.63,4.342
7150,6.63,4.342
7200,6.63,4.342
7250,6.63,4.342
7300,6.63,4.342
7350,6.63,4.342
7400,6.63,4.342
7450,6.63,4.342
7500,6.63,4.342
7550,6.63,4.342
7600,6.63,4.342
7650,6.63,4.342
7700,6.63,4.342
7750,6.63,4.342
7800,6.63,4.342
7850,6.63,4.342
7900,6.63,4.342
7950,6.63,4.342
8000,6.63,4.342
8050,6.63,4.342
8100,6.63,4.342
8150,6.63,4.34
8200,6.63,4.337
8250,6.63,4.336
8300,6.63,4.336
8350,6.63,4.333
8400,6.63,4.329
8450,6.63,4.327
8500,6.63,4.326
8550,6.63,4.326
8600,6.63,4.326
8650,6.63,4.326
8700,6.63,4.326
8750,6.63,4.326
8800,6.63,4.326
8850,6.63,4.326
8900,6.63,4.326
8950,6.63,4.326
9000,6.63,4.326
9050,6.63,4.326
9100,6.63,4.326
9150,6.63,4.326
9200,6.63,4.326
9250,6.63,4.326
9300,6.63,4.326
9350,6.632,4.326
9400,6.634,4.326
9450,6.638,4.326
9500,6.641,4.326
9550,6.641,4.326
9600,6.641,4.326
9650,6.643,4.326
9700,6.646,4.326
9750,6.648,4.326
9800,6.652,4.326
9850,6.661,4.326
9900,6.675,4.326
9950,6.693,4.326
10000,6.712,4.326
10050,6.725,4.326
10100,6.73,4.326
10150,6.731,4.326
10200,6.733,4.326
10250,6.735,4.326
10300,6.736,4.326
10350,6.737,4.326
10400,6.738,4.326
10450,6.738,4.326
10500,6.742,4.326
10550,6.744,4.326
10600,6.746,4.326
10650,6.747,4.326
10700,6.747,4.326
10750,6.747,4.326
10800,6.75,4.326
10850,6.752,4.326
10900,6.753,4.326
10950,6.753,4.326
11000,6.755,4.326
11050,6.761,4.326
11100,6.768,4.326
11150,6.772,4.326
11200,6.777,4.326
11250,6.78,4.326
11300,6.781,4.326
11350,6.784,4.326
11400,6.79,4.326
11450,6.797,4.326
11500,6.803,4.326
11550,6.805,4.326
11600,6.807,4.326
11650,6.808,4.326
11700,6.813,4.326
11750,6.819,4.326
11800,6.823,4.326
11850,6.831,4.326
11900,6.839,4.326
11950,6.844,4.326
12000,6.847,4.326
12050,6.848,4.326
12100,6.85,4.326
12150,6.855,4.326
12200,6.859,4.326
12250,6.861,4.326
12300,6.865,4.326
12350,6.868,4.326
12400,6.87,4.326
12450,6.875,4.326
12500,6.881,4.326
12550,6.883,4.326
12600,6.883,4.326
12650,6.883,4.326
12700,6.885,4.326
12750,6.886,4.326
12800,6.887,4.326
12850,6.888,4.326
12900,6.888,4.326
12950,6.89,4.326
13000,6.891,4.326
13050,6.891,4.326
13100,6.892,4.326
13150,6.893,4.326
13200,6.893,4.326
13250,6.893,4.326
13300,6.894,4.326
13350,6.895,4.326
13400,6.896,4.326
13450,6.897,4.326
13500,6.897,4.326
13550,6.897,4.326
13600,6.898,4.326
13650,6.9,4.326
13700,6.9,4.326
13750,6.901,4.329
13800,6.902,4.333
13850,6.903,4.339
13900,6.905,4.343
13950,6.908,4.347
14000,6.914,4.35
14050,6.921,4.352
14100,6.926,4.352
14150,6.929,4.353
14200,6.93,4.355
14250,6.932,4.355
14300,6.933,4.355
14350,6.933,4.355
14400,6.933,4.355
14450,6.933,4.355
14500,6.934,4.355
14550,6.936,4.355
14600,6.937,4.355
14650,6.937,4.355
14700,6.937,4.355
14750,6.937,4.355
14800,6.937,4.355
14850,6.937,4.355
14900,6.937,4.355
14950,6.937,4.355
15000,6.937,4.355
15050,6.937,4.355
15100,6.937,4.355
15150,6.937,4.355
15200,6.937,4.355
15250,6.937,4.355
15300,6.937,4.355
15350,6.937,4.355
15400,6.937,4.355
15450,6.937,4.355
15500,6.937,4.355
15550,6.937,4.355
15600,6.937,4.355
15650,6.937,4.355
15700,6.937,4.355
15750,6.937,4.355
15800,6.937,4.355
15850,6.937,4.355
15900,6.937,4.355
15950,6.937,4.355
16000,6.937,4.355
16050,6.937,4.355
16100,6.937,4.355
16150,6.937,4.355
16200,6.937,4.355
16250,6.937,4.353
16300,6.937,4.352
16350,6.937,4.351
16400,6.937,4.347
16450,6.937,4.34
16500,6.937,4.336
16550,6.937,4.335
16600,6.937,4.334
16650,6.937,4.332
16700,6.937,4.326
16750,6.937,4.323
16800,6.937,4.322
16850,6.937,4.317
16900,6.937,4.313
16950,6.937,4.313
17000,6.937,4.313
17050,6.937,4.312
17100,6.937,4.31
17150,6.937,4.309
17200,6.937,4.308
17250,6.937,4.308
17300,6.937,4.306
17350,6.937,4.304
17400,6.937,4.304
17450,6.937,4.304
17500,6.937,4.304
17550,6.937,4.304
17600,6.939,4.304
17650,6.941,4.304
17700,6.943,4.304
17750,6.946,4.304
17800,6.949,4.304
17850,6.953,4.304
17900,6.96,4.304
17950,6.964,4.304
18000,6.964,4.304
18050,6.964,4.304
18100,6.965,4.304
18150,6.967,4.304
18200,6.968,4.304
18250,6.968,4.304
18300,6.969,4.304
18350,6.97,4.304
18400,6.972,4.304
18450,6.976,4.304
18500,6.979,4.304
18550,6.98,4.304
18600,6.982,4.304
18650,6.985,4.304
18700,6.987,4.304
18750,6.988,4.304
18800,6.988,4.304
18850,6.99,4.304
18900,6.992,4.304
18950,6.993,4.304
19000,6.995,4.304
19050,6.995,4.304
19100,7.001,4.304
19150,7.005,4.304
19200,7.005,4.304
19250,7.005,4.304
19300,7.006,4.304
19350,7.007,4.304
19400,7.009,4.304
19450,7.011,4.304
19500,7.011,4.304
19550,7.011,4.304
19600,7.011,4.304
19650,7.011,4.304
19700,7.011,4.304
19750,7.011,4.304
19800,7.011,4.304
19850,7.011,4.304
19900,7.011,4.304
19950,7.011,4.304
20000,7.011,4.304
20050,7.011,4.304
20100,7.011,4.304
20150,7.012,4.304
20200,7.013,4.304
20250,7.013,4.304
20300,7.014,4.304
20350,7.015,4.304
20400,7.017,4.304
20450,7.019,4.304
20500,7.02,4.304
20550,7.022,4.304
20600,7.026,4.304
20650,7.029,4.304
20700,7.029,4.304
20750,7.029,4.304
20800,7.029,4.304
20850,7.031,4.304
20900,7.033,4.304
20950,7.035,4.304
21000,7.038,4.304
21050,7.041,4.304
21100,7.043,4.304
21150,7.046,4.304
21200,7.051,4.304
21250,7.053,4.304
21300,7.053,4.304
21350,7.053,4.304
21400,7.053,4.304
21450,7.053,4.304
21500,7.055,4.304
21550,7.059,4.304
21600,7.067,4.304
21650,7.075,4.304
21700,7.08,4.304
21750,7.088,4.304
21800,7.095,4.304
21850,7.104,4.304
21900,7.112,4.304
21950,7.122,4.304
22000,7.135,4.304
22050,7.148,4.304
22100,7.154,4.304
22150,7.156,4.304
22200,7.158,4.304
