time,valence,arousal
0,4.545,3.506
50,4.545,3.506
100,4.545,3.506
150,4.545,3.506
200,4.545,3.506
250,4.545,3.506
300,4.545,3.506
350,4.545,3.506
400,4.545,3.506
450,4.545,3.506
500,4.545,3.506
550,4.545,3.506
600,4.545,3.506
650,4.545,3.506
700,4.545,3.506
750,4.545,3.506
800,4.545,3.506
850,4.545,3.506
900,4.545,3.506
950,4.545,3.506
1000,4.545,3.506
1050,4.545,3.506
1100,4.545,3.506
1150,4.545,3.506
1200,4.545,3.506
1250,4.545,3.506
1300,4.545,3.506
1350,4.545,3.506
1400,4.545,3.506
1450,4.545,3.506
1500,4.545,3.506
1550,4.545,3.506
1600,4.545,3.506
1650,4.545,3.506
1700,4.545,3.506
1750,4.546,3.506
1800,4.546,3.506
1850,4.546,3.506
1900,4.546,3.506
1950,4.546,3.506
2000,4.546,3.506
2050,4.546,3.506
2100,4.546,3.506
2150,4.546,3.506
2200,4.546,3.506
2250,4.546,3.506
2300,4.546,3.506
2350,4.547,3.506
2400,4.547,3.506
2450,4.547,3.506
2500,4.547,3.506
2550,4.547,3.506
2600,4.547,3.506
2650,4.547,3.506
2700,4.547,3.506
2750,4.547,3.506
2800,4.547,3.506
2850,4.547,3.506
2900,4.547,3.506
2950,4.548,3.506
3000,4.551,3.506
3050,4.552,3.506
3100,4.553,3.506
3150,4.553,3.506
3200,4.553,3.506
3250,4.554,3.506
3300,4.555,3.506
3350,4.555,3.506
3400,4.555,3.506
3450,4.555,3.506
3500,4.555,3.506
3550,4.555,3.506
3600,4.555,3.506
3650,4.555,3.506
3700,4.555,3.506
3750,4.555,3.506
3800,4.555,3.506
3850,4.555,3.506
3900,4.555,3.506
3950,4.555,3.506
4000,4.555,3.506
4050,4.555,3.506
4100,4.555,3.506
4150,4.555,3.506
4200,4.555,3.506
4250,4.555,3.506
4300,4.555,3.506
4350,4.555,3.506
4400,4.555,3.506
4450,4.555,3.506
4500,4.555,3.506
4550,4.555,3.506
4600,4.555,3.506
4650,4.555,3.506
4700,4.555,3.506
4750,4.555,3.506
4800,4.555,3.506
4850,4.555,3.506
4900,4.555,3.506
4950,4.555,3.506
5000,4.555,3.506
5050,4.555,3.506
5100,4.555,3.506
5150,4.555,3.506
5200,4.555,3.506
5250,4.555,3.506
5300,4.555,3.506
5350,4.555,3.506
5400,4.555,3.506
5450,4.555,3.506
5500,4.555,3.506
5550,4.555,3.506
5600,4.555,3.506
5650,4.555,3.506
5700,4.555,3.506
5750,4.555,3.506
5800,4.555,3.506
5850,4.555,3.506
5900,4.555,3.506
5950,4.555,3.506
6000,4.555,3.506
6050,4.555,3.506
6100,4.555,3.506
6150,4.555,3.506
6200,4.555,3.506
6250,4.555,3.506
6300,4.555,3.506
6350,4.555,3.506
6400,4.555,3.506
6450,4.555,3.506
6500,4.555,3.506
6550,4.555,3.506
6600,4.555,3.506
6650,4.555,3.506
6700,4.555,3.506
6750,4.555,3.506
6800,4.555,3.506
6850,4.555,3.506
6900,4.555,3.506
6950,4.555,3.506
7000,4.555,3.506
7050,4.555,3.506
7100,4.555,3.506
7150,4.555,3.506
7200,4.555,3.506
7250,4.555,3.506
7300,4.555,3.506
7350,4.555,3.506
7400,4.555,3.506
7450,4.555,3.506
7500,4.555,3.506
7550,4.555,3.506
7600,4.555,3.506
7650,4.555,3.506
7700,4.555,3.506
7750,4.555,3.506
7800,4.555,3.506
7850,4.555,3.506
7900,4.555,3.506
7950,4.555,3.506
8000,4.555,3.506
8050,4.555,3.506
8100,4.555,3.506
8150,4.555,3.506
8200,4.555,3.506
8250,4.555,3.506
8300,4.555,3.506
8350,4.555,3.506
8400,4.555,3.506
8450,4.555,3.506
8500,4.555,3.506
8550,4.555,3.506
8600,4.555,3.506
8650,4.555,3.506
8700,4.555,3.506
8750,4.555,3.506
8800,4.555,3.506
8850,4.555,3.506
8900,4.555,3.506
8950,4.555,3.506
9000,4.555,3.506
9050,4.555,3.506
9100,4.555,3.506
9150,4.555,3.506
9200,4.555,3.506
9250,4.555,3.506
9300,4.555,3.506
9350,4.555,3.506
9400,4.555,3.506
9450,4.555,3.506
9500,4.555,3.506
9550,4.555,3.506
9600,4.555,3.506
9650,4.555,3.506
9700,4.555,3.506
9750,4.555,3.506
9800,4.555,3.506
9850,4.555,3.506
9900,4.555,3.506
9950,4.555,3.506
10000,4.555,3.506
10050,4.555,3.506
10100,4.555,3.506
10150,4.555,3.506
10200,4.555,3.506
10250,4.555,3.506
10300,4.555,3.506
10350,4.555,3.506
10400,4.555,3.506
10450,4.555,3.506
10500,4.556,3.506
10550,4.556,3.506
10600,4.556,3.506
10650,4.556,3.506
10700,4.556,3.506
10750,4.556,3.506
10800,4.557,3.506
10850,4.558,3.506
10900,4.558,3.506
10950,4.558,3.506
11000,4.558,3.506
11050,4.558,3.506
11100,4.558,3.506
11150,4.558,3.506
11200,4.558,3.506
11250,4.558,3.506
11300,4.558,3.506
11350,4.558,3.506
11400,4.558,3.506
11450,4.558,3.506
11500,4.558,3.506
11550,4.558,3.506
11600,4.558,3.506
11650,4.558,3.506
11700,4.558,3.506
11750,4.558,3.506
11800,4.558,3.506
11850,4.558,3.506
11900,4.558,3.506
11950,4.558,3.506
12000,4.558,3.506
12050,4.558,3.506
12100,4.558,3.506
12150,4.558,3.506
12200,4.558,3.506
12250,4.558,3.506
12300,4.558,3.506
12350,4.558,3.506
12400,4.558,3.506
12450,4.558,3.506
12500,4.558,3.506
12550,4.558,3.506
12600,4.558,3.506
12650,4.558,3.506
12700,4.558,3.506
12750,4.558,3.506
12800,4.558,3.506
12850,4.558,3.506
12900,4.558,3.506
12950,4.558,3.506
13000,4.558,3.506
13050,4.558,3.506
13100,4.558,3.506
13150,4.558,3.506
13200,4.558,3.506
13250,4.558,3.506
13300,4.558,3.506
13350,4.558,3.506
13400,4.558,3.506
13450,4.558,3.506
13500,4.558,3.506
13550,4.558,3.506
13600,4.558,3.506
