time,valence,arousal
0,3.945,9.5
50,3.944,9.5
100,3.94,9.5
150,3.935,9.5
200,3.925,9.5
250,3.923,9.5
300,3.923,9.5
350,3.917,9.5
400,3.907,9.5
450,3.904,9.5
500,3.898,9.5
550,3.896,9.5
600,3.878,9.5
650,3.84,9.5
700,3.752,9.5
750,3.619,9.5
800,3.548,9.5
850,3.536,9.5
900,3.536,9.5
950,3.536,9.5
1000,3.536,9.5
1050,3.536,9.5
1100,3.533,9.5
1150,3.53,9.5
1200,3.53,9.5
1250,3.53,9.5
1300,3.53,9.5
1350,3.53,9.5
1400,3.53,9.5
1450,3.53,9.5
1500,3.53,9.5
1550,3.532,9.5
1600,3.532,9.5
1650,3.533,9.5
1700,3.535,9.5
1750,3.536,9.5
1800,3.536,9.5
1850,3.536,9.5
1900,3.536,9.5
1950,3.536,9.5
2000,3.536,9.5
2050,3.537,9.5
2100,3.537,9.5
2150,3.537,9.5
2200,3.537,9.5
2250,3.537,9.5
2300,3.537,9.5
2350,3.538,9.5
2400,3.538,9.5
2450,3.538,9.5
2500,3.538,9.5
2550,3.538,9.5
2600,3.538,9.5
2650,3.538,9.5
2700,3.538,9.5
2750,3.538,9.5
2800,3.538,9.5
2850,3.538,9.5
2900,3.538,9.5
2950,3.538,9.5
3000,3.538,9.5
3050,3.538,9.5
3100,3.538,9.5
3150,3.538,9.5
3200,3.536,9.5
3250,3.534,9.5
3300,3.531,9.5
3350,3.526,9.5
3400,3.523,9.5
3450,3.523,9.5
3500,3.523,9.5
3550,3.522,9.5
3600,3.522,9.5
3650,3.508,9.5
3700,3.476,9.5
3750,3.429,9.5
3800,3.413,9.5
3850,3.409,9.5
3900,3.408,9.5
3950,3.407,9.5
4000,3.406,9.5
4050,3.397,9.5
4100,3.389,9.5
4150,3.384,9.5
4200,3.381,9.5
4250,3.377,9.5
4300,3.345,9.5
4350,3.318,9.5
4400,3.307,9.5
4450,3.302,9.5
4500,3.299,9.5
4550,3.294,9.5
4600,3.291,9.5
4650,3.287,9.5
4700,3.283,9.5
4750,3.278,9.5
4800,3.277,9.5
4850,3.277,9.5
4900,3.277,9.5
4950,3.277,9.5
5000,3.277,9.5
5050,3.277,9.5
5100,3.277,9.5
5150,3.277,9.5
5200,3.277,9.5
5250,3.277,9.5
5300,3.277,9.5
5350,3.276,9.5
5400,3.276,9.5
5450,3.276,9.5
5500,3.275,9.5
5550,3.275,9.5
5600,3.275,9.5
5650,3.275,9.5
5700,3.275,9.5
5750,3.275,9.5
5800,3.275,9.5
5850,3.275,9.5
5900,3.275,9.5
5950,3.275,9.5
6000,3.275,9.5
6050,3.276,9.5
6100,3.279,9.5
6150,3.284,9.5
6200,3.29,9.5
6250,3.347,9.5
6300,3.425,9.5
6350,3.521,9.482
6400,3.615,9.4
6450,3.677,9.335
6500,3.698,9.32
6550,3.701,9.32
6600,3.701,9.32
6650,3.701,9.318
6700,3.702,9.317
6750,3.702,9.317
6800,3.702,9.317
6850,3.702,9.317
6900,3.702,9.317
6950,3.702,9.317
7000,3.702,9.317
7050,3.702,9.317
7100,3.702,9.317
7150,3.702,9.317
7200,3.702,9.317
7250,3.702,9.317
7300,3.702,9.317
7350,3.702,9.317
7400,3.702,9.317
7450,3.702,9.317
7500,3.702,9.317
7550,3.702,9.317
7600,3.702,9.317
7650,3.702,9.317
7700,3.702,9.317
7750,3.702,9.317
7800,3.702,9.317
7850,3.702,9.317
7900,3.702,9.317
7950,3.702,9.297
8000,3.702,9.245
8050,3.702,9.194
8100,3.708,9.162
8150,3.715,9.147
8200,3.721,9.14
8250,3.727,9.132
8300,3.731,9.119
8350,3.735,9.107
8400,3.747,9.084
8450,3.755,9.07
8500,3.766,9.067
8550,3.769,9.067
8600,3.769,9.067
8650,3.769,9.067
8700,3.769,9.066
8750,3.769,9.066
8800,3.769,9.066
8850,3.769,9.066
8900,3.769,9.066
8950,3.769,9.066
9000,3.769,9.066
9050,3.769,9.066
9100,3.769,9.066
9150,3.769,9.066
9200,3.769,9.066
9250,3.769,9.066
9300,3.769,9.066
9350,3.769,9.066
9400,3.769,9.066
9450,3.769,9.066
9500,3.769,9.066
9550,3.769,9.066
9600,3.769,9.066
9650,3.769,9.066
9700,3.769,9.066
9750,3.769,9.066
9800,3.769,9.066
9850,3.769,9.066
9900,3.769,9.066
9950,3.769,9.066
10000,3.769,9.066
10050,3.769,9.066
10100,3.769,9.066
10150,3.769,9.066
10200,3.769,9.066
10250,3.769,9.066
10300,3.769,9.066
10350,3.769,9.066
10400,3.769,9.066
10450,3.769,9.066
10500,3.769,9.066
10550,3.769,9.062
10600,3.769,9.061
10650,3.769,9.059
10700,3.769,9.046
10750,3.769,9.011
10800,3.769,8.986
10850,3.77,8.974
10900,3.772,8.972
10950,3.774,8.969
11000,3.775,8.964
11050,3.776,8.949
11100,3.78,8.929
11150,3.79,8.921
11200,3.792,8.918
11250,3.792,8.913
11300,3.792,8.91
11350,3.792,8.902
11400,3.799,8.877
11450,3.823,8.843
11500,3.838,8.805
11550,3.849,8.785
11600,3.852,8.779
11650,3.852,8.776
11700,3.852,8.765
11750,3.852,8.727
11800,3.859,8.696
11850,3.863,8.675
11900,3.864,8.669
11950,3.864,8.665
12000,3.864,8.665
12050,3.864,8.665
12100,3.864,8.665
12150,3.864,8.665
12200,3.864,8.665
12250,3.864,8.665
12300,3.864,8.665
12350,3.864,8.665
12400,3.864,8.665
12450,3.864,8.665
12500,3.864,8.665
12550,3.864,8.665
12600,3.864,8.665
12650,3.864,8.665
12700,3.864,8.665
12750,3.864,8.665
12800,3.864,8.665
12850,3.864,8.665
12900,3.864,8.665
12950,3.864,8.665
13000,3.864,8.659
13050,3.864,8.657
13100,3.864,8.654
13150,3.864,8.65
13200,3.864,8.649
13250,3.864,8.647
13300,3.864,8.646
13350,3.864,8.645
13400,3.864,8.642
13450,3.864,8.639
13500,3.864,8.638
13550,3.864,8.638
13600,3.864,8.638
13650,3.864,8.638
13700,3.864,8.638
13750,3.864,8.638
13800,3.864,8.638
13850,3.864,8.632
13900,3.864,8.622
13950,3.864,8.617
14000,3.864,8.611
14050,3.864,8.609
14100,3.864,8.607
14150,3.864,8.606
14200,3.864,8.606
14250,3.864,8.606
14300,3.864,8.606
14350,3.864,8.606
14400,3.864,8.606
14450,3.864,8.606
14500,3.864,8.606
14550,3.864,8.603
14600,3.864,8.596
14650,3.864,8.588
14700,3.864,8.583
14750,3.864,8.581
14800,3.864,8.578
14850,3.864,8.574
14900,3.864,8.566
14950,3.864,8.558
15000,3.864,8.554
15050,3.864,8.55
15100,3.864,8.546
15150,3.864,8.543
15200,3.864,8.542
15250,3.864,8.542
15300,3.864,8.536
15350,3.864,8.531
15400,3.864,8.529
15450,3.864,8.521
15500,3.864,8.515
15550,3.864,8.512
15600,3.864,8.509
15650,3.864,8.509
15700,3.864,8.509
15750,3.864,8.509
15800,3.864,8.509
15850,3.864,8.509
15900,3.864,8.509
15950,3.864,8.509
16000,3.864,8.509
16050,3.864,8.509
16100,3.864,8.509
16150,3.864,8.509
16200,3.864,8.509
16250,3.864,8.509
16300,3.864,8.509
16350,3.864,8.509
16400,3.864,8.509
16450,3.864,8.509
16500,3.864,8.509
16550,3.864,8.509
16600,3.864,8.509
16650,3.864,8.509
16700,3.864,8.509
16750,3.864,8.509
16800,3.864,8.509
16850,3.864,8.509
16900,3.864,8.509
16950,3.864,8.501
17000,3.864,8.477
17050,3.845,8.441
17100,3.827,8.417
17150,3.823,8.412
17200,3.823,8.412
17250,3.823,8.412
17300,3.823,8.412
17350,3.823,8.417
17400,3.823,8.451
17450,3.823,8.484
17500,3.823,8.508
17550,3.823,8.546
17600,3.82,8.571
17650,3.814,8.593
17700,3.8,8.626
17750,3.779,8.659
17800,3.772,8.676
17850,3.771,8.683
17900,3.769,8.687
17950,3.769,8.694
18000,3.769,8.7
18050,3.767,8.708
