time,valence,arousal
0,5.921,3.652
50,5.921,3.652
100,5.921,3.652
150,5.921,3.652
200,5.921,3.652
250,5.921,3.652
300,5.921,3.652
350,5.921,3.652
400,5.921,3.652
450,5.921,3.652
500,5.921,3.652
550,5.921,3.652
600,5.921,3.652
650,5.921,3.652
700,5.921,3.652
750,5.921,3.652
800,5.921,3.652
850,5.921,3.652
900,5.921,3.652
950,5.921,3.652
1000,5.921,3.652
1050,5.921,3.652
1100,5.921,3.652
1150,5.921,3.652
1200,5.921,3.652
1250,5.921,3.652
1300,5.921,3.652
1350,5.921,3.652
1400,5.921,3.652
1450,5.921,3.652
1500,5.921,3.652
1550,5.921,3.652
1600,5.921,3.652
1650,5.921,3.652
1700,5.921,3.652
1750,5.921,3.652
1800,5.921,3.652
1850,5.921,3.652
1900,5.921,3.652
1950,5.921,3.652
2000,5.921,3.652
2050,5.921,3.652
2100,5.921,3.652
2150,5.921,3.652
2200,5.921,3.652
2250,5.921,3.652
2300,5.921,3.652
2350,5.921,3.652
2400,5.921,3.652
2450,5.921,3.652
2500,5.921,3.652
2550,5.921,3.652
2600,5.921,3.652
2650,5.921,3.652
2700,5.921,3.652
2750,5.921,3.652
2800,5.921,3.652
2850,5.921,3.652
2900,5.921,3.652
2950,5.921,3.652
3000,5.921,3.652
3050,5.921,3.652
3100,5.921,3.652
3150,5.921,3.652
3200,5.921,3.652
3250,5.921,3.652
3300,5.921,3.652
3350,5.921,3.652
3400,5.921,3.652
3450,5.921,3.652
3500,5.921,3.652
3550,5.921,3.652
3600,5.921,3.652
3650,5.921,3.652
3700,5.921,3.652
3750,5.921,3.652
3800,5.921,3.652
3850,5.921,3.652
3900,5.921,3.652
3950,5.921,3.652
4000,5.921,3.652
4050,5.921,3.652
4100,5.921,3.652
4150,5.921,3.652
4200,5.921,3.652
4250,5.921,3.652
4300,5.921,3.652
4350,5.921,3.652
4400,5.921,3.652
4450,5.921,3.652
4500,5.921,3.652
4550,5.921,3.652
4600,5.921,3.652
4650,5.921,3.652
4700,5.921,3.652
4750,5.921,3.652
4800,5.921,3.652
4850,5.921,3.652
4900,5.921,3.652
4950,5.921,3.652
5000,5.921,3.652
5050,5.921,3.652
5100,5.921,3.652
5150,5.921,3.652
5200,5.921,3.652
5250,5.921,3.652
5300,5.921,3.652
5350,5.921,3.652
5400,5.921,3.652
5450,5.921,3.652
5500,5.921,3.652
5550,5.921,3.652
5600,5.921,3.652
5650,5.921,3.652
5700,5.921,3.652
5750,5.921,3.652
5800,5.921,3.652
5850,5.921,3.652
5900,5.921,3.652
5950,5.921,3.652
6000,5.921,3.652
6050,5.921,3.652
6100,5.921,3.652
6150,5.921,3.652
6200,5.921,3.652
6250,5.921,3.652
6300,5.921,3.652
6350,5.921,3.652
6400,5.921,3.652
6450,5.921,3.652
6500,5.921,3.652
6550,5.921,3.652
6600,5.921,3.652
6650,5.921,3.652
6700,5.921,3.652
6750,5.921,3.652
6800,5.921,3.652
6850,5.921,3.652
6900,5.921,3.652
6950,5.921,3.652
7000,5.921,3.652
7050,5.921,3.652
7100,5.921,3.652
7150,5.921,3.652
7200,5.921,3.652
7250,5.921,3.652
7300,5.921,3.652
7350,5.921,3.652
7400,5.921,3.652
7450,5.921,3.652
7500,5.921,3.652
7550,5.921,3.652
7600,5.921,3.652
7650,5.921,3.652
7700,5.921,3.652
7750,5.921,3.652
7800,5.921,3.652
7850,5.921,3.652
7900,5.921,3.652
7950,5.921,3.652
8000,5.921,3.652
8050,5.921,3.652
8100,5.921,3.652
8150,5.921,3.652
8200,5.921,3.652
8250,5.921,3.652
8300,5.921,3.652
8350,5.921,3.652
8400,5.921,3.652
8450,5.921,3.652
8500,5.921,3.652
8550,5.921,3.652
8600,5.921,3.652
8650,5.921,3.652
8700,5.921,3.652
8750,5.921,3.652
8800,5.921,3.652
8850,5.921,3.652
8900,5.921,3.652
8950,5.921,3.652
9000,5.921,3.652
9050,5.921,3.652
9100,5.921,3.652
9150,5.921,3.652
9200,5.921,3.652
9250,5.921,3.652
9300,5.921,3.652
9350,5.921,3.652
9400,5.921,3.652
9450,5.921,3.652
9500,5.921,3.652
9550,5.921,3.652
9600,5.921,3.652
9650,5.921,3.652
9700,5.921,3.652
9750,5.921,3.652
9800,5.921,3.652
9850,5.921,3.652
9900,5.921,3.652
9950,5.921,3.652
10000,5.921,3.652
10050,5.921,3.652
10100,5.921,3.652
10150,5.921,3.652
10200,5.921,3.652
10250,5.921,3.652
10300,5.921,3.652
10350,5.921,3.652
10400,5.921,3.652
10450,5.921,3.652
10500,5.921,3.652
10550,5.921,3.652
10600,5.921,3.652
10650,5.921,3.652
10700,5.921,3.652
10750,5.921,3.652
10800,5.921,3.652
10850,5.921,3.652
10900,5.921,3.652
10950,5.921,3.652
11000,5.921,3.652
11050,5.921,3.652
11100,5.921,3.652
11150,5.921,3.652
11200,5.921,3.652
11250,5.921,3.652
11300,5.921,3.652
11350,5.921,3.652
11400,5.921,3.652
11450,5.921,3.652
11500,5.921,3.652
11550,5.921,3.652
11600,5.921,3.652
11650,5.921,3.652
11700,5.921,3.652
11750,5.921,3.652
11800,5.921,3.652
11850,5.921,3.652
11900,5.921,3.652
11950,5.921,3.652
12000,5.921,3.652
12050,5.921,3.652
12100,5.921,3.652
12150,5.921,3.652
12200,5.921,3.652
12250,5.921,3.652
12300,5.921,3.652
12350,5.921,3.652
12400,5.921,3.652
12450,5.921,3.652
12500,5.921,3.652
12550,5.921,3.652
12600,5.921,3.652
12650,5.921,3.652
12700,5.921,3.652
12750,5.921,3.652
12800,5.921,3.652
12850,5.921,3.652
12900,5.921,3.652
12950,5.921,3.652
13000,5.921,3.652
13050,5.921,3.652
13100,5.921,3.652
13150,5.921,3.652
13200,5.921,3.652
13250,5.921,3.652
13300,5.921,3.652
13350,5.921,3.652
13400,5.921,3.652
13450,5.921,3.652
13500,5.921,3.652
13550,5.921,3.652
13600,5.921,3.652
13650,5.921,3.652
13700,5.921,3.652
13750,5.921,3.652
13800,5.921,3.652
13850,5.921,3.652
13900,5.921,3.652
13950,5.921,3.652
14000,5.921,3.652
14050,5.921,3.652
14100,5.921,3.652
14150,5.921,3.652
14200,5.921,3.652
14250,5.921,3.652
14300,5.921,3.652
14350,5.921,3.652
14400,5.921,3.652
14450,5.921,3.652
14500,5.921,3.652
14550,5.921,3.652
14600,5.921,3.652
14650,5.921,3.652
14700,5.921,3.652
14750,5.921,3.652
14800,5.921,3.652
14850,5.921,3.652
14900,5.921,3.652
14950,5.921,3.652
15000,5.921,3.652
15050,5.921,3.652
15100,5.921,3.652
15150,5.921,3.652
15200,5.921,3.652
15250,5.921,3.652
15300,5.921,3.652
15350,5.921,3.652
15400,5.921,3.652
15450,5.921,3.652
15500,5.921,3.652
15550,5.921,3.652
15600,5.921,3.652
15650,5.921,3.652
15700,5.921,3.652
15750,5.921,3.652
15800,5.921,3.652
15850,5.921,3.652
15900,5.921,3.652
15950,5.921,3.652
16000,5.921,3.652
16050,5.921,3.652
16100,5.921,3.652
16150,5.921,3.652
16200,5.921,3.652
16250,5.921,3.652
16300,5.921,3.652
16350,5.921,3.652
16400,5.921,3.652
16450,5.921,3.652
16500,5.921,3.652
16550,5.921,3.652
16600,5.921,3.652
16650,5.921,3.652
16700,5.921,3.652
16750,5.921,3.652
16800,5.921,3.652
16850,5.921,3.652
16900,5.921,3.652
16950,5.921,3.652
17000,5.921,3.652
17050,5.921,3.652
17100,5.921,3.652
17150,5.921,3.652
17200,5.921,3.652
17250,5.921,3.652
17300,5.921,3.652
17350,5.921,3.652
17400,5.921,3.652
17450,5.921,3.652
17500,5.921,3.652
17550,5.921,3.652
17600,5.921,3.652
17650,5.921,3.652
17700,5.921,3.652
17750,5.921,3.652
17800,5.921,3.652
17850,5.921,3.652
17900,5.921,3.652
17950,5.921,3.652
18000,5.921,3.652
