time,valence,arousal
0,7.215,4.835
50,7.215,4.835
100,7.215,4.835
150,7.215,4.835
200,7.215,4.835
250,7.215,4.835
300,7.215,4.835
350,7.215,4.835
400,7.214,4.835
450,7.214,4.835
500,7.214,4.835
550,7.214,4.835
600,7.211,4.835
650,7.211,4.835
700,7.211,4.835
750,7.211,4.835
800,7.211,4.835
850,7.21,4.835
900,7.21,4.835
950,7.21,4.835
1000,7.21,4.835
1050,7.21,4.835
1100,7.21,4.835
1150,7.21,4.835
1200,7.21,4.835
1250,7.209,4.835
1300,7.209,4.835
1350,7.209,4.835
1400,7.209,4.835
1450,7.209,4.835
1500,7.209,4.835
1550,7.209,4.835
1600,7.209,4.835
1650,7.208,4.835
1700,7.208,4.835
1750,7.207,4.835
1800,7.207,4.835
1850,7.207,4.835
1900,7.206,4.835
1950,7.206,4.835
2000,7.206,4.835
2050,7.206,4.835
2100,7.206,4.835
2150,7.206,4.835
2200,7.206,4.835
2250,7.206,4.835
2300,7.206,4.835
2350,7.206,4.835
2400,7.206,4.835
2450,7.204,4.835
2500,7.204,4.835
2550,7.204,4.835
2600,7.204,4.835
2650,7.204,4.835
2700,7.204,4.835
2750,7.204,4.835
2800,7.204,4.835
2850,7.204,4.835
2900,7.204,4.833
2950,7.204,4.807
3000,7.204,4.777
3050,7.204,4.774
3100,7.204,4.773
3150,7.204,4.766
3200,7.204,4.757
3250,7.204,4.753
3300,7.204,4.744
3350,7.204,4.744
3400,7.204,4.736
3450,7.204,4.731
3500,7.204,4.721
3550,7.204,4.709
3600,7.202,4.706
3650,7.201,4.7
3700,7.2,4.699
3750,7.198,4.694
3800,7.198,4.692
3850,7.198,4.692
3900,7.198,4.692
3950,7.198,4.692
4000,7.198,4.692
4050,7.198,4.692
4100,7.198,4.692
4150,7.198,4.692
4200,7.198,4.692
4250,7.198,4.692
4300,7.198,4.692
4350,7.198,4.692
4400,7.196,4.692
4450,7.195,4.692
4500,7.194,4.692
4550,7.191,4.692
4600,7.191,4.692
4650,7.189,4.692
4700,7.189,4.692
4750,7.189,4.692
4800,7.189,4.692
4850,7.189,4.692
4900,7.189,4.692
4950,7.189,4.692
5000,7.189,4.692
5050,7.189,4.692
5100,7.187,4.692
5150,7.187,4.692
5200,7.187,4.692
5250,7.187,4.692
5300,7.187,4.692
5350,7.183,4.691
5400,7.183,4.69
5450,7.183,4.69
5500,7.182,4.69
5550,7.182,4.69
5600,7.182,4.69
5650,7.181,4.69
5700,7.18,4.69
5750,7.18,4.689
5800,7.175,4.685
5850,7.175,4.685
5900,7.175,4.685
5950,7.171,4.685
6000,7.171,4.685
6050,7.169,4.685
6100,7.169,4.685
6150,7.167,4.682
6200,7.167,4.681
