time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.817,36.462,20.202,35.944,22.434,6.877,10.285,24.662
1,0.823,36.65,20.179,35.973,22.444,6.918,10.327,24.579
2,0.833,36.767,20.155,35.973,22.438,6.959,10.368,24.578
3,0.83,36.825,20.096,35.973,22.437,6.96,10.328,24.334
4,0.846,36.481,20.158,36.002,22.441,7.041,10.286,24.087
5,0.823,36.564,20.194,35.935,22.431,6.92,10.245,23.719
6,0.823,36.68,20.245,35.954,22.43,6.959,10.082,23.309
7,0.833,36.729,20.214,35.973,22.437,7.041,10.121,22.898
8,0.833,36.461,20.12,35.944,22.424,6.96,9.919,22.406
9,0.839,36.631,20.127,35.982,22.437,7.204,10.039,22.076
10,0.843,36.738,20.033,35.992,22.441,7.165,9.918,21.91
11,0.846,36.768,20.118,35.973,22.431,7.246,9.916,22.274
12,0.846,36.298,20.143,35.992,22.451,7.41,9.957,23.62
13,0.83,36.399,20.135,35.935,22.431,7.289,9.673,25.016
14,0.833,36.525,20.186,35.963,22.43,7.329,9.548,26.534
15,0.826,36.497,20.229,35.973,22.434,7.37,9.588,28.175
16,0.823,36.545,20.152,35.964,22.431,7.37,9.425,30.916
17,0.826,36.708,20.166,35.983,22.444,7.492,9.546,35.172
18,0.817,36.806,20.155,35.964,22.431,7.575,9.344,39.443
19,0.826,36.375,20.166,35.963,22.437,7.657,9.301,42.738
20,0.807,36.448,20.202,35.983,22.444,7.739,9.301,45.21
21,0.803,36.573,20.218,35.954,22.438,7.618,9.178,46.455
22,0.816,36.699,20.226,35.954,22.437,7.657,9.177,47.199
23,0.803,36.317,20.249,35.944,22.441,7.739,9.177,47.369
24,0.82,36.476,20.238,35.963,22.444,7.781,9.096,46.964
25,0.81,36.602,20.132,35.992,22.438,7.781,9.095,46.228
26,0.813,36.69,20.174,35.983,22.444,7.781,9.136,45.082
27,0.826,36.432,20.19,35.992,22.441,7.944,9.095,43.81
28,0.813,36.534,20.241,35.954,22.434,7.823,9.054,42.537
29,0.823,36.651,20.237,35.963,22.434,7.863,9.013,41.02
30,0.826,36.728,20.218,35.963,22.434,7.944,8.972,39.623
31,0.81,36.24,20.186,35.935,22.427,7.864,8.85,38.145
32,0.823,36.417,20.202,35.973,22.444,7.944,9.011,36.87
33,0.813,36.534,20.21,35.973,22.441,7.986,8.932,35.434
34,0.813,36.574,20.19,35.964,22.441,8.068,8.931,34.2
35,0.813,36.411,20.19,35.992,22.448,8.15,9.012,33.212
36,0.803,36.515,20.198,35.925,22.438,7.947,8.85,32.145
37,0.807,36.65,20.253,35.944,22.431,7.986,8.849,31.646
38,0.797,36.671,20.214,35.954,22.437,7.946,8.849,31.275
39,0.807,36.335,20.175,35.963,22.441,7.986,8.849,30.865
40,0.784,36.476,20.12,35.973,22.441,8.108,8.849,30.699
41,0.787,36.592,20.115,35.973,22.438,8.028,8.93,30.209
42,0.813,36.642,20.119,35.992,22.441,8.109,8.972,29.798
43,0.79,36.422,20.135,35.945,22.431,7.947,8.931,29.224
44,0.8,36.544,20.158,35.954,22.43,8.026,8.931,28.446
45,0.8,36.67,20.217,35.954,22.437,8.027,9.012,27.991
46,0.787,36.412,20.198,35.925,22.424,7.865,8.972,27.214
47,0.8,36.4,20.155,35.992,22.441,8.066,9.175,26.637
48,0.803,36.553,20.159,36.04,22.441,8.109,9.096,25.94
49,0.803,36.632,20.155,35.945,22.441,8.028,9.258,25.486
50,0.813,36.383,20.186,35.992,22.451,8.149,9.341,26.132
51,0.803,36.457,20.159,35.945,22.434,7.907,9.138,27.399
52,0.81,36.592,20.17,35.944,22.434,7.863,9.095,29.078
53,0.803,36.699,20.194,35.963,22.441,7.944,9.136,30.722
54,0.8,36.269,20.241,35.944,22.434,7.823,9.095,31.795
55,0.803,36.408,20.191,35.963,22.437,7.944,9.136,32.66
56,0.797,36.534,20.175,36.002,22.444,7.823,9.177,33.034
57,0.803,36.612,20.163,35.973,22.441,7.822,9.137,33.038
58,0.79,36.277,20.163,35.964,22.438,7.863,9.217,33.038
59,0.774,36.408,20.221,35.944,22.431,7.782,9.096,32.631
60,0.787,36.563,20.253,35.963,22.434,7.781,9.136,32.18
61,0.784,36.603,20.249,35.954,22.434,7.822,9.095,31.606
62,0.793,36.373,20.241,35.973,22.437,7.781,9.014,30.828
63,0.784,36.496,20.261,35.973,22.444,7.944,9.054,30.088
64,0.784,36.612,20.183,35.973,22.438,7.823,9.054,29.186
65,0.797,36.718,20.186,36.002,22.444,7.781,9.054,28.324
66,0.787,36.24,20.151,35.954,22.434,7.822,9.013,27.339
67,0.787,36.408,20.198,35.954,22.431,7.781,8.891,26.394
68,0.793,36.515,20.237,35.954,22.437,7.781,8.971,25.49
69,0.793,36.545,20.234,35.935,22.42,7.7,8.809,24.546
70,0.793,36.421,20.237,35.963,22.437,7.902,8.889,23.845
71,0.803,36.563,20.253,35.973,22.437,7.863,8.93,23.066
72,0.794,36.67,20.242,35.973,22.434,7.822,8.768,22.326
73,0.803,36.988,20.198,35.992,22.448,7.903,8.97,21.831
74,0.781,36.3,20.175,35.935,22.431,7.742,8.687,21.013
75,0.777,36.456,20.174,35.963,22.434,7.781,8.644,20.517
76,0.777,36.544,20.237,35.973,22.441,7.781,8.644,20.146
77,0.793,36.421,20.249,35.935,22.438,7.781,8.644,19.654
78,0.793,36.477,20.199,35.973,22.441,7.903,8.684,19.284
79,0.787,36.583,20.159,35.964,22.427,7.863,8.644,18.873
80,0.787,36.718,20.147,35.983,22.444,7.863,8.644,18.503
81,0.767,36.115,20.104,35.945,22.434,7.822,8.603,18.053
82,0.774,36.205,20.139,35.963,22.437,7.781,8.48,17.56
83,0.78,36.35,20.162,35.954,22.437,7.822,8.438,17.189
84,0.774,36.419,20.194,35.925,22.424,7.659,8.397,16.738
85,0.774,36.323,20.257,35.973,22.441,7.82,8.6,16.571
86,0.787,36.447,20.234,35.954,22.434,7.781,8.521,16.407
87,0.787,36.573,20.159,35.963,22.437,7.781,8.601,16.283
88,0.793,36.689,20.178,36.011,22.448,7.781,8.602,16.445
89,0.793,36.211,20.155,35.945,22.431,7.618,8.399,16.284
90,0.8,36.398,20.17,35.944,22.434,7.698,8.438,16.648
