time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.862,36.398,11.035,32.246,27.528,5.193,5.892,8.807
1,0.849,36.477,11.024,32.218,27.514,5.072,5.851,8.767
2,0.849,36.084,11.016,32.237,27.521,5.152,5.932,8.807
3,0.862,36.186,11.063,32.227,27.521,5.193,5.811,8.767
4,0.866,36.292,11.071,32.237,27.521,5.153,5.891,8.807
5,0.849,36.38,10.997,32.208,27.51,5.031,5.811,8.808
6,0.843,36.035,11.016,32.256,27.528,5.273,5.932,8.93
7,0.849,36.156,11.043,32.256,27.521,5.154,5.77,8.768
8,0.849,36.273,11.071,32.227,27.514,5.153,5.728,8.685
9,0.859,36.37,11.071,32.246,27.521,5.234,5.85,8.766
10,0.866,36.083,11.079,32.237,27.514,5.153,5.81,8.726
11,0.859,36.224,11.028,32.246,27.517,5.193,5.81,8.726
12,0.856,36.341,11.102,32.218,27.517,5.153,5.85,8.644
13,0.885,36.447,10.978,32.265,27.531,5.315,5.891,8.603
14,0.882,36.132,11.031,32.218,27.517,5.114,5.851,8.44
15,0.866,36.244,11.086,32.218,27.517,5.152,5.851,8.641
16,0.882,36.389,11.106,32.227,27.528,5.234,5.973,8.562
17,0.856,36.429,11.106,32.218,27.514,5.153,5.811,8.521
18,0.859,36.036,10.974,32.227,27.521,5.275,5.891,8.52
19,0.869,36.185,11.011,32.237,27.517,5.195,5.892,8.479
20,0.869,36.321,11.016,32.237,27.517,5.194,5.892,8.479
21,0.856,36.294,11.012,32.199,27.507,5.031,5.811,8.438
22,0.859,36.169,11.035,32.236,27.524,5.314,5.972,8.601
23,0.859,36.33,11.047,32.237,27.517,5.154,5.933,8.562
24,0.849,36.39,11.094,32.208,27.514,5.071,5.811,8.358
25,0.843,36.314,10.989,32.217,27.521,5.193,5.932,8.519
26,0.843,36.15,11.047,32.218,27.514,5.234,5.892,8.439
27,0.856,36.282,11.04,32.218,27.51,5.235,5.851,8.438
28,0.853,36.351,11.02,32.208,27.514,5.153,5.851,8.438
29,0.869,35.968,11.09,32.246,27.531,5.315,5.973,8.438
30,0.872,36.031,11.032,32.199,27.517,5.114,5.852,8.357
31,0.866,36.147,11.035,32.189,27.514,5.152,5.851,8.478
32,0.879,36.273,11.075,32.236,27.521,5.275,5.932,8.52
33,0.879,35.919,11.036,32.189,27.514,5.195,5.77,8.317
34,0.879,36.079,11.016,32.208,27.514,5.234,5.891,8.518
35,0.876,36.205,11.02,32.198,27.514,5.194,5.811,8.439
36,0.889,36.34,11.078,32.208,27.517,5.234,5.891,8.438
