time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.797,41.077,14.505,40.745,29.351,4.577,5.316,7.905
1,0.79,40.752,14.439,40.726,29.347,4.537,5.317,7.945
2,0.819,40.653,14.489,40.764,29.361,4.659,5.398,8.026
3,0.81,40.844,14.513,40.764,29.358,4.66,5.399,7.946
4,0.794,40.98,14.509,40.755,29.344,4.497,5.318,7.864
5,0.797,40.665,14.47,40.745,29.347,4.658,5.358,7.985
6,0.794,40.71,14.477,40.736,29.351,4.457,5.399,7.946
7,0.819,40.94,14.493,40.755,29.354,4.577,5.358,7.945
8,0.807,41.058,14.497,40.764,29.358,4.618,5.48,7.986
9,0.803,40.599,14.485,40.745,29.351,4.497,5.197,7.742
10,0.807,40.719,14.52,40.764,29.354,4.495,5.397,7.781
11,0.81,40.912,14.466,40.755,29.347,4.577,5.399,7.822
12,0.82,41.038,14.473,40.755,29.354,4.618,5.358,7.822
13,0.82,40.483,14.462,40.755,29.365,4.578,5.399,7.863
14,0.826,40.631,14.489,40.736,29.344,4.496,5.196,7.7
15,0.826,40.834,14.481,40.755,29.354,4.618,5.316,7.658
16,0.83,40.941,14.462,40.764,29.354,4.537,5.358,7.78
17,0.833,40.559,14.493,40.764,29.358,4.577,5.358,7.74
18,0.81,40.747,14.524,40.784,29.358,4.659,5.399,7.74
19,0.81,40.941,14.458,40.736,29.344,4.497,5.236,7.659
20,0.81,41.048,14.497,40.764,29.351,4.618,5.316,7.658
21,0.803,40.541,14.474,40.764,29.347,4.537,5.358,7.82
22,0.81,40.775,14.477,40.764,29.351,4.577,5.317,7.7
23,0.803,40.97,14.505,40.793,29.358,4.659,5.398,7.74
24,0.781,41.029,14.485,40.755,29.337,4.416,5.318,7.699
25,0.803,40.483,14.47,40.774,29.347,4.535,5.398,7.699
26,0.79,40.708,14.454,40.784,29.358,4.659,5.44,7.861
27,0.806,40.911,14.497,40.793,29.351,4.579,5.359,7.7
28,0.8,41.0,14.563,40.784,29.354,4.7,5.399,7.699
29,0.807,40.329,14.474,40.774,29.347,4.62,5.399,7.618
30,0.82,40.582,14.47,40.765,29.347,4.537,5.236,7.576
31,0.813,40.776,14.473,40.803,29.361,4.699,5.519,7.82
32,0.82,40.855,14.438,40.803,29.358,4.579,5.4,7.7
33,0.823,40.357,14.493,40.822,29.361,4.659,5.44,7.74
34,0.813,40.534,14.505,40.775,29.358,4.619,5.359,7.659
35,0.823,40.737,14.47,40.784,29.358,4.497,5.317,7.576
36,0.83,40.816,14.466,40.822,29.372,4.78,5.52,7.738
37,0.823,40.376,14.524,40.784,29.351,4.62,5.4,7.618
38,0.82,40.62,14.579,40.813,29.368,4.659,5.44,7.698
39,0.807,40.767,14.498,40.813,29.354,4.619,5.399,7.658
40,0.81,40.797,14.493,40.775,29.347,4.497,5.358,7.576
41,0.81,40.27,14.493,40.822,29.368,4.74,5.602,7.738
42,0.813,40.466,14.478,40.803,29.361,4.661,5.36,7.699
43,0.826,40.641,14.477,40.803,29.358,4.66,5.48,7.74
44,0.804,40.671,14.524,40.794,29.351,4.579,5.318,7.781
45,0.807,40.24,14.454,40.784,29.344,4.496,5.317,7.659
46,0.807,40.485,14.442,40.822,29.372,4.74,5.48,7.82
47,0.82,40.631,14.528,40.803,29.355,4.579,5.4,7.741
48,0.826,40.613,14.575,40.794,29.354,4.7,5.44,7.74
49,0.804,40.258,14.478,40.774,29.358,4.62,5.399,7.659
50,0.82,40.466,14.52,40.793,29.351,4.497,5.236,7.658
51,0.843,40.66,14.525,40.841,29.368,4.74,5.479,7.82
52,0.83,40.221,14.505,40.813,29.351,4.579,5.359,7.781
53,0.852,40.034,14.474,40.813,29.365,4.659,5.399,7.7
54,0.846,40.233,14.509,40.794,29.351,4.619,5.358,7.658
55,0.833,40.379,14.482,40.784,29.344,4.537,5.358,7.576
56,0.849,40.103,14.454,40.822,29.365,4.659,5.399,7.738
57,0.836,40.09,14.543,40.803,29.361,4.66,5.318,7.699
58,0.833,40.311,14.513,40.803,29.358,4.66,5.317,7.618
59,0.83,40.457,14.505,40.813,29.354,4.538,5.358,7.698
60,0.82,39.883,14.513,40.775,29.351,4.537,5.317,7.699
61,0.836,40.04,14.517,40.812,29.361,4.659,5.358,7.78
62,0.823,40.214,14.482,40.803,29.358,4.619,5.48,7.822
63,0.83,40.331,14.473,40.784,29.341,4.497,5.237,7.659
64,0.823,39.767,14.528,40.793,29.351,4.618,5.316,7.698
65,0.82,39.924,14.474,40.794,29.347,4.619,5.358,7.821
66,0.82,40.165,14.434,40.813,29.358,4.578,5.317,7.822
67,0.833,40.283,14.532,40.803,29.358,4.618,5.398,7.822
68,0.83,39.785,14.497,40.765,29.344,4.415,5.236,7.659
69,0.83,40.001,14.478,40.793,29.354,4.535,5.397,7.739
70,0.83,40.204,14.501,40.794,29.351,4.618,5.318,7.943
71,0.833,40.322,14.462,40.803,29.361,4.578,5.317,7.864
72,0.833,39.642,14.469,40.832,29.365,4.618,5.398,7.822
73,0.826,39.808,14.45,40.784,29.344,4.497,5.318,7.944
74,0.836,40.02,14.532,40.793,29.358,4.577,5.276,7.783
75,0.839,40.128,14.435,40.813,29.354,4.659,5.479,7.984
76,0.849,39.429,14.473,40.794,29.354,4.66,5.318,7.864
77,0.836,39.681,14.528,40.803,29.358,4.619,5.358,7.985
78,0.826,39.818,14.505,40.774,29.358,4.578,5.358,7.905
79,0.839,39.934,14.458,40.793,29.347,4.578,5.277,7.904
80,0.826,39.408,14.489,40.813,29.365,4.7,5.479,8.067
81,0.82,39.661,14.458,40.813,29.365,4.66,5.359,7.906
82,0.817,39.875,14.473,40.813,29.358,4.66,5.439,7.945
83,0.807,39.906,14.473,40.794,29.354,4.579,5.318,7.945
84,0.807,39.36,14.512,40.794,29.354,4.496,5.317,7.864
85,0.816,39.594,14.474,40.851,29.368,4.74,5.48,7.985
86,0.813,39.798,14.493,40.832,29.358,4.579,5.359,8.027
87,0.833,39.857,14.548,40.813,29.365,4.578,5.399,7.987
88,0.83,39.263,14.498,40.813,29.351,4.578,5.318,7.864
89,0.839,39.497,14.521,40.813,29.347,4.496,5.317,7.863
90,0.849,39.682,14.521,40.851,29.368,4.74,5.398,8.066
91,0.843,39.722,14.47,40.823,29.354,4.62,5.318,8.028
92,0.846,39.176,14.489,40.832,29.351,4.619,5.276,7.946
93,0.843,39.4,14.427,40.813,29.351,4.497,5.316,7.905
94,0.846,39.546,14.535,40.794,29.351,4.455,5.276,7.904
95,0.846,39.625,14.478,40.851,29.368,4.658,5.438,7.985
96,0.849,39.232,14.493,40.823,29.354,4.538,5.359,7.986
97,0.84,39.439,14.536,40.832,29.354,4.577,5.317,7.986
98,0.823,39.614,14.544,40.813,29.351,4.578,5.236,7.986
99,0.833,39.558,14.517,40.822,29.344,4.456,5.194,7.864
100,0.826,39.03,14.497,40.861,29.358,4.698,5.397,8.026
101,0.813,39.217,14.497,40.823,29.354,4.538,5.358,7.987
102,0.82,39.381,14.466,40.832,29.365,4.618,5.277,7.946
103,0.8,39.143,14.45,40.813,29.351,4.578,5.235,7.945
104,0.8,38.988,14.512,40.813,29.344,4.496,5.275,7.986
105,0.823,39.226,14.521,40.851,29.365,4.577,5.398,7.986
106,0.81,39.362,14.482,40.832,29.348,4.537,5.318,7.946
107,0.826,38.884,14.516,40.832,29.351,4.537,5.317,7.864
108,0.82,38.851,14.532,40.813,29.347,4.577,5.398,7.944
109,0.813,39.052,14.486,40.813,29.347,4.415,5.236,7.783
110,0.829,39.236,14.501,40.851,29.361,4.576,5.275,7.781
111,0.813,38.787,14.489,40.842,29.347,4.659,5.357,7.944
112,0.82,38.898,14.477,40.842,29.351,4.497,5.236,7.701
113,0.813,39.11,14.489,40.832,29.358,4.495,5.235,7.74
114,0.82,39.208,14.528,40.794,29.341,4.495,5.275,7.74
