time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.971,35.566,8.686,40.416,27.956,10.615,6.714,6.632
1,0.974,35.644,8.733,40.426,27.956,10.533,6.632,6.753
2,0.961,35.52,8.725,40.407,27.949,10.573,6.672,6.673
3,0.974,35.614,8.721,40.416,27.949,10.37,6.55,6.55
4,0.974,35.769,8.725,40.445,27.959,10.449,6.793,6.834
5,0.981,35.876,8.753,40.445,27.959,10.532,6.917,6.714
6,0.961,35.263,8.823,40.426,27.945,10.41,6.878,6.632
7,0.981,35.42,8.765,40.435,27.955,10.409,7.0,6.672
8,0.991,35.556,8.741,40.445,27.949,10.409,7.082,6.713
9,0.991,35.624,8.639,40.445,27.952,10.369,7.123,6.754
10,1.007,35.347,8.705,40.455,27.962,10.449,7.327,6.836
11,0.994,35.488,8.748,40.426,27.949,10.288,7.289,6.674
12,0.987,35.576,8.698,40.416,27.942,10.245,7.166,6.631
13,1.013,35.682,8.756,40.445,27.955,10.286,7.368,6.712
14,1.017,35.434,8.706,40.426,27.956,10.245,7.37,6.632
15,1.004,35.575,8.791,40.416,27.952,10.123,7.37,6.631
16,1.01,35.692,8.773,40.435,27.956,10.041,7.452,6.672
17,1.001,35.741,8.753,40.416,27.949,10.08,7.371,6.591
18,0.991,35.444,8.675,40.435,27.955,10.081,7.573,6.671
19,0.994,35.633,8.736,40.483,27.966,10.243,7.657,6.672
20,0.978,35.683,8.71,40.426,27.949,10.123,7.536,6.631
21,0.981,35.693,8.772,40.435,27.955,10.122,7.779,6.672
22,0.984,35.511,8.741,40.435,27.956,10.081,7.862,6.631
23,0.991,35.662,8.718,40.445,27.952,10.081,7.863,6.631
24,0.965,35.731,8.749,40.445,27.952,10.081,8.107,6.672
25,0.964,35.521,8.753,40.416,27.949,9.918,7.947,6.509
26,0.968,35.518,8.749,40.406,27.945,9.794,7.986,6.508
27,0.971,35.662,8.729,40.425,27.962,9.996,8.19,6.67
28,0.994,35.76,8.659,40.454,27.956,10.039,8.192,6.591
29,0.984,35.387,8.709,40.426,27.945,10.08,8.11,6.468
30,0.984,35.546,8.717,40.435,27.952,10.162,8.232,6.507
31,0.997,35.663,8.799,40.445,27.952,10.244,8.233,6.589
32,0.994,35.75,8.71,40.445,27.952,10.286,8.314,6.549
33,0.997,35.492,8.733,40.483,27.962,10.571,8.477,6.671
34,0.987,35.624,8.725,40.426,27.949,10.492,8.235,6.469
35,0.994,35.721,8.768,40.426,27.949,10.614,8.192,6.548
36,1.007,35.818,8.765,40.454,27.959,10.696,8.273,6.549
37,0.978,35.435,8.675,40.445,27.945,10.778,8.274,6.508
38,0.977,35.546,8.623,40.445,27.938,10.779,8.314,6.467
39,0.971,35.691,8.673,40.445,27.955,10.901,8.274,6.426
40,0.964,35.722,8.697,40.426,27.949,11.024,8.111,6.426
41,0.961,35.703,8.772,40.435,27.952,11.31,8.191,6.466
42,0.968,35.856,8.706,40.464,27.959,11.435,8.273,6.507
43,0.948,35.925,8.709,40.426,27.949,11.517,8.111,6.508
44,0.935,35.973,8.709,40.454,27.955,11.721,8.15,6.508
45,0.951,35.619,8.803,40.455,27.952,11.805,8.11,6.63
46,0.941,35.74,8.753,40.464,27.956,11.887,8.109,6.468
47,0.958,35.866,8.702,40.484,27.962,12.01,8.191,6.67
48,0.964,35.906,8.655,40.455,27.952,11.889,7.988,6.469
49,0.951,35.791,8.67,40.426,27.949,11.928,7.986,6.467
50,0.98,35.943,8.693,40.464,27.952,12.132,8.027,6.629
51,0.964,36.031,8.744,40.464,27.952,12.134,7.946,6.55
52,0.964,35.706,8.725,40.464,27.959,12.134,7.945,6.549
53,0.968,35.789,8.71,40.445,27.949,12.093,7.823,6.508
54,0.987,35.866,8.725,40.445,27.942,12.012,7.781,6.345
55,0.997,35.982,8.788,40.455,27.959,12.174,7.822,6.547
56,0.994,35.763,8.738,40.464,27.952,12.135,7.781,6.508
57,0.978,35.885,8.659,40.436,27.952,11.931,7.74,6.467
58,0.971,36.03,8.697,40.493,27.949,12.01,7.781,6.467
59,0.974,36.099,8.678,40.465,27.955,11.889,7.822,6.507
60,0.964,35.822,8.725,40.455,27.949,11.888,7.985,6.508
61,0.968,35.991,8.768,40.483,27.962,11.928,8.068,6.589
62,0.942,36.07,8.745,40.522,27.949,11.604,8.028,6.468
63,0.954,36.138,8.682,40.446,27.959,11.56,8.109,6.467
64,0.941,35.995,8.764,40.483,27.956,11.478,8.15,6.507
65,0.925,36.118,8.769,40.484,27.952,11.436,8.191,6.508
66,0.922,36.224,8.73,40.474,27.959,11.477,8.273,6.63
67,0.935,36.274,8.663,40.474,27.949,11.314,8.233,6.468
68,0.931,35.986,8.697,40.436,27.942,11.232,8.151,6.386
69,0.938,36.137,8.729,40.483,27.955,11.271,8.273,6.507
70,0.958,36.263,8.729,40.484,27.949,11.19,8.274,6.508
71,0.938,36.264,8.768,40.445,27.945,11.027,8.193,6.549
72,0.938,36.044,8.694,40.483,27.959,10.944,8.232,6.508
73,0.932,36.166,8.725,40.465,27.952,10.902,8.192,6.386
74,0.941,36.254,8.741,40.474,27.956,10.983,8.192,6.507
75,0.948,36.216,8.788,40.503,27.966,10.944,8.354,6.508
76,0.935,36.225,8.71,40.465,27.945,10.781,8.071,6.345
77,0.918,36.369,8.694,40.503,27.952,10.779,8.15,6.425
