time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.485,34.486,26.062,47.046,29.659,5.275,7.822,7.534
1,0.403,34.664,26.127,47.037,29.659,5.235,7.822,7.738
2,0.321,34.791,26.182,47.046,29.666,5.316,7.863,7.984
3,0.236,34.821,26.077,47.037,29.666,5.195,7.782,7.946
4,0.144,34.591,26.151,47.037,29.666,5.234,7.822,8.026
5,0.062,34.761,26.136,47.056,29.663,5.316,7.863,8.271
6,0.012,34.868,26.198,47.027,29.652,5.195,7.7,8.152
7,-0.054,34.908,26.121,47.037,29.663,5.316,7.78,8.313
8,-0.067,34.515,26.092,47.075,29.673,5.317,7.862,8.518
9,-0.08,34.607,26.08,47.095,29.656,5.236,7.619,8.398
10,-0.054,34.752,26.115,47.018,29.666,5.235,7.739,8.438
11,-0.038,35.098,26.182,47.056,29.67,5.316,7.781,8.601
12,-0.031,34.594,26.074,47.037,29.663,5.195,7.659,8.44
13,-0.012,34.732,26.139,47.056,29.663,5.316,7.78,8.56
14,-0.005,34.878,26.171,47.066,29.677,5.276,7.74,8.643
15,-0.005,34.592,26.167,47.037,29.66,5.316,7.74,8.684
16,0.041,34.656,26.011,47.066,29.666,5.236,7.821,8.807
17,0.09,34.819,26.103,47.066,29.67,5.275,7.781,8.889
18,0.097,34.879,26.135,47.018,29.653,5.154,7.822,8.971
19,0.146,34.448,26.159,47.037,29.67,5.315,7.822,9.257
20,0.218,34.597,26.155,47.046,29.659,5.317,7.822,9.341
21,0.258,34.694,26.026,47.027,29.656,5.195,7.781,9.464
22,0.316,34.81,26.091,47.027,29.666,5.234,7.984,9.627
23,0.363,34.418,26.135,47.027,29.666,5.235,8.027,9.832
24,0.412,34.558,26.128,47.018,29.659,5.153,7.905,9.916
25,0.455,34.703,26.151,47.037,29.659,5.234,8.148,10.242
26,0.475,34.782,26.159,47.046,29.663,5.153,8.191,10.367
27,0.488,34.523,26.187,47.027,29.666,5.153,8.192,10.49
28,0.53,34.684,26.206,47.027,29.666,5.275,8.273,10.735
29,0.57,34.791,26.167,47.037,29.659,5.235,8.396,10.819
30,0.59,34.869,26.03,47.027,29.652,5.153,8.438,10.901
31,0.616,34.496,26.123,47.018,29.659,5.153,8.479,10.902
32,0.636,34.655,26.159,47.037,29.656,5.275,8.642,11.065
33,0.639,34.733,26.101,47.018,29.656,5.154,8.603,10.985
34,0.646,34.801,26.1,47.027,29.649,5.153,8.602,10.944
35,0.655,34.504,26.17,47.037,29.659,5.153,8.765,10.984
36,0.662,34.617,26.191,47.027,29.652,5.153,8.726,10.944
37,0.669,34.733,26.113,47.008,29.652,5.071,8.685,10.821
38,0.685,34.954,26.065,47.037,29.656,5.193,8.807,10.942
39,0.688,34.506,26.084,47.018,29.649,5.112,8.726,10.821
40,0.685,34.636,26.119,47.017,29.645,5.071,8.644,10.739
41,0.698,34.771,26.143,47.037,29.663,5.233,8.765,10.779
42,0.685,34.38,26.14,47.123,29.649,5.072,8.645,10.657
43,0.688,34.423,26.104,47.028,29.649,5.111,8.603,10.574
44,0.698,34.577,26.166,47.046,29.659,5.315,8.684,10.574
45,0.701,34.656,26.116,47.027,29.652,5.154,8.644,10.492
46,0.698,34.311,26.088,47.094,29.649,5.071,8.562,10.41
47,0.711,34.49,26.119,47.057,29.666,5.233,8.683,10.491
48,0.705,34.588,26.1,47.027,29.652,5.153,8.562,10.41
49,0.702,34.675,26.19,47.037,29.659,5.234,8.561,10.409
50,0.705,34.839,26.206,47.066,29.663,5.235,8.602,10.328
51,0.692,34.984,26.132,47.056,29.659,5.153,8.521,10.246
52,0.705,35.12,26.12,47.056,29.659,5.275,8.52,10.245
53,0.705,35.188,26.229,47.066,29.659,5.235,8.52,10.204
54,0.695,34.125,26.164,47.056,29.663,5.194,8.479,10.123
55,0.705,34.287,26.136,47.066,29.659,5.234,8.438,10.0
56,0.715,34.423,26.171,47.075,29.659,5.275,8.316,9.999
57,0.705,34.472,26.183,47.076,29.659,5.316,8.315,9.917
58,0.721,34.377,26.167,47.066,29.659,5.195,8.274,9.754
59,0.721,34.519,26.124,47.075,29.659,5.275,8.274,9.752
60,0.734,34.636,26.116,47.085,29.666,5.235,8.274,9.671
61,0.731,34.695,26.096,47.076,29.666,5.194,8.274,9.507
62,0.738,34.379,26.151,47.066,29.663,5.316,8.314,9.506
63,0.738,34.529,26.14,47.085,29.673,5.317,8.234,9.546
64,0.738,34.636,26.108,47.076,29.653,5.195,8.111,9.303
65,0.741,34.675,26.147,47.066,29.663,5.316,8.15,9.301
66,0.751,34.34,26.194,47.104,29.67,5.358,8.313,9.26
67,0.744,34.452,26.156,47.066,29.659,5.195,8.112,9.015
68,0.747,34.568,26.104,47.085,29.663,5.234,8.191,9.094
69,0.754,34.397,26.022,47.143,29.677,5.438,8.273,9.095
70,0.738,34.452,26.142,47.067,29.66,5.196,8.111,8.892
71,0.738,34.606,26.182,47.075,29.67,5.234,8.191,8.93
72,0.751,34.723,26.132,47.095,29.677,5.397,8.273,8.85
73,0.735,34.197,26.12,47.047,29.656,5.236,8.152,8.686
74,0.741,34.345,26.171,47.094,29.663,5.316,8.232,8.725
75,0.747,34.49,26.206,47.104,29.666,5.317,8.192,8.563
76,0.747,34.521,26.097,47.066,29.659,5.195,8.11,8.439
77,0.751,34.348,26.143,47.095,29.663,5.356,8.191,8.438
78,0.774,34.481,26.159,47.076,29.663,5.277,8.273,8.357
79,0.751,34.578,26.21,47.056,29.659,5.195,8.152,8.275
80,0.767,34.656,26.207,47.066,29.659,5.275,8.273,8.314
81,0.764,34.158,26.179,47.066,29.666,5.235,8.193,8.152
82,0.764,34.306,26.14,47.037,29.659,5.235,8.07,8.069
83,0.774,34.432,26.147,47.066,29.663,5.275,8.109,8.109
84,0.774,34.491,26.124,47.056,29.659,5.235,8.109,7.987
85,0.767,34.242,26.092,47.133,29.656,5.194,8.028,7.905
86,0.78,34.413,26.123,47.057,29.666,5.194,8.068,7.945
87,0.774,34.501,26.143,47.056,29.663,5.234,8.028,7.905
88,0.774,34.54,26.186,47.027,29.656,5.153,7.905,7.823
89,0.767,34.195,26.206,47.037,29.663,5.153,7.823,7.781
90,0.77,34.335,26.16,47.046,29.659,5.275,7.903,7.781
91,0.767,34.461,26.183,47.027,29.659,5.154,7.823,7.659
92,0.77,34.472,26.195,47.018,29.652,5.153,7.741,7.658
93,0.78,34.319,26.152,47.027,29.666,5.275,7.74,7.739
94,0.764,34.461,26.12,47.018,29.659,5.195,7.699,7.618
95,0.767,34.559,26.135,47.008,29.656,5.153,7.618,7.454
96,0.764,34.157,26.214,47.037,29.663,5.234,7.739,7.615
97,0.767,34.239,26.168,47.008,29.652,5.194,7.618,7.495
98,0.764,34.336,26.155,46.998,29.659,5.112,7.535,7.412
99,0.777,34.471,26.101,47.027,29.67,5.356,7.534,7.493
100,0.78,34.098,26.139,46.998,29.656,5.195,7.453,7.412
101,0.777,34.248,26.182,46.988,29.659,5.112,7.452,7.411
102,0.784,34.393,26.167,47.036,29.666,5.356,7.452,7.371
103,0.78,34.443,26.14,47.018,29.656,5.236,7.371,7.289
104,0.793,34.156,26.136,46.998,29.659,5.235,7.289,7.329
105,0.797,34.325,26.21,47.027,29.663,5.316,7.369,7.207
106,0.797,34.423,26.117,46.989,29.656,5.317,7.289,7.165
107,0.8,34.501,26.135,47.008,29.652,5.317,7.329,7.206
108,0.81,34.214,26.128,47.027,29.666,5.358,7.329,7.247
109,0.8,34.364,26.182,47.018,29.663,5.317,7.329,7.166
110,0.803,34.471,26.167,46.998,29.663,5.195,7.329,7.084
111,0.8,34.54,26.148,47.008,29.666,5.316,7.289,7.164
112,0.8,34.262,26.128,47.008,29.666,5.317,7.207,7.043
113,0.807,34.403,26.135,46.998,29.663,5.276,7.247,7.042
114,0.797,34.51,26.155,47.017,29.666,5.316,7.288,7.082
115,0.8,34.54,26.073,47.046,29.663,5.276,7.247,7.123
116,0.803,34.224,26.154,46.999,29.659,5.316,7.206,6.961
117,0.803,34.384,26.19,47.008,29.659,5.317,7.165,7.041
118,0.816,34.472,26.222,47.017,29.673,5.358,7.206,7.123
119,0.823,34.348,26.211,46.998,29.659,5.195,7.125,6.921
120,0.826,34.174,26.179,47.008,29.663,5.356,7.205,6.959
121,0.839,34.345,26.159,47.056,29.677,5.399,7.206,7.041
122,0.826,34.414,26.21,47.008,29.663,5.155,7.084,6.798
123,0.833,34.779,26.175,46.998,29.663,5.275,7.123,6.917
124,0.846,34.974,26.14,47.027,29.673,5.357,7.287,6.878
125,0.84,35.062,26.143,46.979,29.663,5.236,7.085,6.755
126,0.843,35.169,26.206,47.007,29.666,5.316,7.164,6.795
127,0.843,33.799,26.222,47.027,29.663,5.398,7.165,6.755
128,0.83,33.89,26.101,46.998,29.663,5.155,7.043,6.754
129,0.833,34.045,26.104,47.008,29.659,5.275,7.123,6.754
130,0.839,34.142,26.163,47.008,29.673,5.316,7.124,6.754
131,0.826,34.306,26.159,46.969,29.666,5.236,7.043,6.673
132,0.843,34.461,26.101,47.017,29.663,5.316,7.123,6.753
133,0.849,34.616,26.131,47.017,29.666,5.276,7.165,6.754
