time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.725,34.142,20.399,32.421,29.705,12.916,11.766,7.288
1,0.724,34.268,20.395,32.421,29.701,12.833,11.764,7.247
2,0.724,34.317,20.36,32.421,29.708,12.751,11.642,7.288
3,0.724,33.934,20.407,32.402,29.712,12.628,11.519,7.207
4,0.734,34.064,20.434,32.421,29.702,12.668,11.437,7.247
5,0.734,34.181,20.372,32.411,29.705,12.627,11.395,7.288
6,0.741,34.115,20.414,32.411,29.705,12.708,11.354,7.247
7,0.721,33.922,20.372,32.43,29.698,12.79,11.354,7.206
8,0.731,34.093,20.352,32.411,29.701,12.913,11.313,7.247
9,0.725,34.191,20.43,32.392,29.705,13.037,11.272,7.206
10,0.711,33.779,20.392,32.401,29.708,13.16,11.231,7.084
11,0.692,33.88,20.364,32.392,29.698,13.202,11.149,7.123
12,0.682,33.997,20.379,32.392,29.705,13.283,11.067,7.124
13,0.669,34.084,20.446,32.411,29.701,13.325,10.985,7.124
14,0.656,33.845,20.337,32.402,29.705,13.284,11.025,7.124
15,0.662,33.996,20.379,32.401,29.701,13.365,10.944,7.124
16,0.669,34.132,20.387,32.401,29.701,13.244,10.943,7.165
17,0.675,34.21,20.352,32.401,29.701,13.202,10.862,7.124
18,0.688,33.722,20.363,32.392,29.701,13.121,10.82,7.083
19,0.708,33.889,20.395,32.392,29.705,13.039,10.779,7.002
20,0.715,34.025,20.415,32.401,29.708,12.997,10.779,7.123
21,0.728,34.104,20.391,32.411,29.705,12.956,10.698,7.083
22,0.767,33.845,20.422,32.402,29.708,12.874,10.778,7.083
23,0.839,33.987,20.423,32.411,29.708,12.792,10.86,7.123
24,0.879,34.122,20.325,32.421,29.712,12.71,10.861,7.083
25,0.928,34.191,20.344,32.411,29.712,12.668,10.942,7.123
26,0.987,33.789,20.379,32.411,29.712,12.668,10.821,7.246
27,1.046,33.909,20.418,32.43,29.715,12.546,10.901,7.288
28,1.089,34.064,20.294,32.45,29.719,12.586,10.943,7.329
29,1.128,34.123,20.39,32.431,29.722,12.464,10.943,7.451
30,1.184,33.884,20.446,32.43,29.716,12.381,10.943,7.452
31,1.207,34.045,20.388,32.44,29.722,12.381,10.902,7.493
32,1.256,34.18,20.418,32.431,29.719,12.34,10.861,7.575
33,1.312,34.182,20.399,32.44,29.719,12.299,10.82,7.657
34,1.365,33.885,20.434,32.431,29.722,12.258,10.739,7.82
35,1.417,34.025,20.427,32.43,29.719,12.298,10.697,7.944
36,1.44,34.152,20.415,32.44,29.722,12.298,10.616,8.026
37,1.437,33.798,20.395,32.431,29.712,12.38,10.615,8.068
38,1.467,33.871,20.391,32.411,29.712,12.462,10.655,8.191
39,1.503,34.016,20.399,32.421,29.712,12.585,10.615,8.273
40,1.536,34.084,20.415,32.421,29.708,12.627,10.615,8.314
41,1.562,33.644,20.415,32.402,29.715,12.749,10.615,8.437
42,1.575,33.793,20.388,32.411,29.705,12.831,10.574,8.519
43,1.601,33.909,20.426,32.402,29.719,12.873,10.492,8.561
44,1.624,33.997,20.419,32.421,29.712,12.914,10.491,8.561
45,1.67,33.672,20.364,32.402,29.708,12.955,10.41,8.643
46,1.71,33.832,20.375,32.421,29.708,12.915,10.369,8.644
47,1.707,33.948,20.332,32.402,29.708,12.792,10.368,8.765
48,1.713,34.036,20.355,32.411,29.712,12.791,10.368,8.889
49,1.678,33.73,20.422,32.411,29.715,12.832,10.246,9.134
50,1.671,33.899,20.341,32.411,29.709,12.832,10.245,9.299
51,1.589,34.026,20.359,32.411,29.708,12.873,10.326,9.504
52,1.517,34.084,20.41,32.392,29.708,12.914,10.327,9.75
53,1.461,33.701,20.446,32.401,29.712,12.874,10.408,10.199
54,1.392,33.841,20.423,32.401,29.715,12.995,10.531,10.651
55,1.317,33.968,20.415,32.421,29.705,12.956,10.695,11.225
56,1.222,33.997,20.368,32.402,29.715,13.118,10.941,11.719
57,1.139,33.739,20.422,32.401,29.709,13.16,11.065,12.252
58,1.083,33.899,20.368,32.401,29.712,13.283,11.229,12.786
59,1.031,34.006,20.422,32.382,29.712,13.447,11.393,13.238
60,0.981,34.228,20.395,32.478,29.712,13.57,11.517,13.69
61,0.958,33.78,20.368,32.421,29.708,13.694,11.721,14.061
62,0.909,33.909,20.41,32.43,29.712,13.573,11.927,14.39
63,0.905,34.007,20.43,32.411,29.712,13.734,12.091,14.596
64,0.866,33.49,20.364,32.402,29.715,13.736,12.215,14.72
65,0.843,33.465,20.364,32.401,29.709,13.776,12.338,14.844
66,0.826,33.609,20.407,32.411,29.712,13.736,12.462,14.926
67,0.817,33.716,20.426,32.421,29.712,13.898,12.544,14.886
68,0.82,33.746,20.415,32.402,29.715,13.819,12.464,14.845
69,0.81,33.919,20.372,32.401,29.712,13.899,12.544,14.845
70,0.813,34.016,20.442,32.392,29.715,13.981,12.464,14.845
71,0.807,34.151,20.372,32.411,29.712,14.104,12.381,14.885
72,0.826,33.539,20.364,32.382,29.712,14.309,12.34,14.886
73,0.83,33.686,20.395,32.42,29.708,14.433,12.258,15.13
74,0.826,33.812,20.461,32.402,29.708,14.556,12.176,15.173
75,0.826,33.91,20.478,32.411,29.719,14.598,12.053,15.376
