time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.655,36.196,7.795,42.11,27.885,8.192,8.602,14.023
1,0.659,36.371,7.799,42.139,27.889,8.315,8.726,14.064
2,0.646,36.448,7.889,42.071,27.878,8.027,8.644,13.941
3,0.652,36.516,7.787,42.1,27.882,8.027,8.561,14.023
4,0.646,36.061,7.889,42.062,27.868,7.945,8.438,13.941
5,0.662,36.216,7.7,42.071,27.875,7.986,8.356,13.941
6,0.662,36.342,7.866,42.091,27.885,8.069,8.438,13.9
7,0.655,36.381,7.684,42.081,27.878,7.945,8.315,13.859
8,0.662,36.109,7.842,42.081,27.882,8.027,8.356,13.818
9,0.662,36.245,7.897,42.052,27.871,7.863,8.192,13.571
10,0.655,36.342,7.799,42.052,27.871,7.822,8.109,13.448
11,0.672,36.381,7.881,42.062,27.882,7.863,8.192,13.407
12,0.685,36.129,7.763,42.062,27.878,7.822,8.15,13.284
13,0.675,36.245,7.909,42.081,27.885,7.863,8.15,13.325
14,0.665,36.351,7.767,42.071,27.878,7.699,8.069,13.243
15,0.652,36.216,7.937,42.032,27.864,7.617,7.945,13.079
16,0.669,36.119,7.814,42.081,27.882,7.699,8.069,13.12
17,0.662,36.216,7.878,42.071,27.878,7.617,8.027,13.079
18,0.662,36.361,7.779,42.091,27.882,7.658,8.15,13.079
19,0.652,36.109,7.929,42.081,27.889,7.617,8.069,13.12
20,0.636,36.167,7.783,42.052,27.875,7.534,8.027,12.996
21,0.639,36.332,7.862,42.071,27.878,7.617,8.15,12.996
22,0.636,36.41,7.684,42.062,27.882,7.575,8.109,12.956
23,0.646,35.954,7.822,42.081,27.892,7.617,8.274,12.996
24,0.652,36.1,7.814,42.1,27.892,7.74,8.356,12.996
25,0.652,36.187,7.874,42.062,27.882,7.534,8.233,12.75
26,0.642,36.255,7.846,42.062,27.885,7.575,8.315,12.709
27,0.655,35.916,7.858,42.042,27.875,7.494,8.233,12.586
28,0.669,36.1,7.878,42.129,27.882,7.575,8.397,12.627
29,0.675,36.235,7.787,42.091,27.892,7.699,8.438,12.668
30,0.662,36.255,7.866,42.042,27.885,7.534,8.315,12.463
31,0.669,35.916,7.842,42.042,27.889,7.534,8.274,12.381
32,0.662,36.051,7.874,42.052,27.878,7.452,8.274,12.257
33,0.672,36.177,7.657,42.071,27.878,7.494,8.356,12.257
34,0.685,36.235,7.858,42.091,27.892,7.534,8.356,12.216
35,0.665,36.003,7.795,42.042,27.882,7.37,8.233,12.134
36,0.665,36.148,7.862,42.052,27.885,7.534,8.356,12.093
37,0.659,36.226,7.803,42.032,27.871,7.452,8.15,11.97
38,0.646,36.255,7.897,42.042,27.878,7.411,8.069,11.929
39,0.649,36.042,7.826,42.042,27.878,7.452,8.192,11.888
40,0.652,36.148,7.799,42.052,27.878,7.452,8.109,11.806
41,0.649,36.245,7.913,42.071,27.889,7.494,8.109,11.97
42,0.632,35.935,7.83,42.052,27.885,7.452,8.069,11.97
43,0.636,35.916,7.818,42.023,27.871,7.329,7.986,11.888
44,0.626,36.051,7.72,42.062,27.878,7.494,8.027,11.97
45,0.652,36.129,7.862,42.032,27.882,7.411,7.945,11.97
46,0.655,35.828,7.751,42.062,27.882,7.452,8.027,12.093
47,0.659,35.954,7.889,42.062,27.885,7.452,8.027,12.134
48,0.652,36.051,7.763,42.023,27.882,7.37,8.027,12.093
49,0.669,36.158,7.803,42.042,27.882,7.411,8.027,12.093
50,0.669,35.828,7.657,42.032,27.875,7.37,7.904,12.052
51,0.678,36.003,7.854,42.032,27.889,7.37,7.986,12.175
52,0.685,36.148,7.952,42.081,27.892,7.494,8.192,12.257
53,0.675,36.177,7.83,42.032,27.878,7.288,8.027,12.011
54,0.675,35.741,7.87,42.032,27.885,7.329,8.027,12.011
55,0.652,35.896,7.661,42.032,27.878,7.206,7.945,11.929
56,0.649,36.012,7.862,42.023,27.882,7.247,8.027,12.052
57,0.669,36.09,7.763,42.042,27.885,7.206,8.027,12.134
58,0.646,35.896,7.905,42.003,27.882,7.124,7.945,12.052
59,0.649,36.012,7.763,42.032,27.885,7.165,8.069,12.093
60,0.649,36.119,7.795,42.013,27.875,7.124,8.027,12.134
61,0.632,36.129,7.704,42.003,27.875,7.042,7.904,12.052
62,0.636,35.77,7.85,42.032,27.878,7.083,8.027,12.216
63,0.636,35.896,7.921,42.013,27.878,7.042,7.986,12.175
64,0.649,36.012,7.897,42.052,27.885,7.042,8.109,12.216
65,0.646,36.003,7.728,42.032,27.882,7.042,8.069,12.257
66,0.646,35.77,7.787,41.994,27.871,6.96,7.904,12.134
67,0.659,35.906,7.889,42.081,27.885,6.96,7.945,12.134
68,0.652,36.012,7.747,42.003,27.875,6.919,7.863,12.175
69,0.669,35.625,7.917,42.032,27.889,6.919,7.986,12.257
70,0.665,35.741,7.74,42.042,27.896,7.001,8.069,12.298
71,0.669,35.848,7.893,42.013,27.878,6.877,7.904,12.134
72,0.675,35.945,7.704,42.013,27.885,6.877,7.904,12.134
73,0.665,35.644,7.889,41.994,27.875,6.795,7.822,11.97
74,0.662,35.819,7.779,42.003,27.878,6.877,7.904,12.052
75,0.662,35.945,7.897,42.023,27.889,6.877,7.863,12.052
76,0.659,35.983,7.881,42.013,27.882,6.713,7.904,12.011
77,0.652,35.683,7.744,42.013,27.882,6.795,7.945,12.011
78,0.646,35.809,7.834,42.003,27.871,6.672,7.822,12.093
79,0.646,35.916,7.736,41.994,27.878,6.672,7.822,12.134
80,0.646,36.012,7.881,42.003,27.882,6.672,8.027,12.463
81,0.646,35.644,7.724,42.013,27.885,6.713,7.986,12.586
82,0.642,35.809,7.905,42.129,27.878,6.754,8.069,12.791
83,0.636,35.916,7.72,41.994,27.878,6.672,8.027,12.791
84,0.629,35.925,7.846,41.974,27.868,6.549,7.904,12.791
85,0.636,35.567,7.747,42.003,27.885,6.672,8.027,12.996
86,0.646,35.702,7.901,41.994,27.878,6.59,7.986,12.915
87,0.652,35.809,7.826,42.003,27.889,6.631,8.109,12.996
88,0.659,35.819,7.874,42.003,27.882,6.59,8.069,13.038
89,0.652,35.673,7.881,41.965,27.868,6.549,8.027,12.915
90,0.662,35.819,7.783,42.003,27.871,6.631,8.069,12.915
91,0.659,35.906,7.909,41.974,27.878,6.508,8.027,12.832
92,0.675,35.741,7.791,42.023,27.889,6.631,8.15,12.956
93,0.672,35.693,7.787,42.032,27.889,6.713,8.274,12.915
94,0.662,35.809,7.676,41.994,27.878,6.508,8.15,12.832
95,0.662,35.916,7.846,41.984,27.882,6.549,8.192,13.079
96,0.655,35.451,7.74,41.974,27.882,6.508,8.027,13.243
97,0.669,35.577,7.913,41.994,27.885,6.59,8.274,13.654
98,0.669,35.732,7.779,42.023,27.892,6.713,8.274,13.9
99,0.655,35.809,7.901,42.081,27.882,6.426,8.192,13.982
100,0.649,35.528,7.862,41.984,27.882,6.508,8.15,14.064
101,0.642,35.664,7.818,41.974,27.878,6.343,8.069,14.105
102,0.646,35.809,7.925,41.984,27.882,6.467,8.069,14.228
103,0.659,35.925,7.83,42.032,27.896,6.508,8.274,14.393
104,0.655,35.567,7.838,41.994,27.885,6.343,8.069,14.352
105,0.665,35.732,7.665,42.003,27.882,6.343,8.109,14.557
106,0.659,35.819,7.862,41.965,27.871,6.302,8.027,14.516
107,0.665,35.896,7.763,41.974,27.878,6.426,8.027,14.598
108,0.678,35.518,7.917,41.984,27.885,6.385,8.15,14.722
109,0.659,35.615,7.779,41.984,27.882,6.343,8.109,14.639
110,0.672,35.761,7.881,41.994,27.878,6.426,8.192,14.68
111,0.675,35.761,7.688,41.955,27.875,6.302,8.109,14.557
112,0.685,35.567,7.905,41.965,27.871,6.343,8.109,14.475
113,0.692,35.732,7.763,41.965,27.889,6.467,8.15,14.434
114,0.682,35.809,7.862,41.974,27.882,6.385,8.069,14.27
115,0.688,36.051,7.822,42.003,27.885,6.426,8.15,14.228
116,0.675,35.557,7.755,41.965,27.878,6.426,8.069,14.023
117,0.669,35.702,7.736,41.965,27.871,6.302,7.945,13.736
118,0.675,35.79,7.767,41.974,27.878,6.426,8.069,13.695
119,0.675,35.509,7.897,41.965,27.871,6.426,8.027,13.448
120,0.682,35.577,7.767,41.984,27.882,6.467,8.109,13.448
121,0.672,35.712,7.87,41.984,27.882,6.508,8.027,13.407
122,0.675,35.79,7.751,41.945,27.871,6.426,7.945,13.325
123,0.688,35.441,7.913,41.965,27.882,6.426,7.986,13.366
124,0.695,35.567,7.838,41.955,27.871,6.385,7.945,13.407
125,0.718,35.712,8.008,41.974,27.882,6.508,8.069,13.448
126,0.731,35.79,7.822,41.994,27.889,6.508,8.109,13.49
127,0.731,35.422,7.85,41.965,27.878,6.343,7.945,13.448
128,0.747,35.586,7.7,41.974,27.878,6.467,7.986,13.407
129,0.744,35.722,7.807,41.965,27.878,6.385,7.904,13.284
130,0.751,35.78,7.913,41.965,27.885,6.426,7.986,13.366
131,0.767,35.509,7.716,41.994,27.892,6.467,7.986,13.325
132,0.774,35.625,7.897,41.965,27.882,6.343,7.781,13.161
133,0.774,35.751,7.692,41.984,27.882,6.426,7.781,13.038
134,0.77,35.761,7.854,41.965,27.878,6.302,7.699,12.915
135,0.767,35.412,7.763,41.974,27.885,6.426,7.781,12.915
136,0.767,35.557,7.909,41.994,27.892,6.467,7.945,12.915
137,0.751,35.635,7.889,41.955,27.878,6.343,7.699,12.791
138,0.721,35.654,7.771,41.984,27.882,6.343,7.74,12.668
139,0.728,35.654,7.846,41.945,27.882,6.302,7.617,12.586
140,0.731,35.799,7.795,41.965,27.882,6.302,7.74,12.709
141,0.728,35.916,7.937,42.003,27.892,6.385,7.699,12.956
142,0.708,35.664,7.708,41.955,27.878,6.22,7.575,12.996
143,0.708,35.489,7.881,42.013,27.882,6.262,7.617,13.079
144,0.698,35.606,7.673,41.936,27.871,6.22,7.534,13.161
145,0.711,35.722,7.83,41.955,27.878,6.179,7.575,13.448
146,0.711,35.431,7.669,41.965,27.885,6.22,7.534,13.818
147,0.718,35.538,7.85,41.955,27.882,6.22,7.494,14.188
148,0.728,35.664,7.744,41.955,27.885,6.262,7.534,14.803
149,0.724,35.732,7.838,41.945,27.875,6.179,7.494,15.173
150,0.718,35.402,7.85,41.916,27.871,6.138,7.452,15.543
151,0.734,35.567,7.862,41.936,27.878,6.22,7.494,16.077
152,0.734,35.693,7.956,41.936,27.885,6.179,7.452,16.323
153,0.738,35.77,7.814,41.965,27.889,6.22,7.534,16.61
154,0.734,35.373,7.822,41.974,27.892,6.138,7.617,16.734
155,0.715,35.518,7.696,41.974,27.878,6.179,7.494,16.734
156,0.715,35.644,7.811,41.965,27.882,6.138,7.534,16.775
157,0.698,35.693,7.657,41.936,27.878,5.974,7.288,16.61
158,0.688,35.412,7.881,41.965,27.885,6.138,7.494,16.57
159,0.672,35.596,7.862,41.955,27.892,6.22,7.575,16.528
160,0.655,35.664,7.818,41.936,27.882,6.097,7.452,16.241
161,0.649,35.722,7.893,41.955,27.875,6.097,7.411,16.159
162,0.629,35.422,7.826,41.916,27.878,6.015,7.37,15.83
163,0.626,35.577,7.964,41.945,27.875,6.056,7.494,15.707
164,0.629,35.712,7.838,41.974,27.892,6.179,7.534,15.584
165,0.626,35.857,7.905,41.945,27.878,5.974,7.37,15.173
166,0.626,35.489,7.645,41.945,27.885,5.974,7.37,15.091
167,0.629,35.606,7.775,41.936,27.871,5.933,7.329,14.763
168,0.642,35.702,7.838,41.936,27.878,5.974,7.329,14.763
169,0.669,35.431,7.826,41.945,27.885,5.974,7.411,14.598
170,0.672,35.451,7.838,41.926,27.885,5.974,7.37,14.393
171,0.688,35.596,7.744,41.955,27.882,5.933,7.329,14.311
172,0.692,35.664,7.881,41.926,27.878,5.892,7.288,14.105
173,0.695,35.296,7.811,41.907,27.871,5.851,7.165,13.982
174,0.705,35.451,7.984,41.926,27.878,5.974,7.329,13.982
175,0.688,35.567,7.803,41.926,27.878,5.933,7.247,13.736
176,0.695,35.664,7.941,41.955,27.882,5.974,7.329,13.736
177,0.672,35.325,7.684,41.907,27.878,5.974,7.288,13.531
178,0.662,35.441,7.858,41.907,27.878,5.81,7.206,13.284
179,0.659,35.586,7.767,41.936,27.885,5.974,7.247,13.366
180,0.665,35.664,7.925,41.916,27.882,5.892,7.206,13.161
181,0.646,35.528,7.621,41.955,27.878,6.015,7.329,13.12
182,0.652,35.673,7.826,41.945,27.882,6.015,7.288,13.038
183,0.642,35.751,7.661,41.916,27.864,5.974,7.206,12.832
184,0.662,35.857,7.755,41.907,27.882,5.974,7.288,12.709
185,0.655,35.305,7.889,41.926,27.871,5.892,7.247,12.545
186,0.665,35.451,7.814,41.936,27.882,6.015,7.37,12.504
187,0.659,35.567,7.964,41.955,27.885,6.056,7.411,12.545
188,0.662,35.586,7.747,41.916,27.878,5.933,7.329,12.422
189,0.665,36.177,7.866,41.936,27.882,5.974,7.37,12.339
190,0.662,36.284,7.724,41.916,27.875,5.933,7.247,12.134
191,0.672,36.4,7.858,41.916,27.889,5.933,7.329,12.216
192,0.672,35.877,7.842,41.955,27.892,6.138,7.411,12.339
193,0.669,35.054,7.783,41.907,27.882,5.933,7.288,12.052
194,0.662,35.189,7.866,41.926,27.885,5.892,7.329,12.134
195,0.649,35.296,7.747,41.907,27.871,5.892,7.206,11.888
196,0.655,35.47,7.921,41.907,27.878,5.933,7.329,11.888
197,0.659,35.644,7.799,41.936,27.889,5.974,7.329,11.847
198,0.646,35.722,7.897,41.926,27.878,5.851,7.288,11.806
199,0.646,35.838,7.72,41.936,27.885,5.892,7.329,11.806
200,0.632,35.276,7.85,41.897,27.871,5.892,7.206,11.723
201,0.629,35.451,7.909,41.907,27.878,5.81,7.247,11.6
202,0.619,35.596,7.826,41.926,27.878,5.974,7.288,11.683
203,0.616,35.635,7.858,41.926,27.878,5.892,7.288,11.641
204,0.623,35.344,7.795,41.916,27.878,5.892,7.329,11.6
205,0.616,35.46,7.862,41.907,27.878,5.892,7.37,11.477
