time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.925,34.645,39.449,47.781,30.56,6.014,7.986,6.056
1,0.912,34.771,39.387,47.705,30.564,5.974,8.027,6.056
2,0.915,34.859,39.469,47.695,30.557,6.015,8.068,6.015
3,0.909,34.4,39.38,47.705,30.56,5.974,8.069,6.015
4,0.905,34.558,39.355,47.714,30.564,6.055,8.028,6.056
5,0.905,34.703,39.414,47.724,30.553,5.975,8.109,6.015
6,0.908,34.762,39.332,47.705,30.564,5.933,8.069,6.015
7,0.915,34.389,39.437,47.705,30.553,5.974,8.069,5.974
8,0.918,34.539,39.391,47.705,30.56,6.055,8.069,5.974
9,0.899,34.627,39.352,47.705,30.56,6.015,8.028,5.933
10,0.908,34.685,39.449,47.724,30.564,6.056,8.068,6.014
11,0.918,34.484,39.418,47.705,30.56,6.056,7.987,5.934
12,0.912,34.616,39.492,47.705,30.56,5.975,7.946,5.933
13,0.922,34.733,39.364,47.714,30.557,6.015,8.026,5.974
14,0.915,34.485,39.32,47.705,30.557,6.015,7.946,5.893
15,0.925,34.338,39.405,47.724,30.557,6.015,7.823,5.973
16,0.928,34.49,39.379,47.724,30.557,6.056,7.822,5.933
17,0.935,34.588,39.457,47.705,30.557,5.975,7.822,5.933
18,0.941,34.282,39.333,47.705,30.557,5.933,7.781,5.974
19,0.938,34.413,39.429,47.705,30.553,5.974,7.74,5.974
20,0.938,34.558,39.442,47.705,30.564,5.933,7.699,5.974
21,0.941,34.646,39.43,47.714,30.56,5.974,7.74,5.933
22,0.945,34.225,39.477,47.724,30.557,6.015,7.74,5.933
23,0.948,34.374,39.309,47.734,30.56,5.974,7.659,6.014
24,0.941,34.51,39.405,47.734,30.56,6.055,7.658,5.974
25,0.932,34.597,39.473,47.734,30.564,6.015,7.658,6.055
26,0.935,34.32,39.391,47.724,30.567,6.056,7.617,6.056
27,0.941,34.48,39.433,47.743,30.571,6.056,7.617,6.056
28,0.951,34.607,39.36,47.753,30.571,6.056,7.657,6.015
29,0.948,34.704,39.398,47.763,30.567,6.137,7.658,6.178
30,0.948,34.369,39.488,47.753,30.574,6.098,7.739,6.139
31,0.951,34.51,39.45,47.772,30.574,6.097,7.821,6.138
32,0.967,34.636,39.489,47.763,30.578,6.178,7.944,6.098
33,0.958,34.675,39.345,47.782,30.588,6.139,7.986,6.097
34,0.964,34.321,39.433,47.772,30.574,6.179,8.027,6.056
35,0.984,34.471,39.453,47.782,30.571,6.179,8.19,6.056
36,0.987,34.578,39.465,47.753,30.574,6.22,8.232,6.056
37,0.991,34.895,39.454,47.782,30.571,6.22,8.273,6.015
38,0.981,34.438,39.407,47.782,30.574,6.18,8.355,6.056
39,0.994,34.587,39.484,47.772,30.578,6.179,8.397,6.015
40,1.0,34.713,39.282,47.801,30.574,6.139,8.397,5.974
41,0.991,34.504,39.432,47.763,30.574,6.138,8.438,6.015
42,0.997,34.569,39.477,47.763,30.567,6.098,8.479,5.974
43,1.004,34.703,39.466,47.772,30.571,6.097,8.438,6.015
44,1.01,34.82,39.465,47.763,30.571,6.097,8.397,6.056
45,1.007,34.581,39.399,47.753,30.56,6.056,8.356,5.975
46,1.007,34.704,39.406,47.763,30.567,6.056,8.356,5.974
47,0.997,34.849,39.383,47.753,30.564,6.015,8.356,5.974
