time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.8,33.9,15.498,32.817,24.127,5.562,6.014,14.6
1,0.803,34.035,15.538,32.818,24.124,5.482,5.974,14.517
2,0.807,34.123,15.593,32.789,24.113,5.481,5.974,14.272
3,0.826,34.507,15.503,32.798,24.12,5.522,5.893,14.148
4,0.839,34.751,15.538,32.817,24.127,5.522,6.014,14.065
5,0.839,34.888,15.581,32.798,24.127,5.441,5.934,13.942
6,0.849,34.975,15.546,32.779,24.124,5.399,5.892,13.778
7,0.843,34.228,15.503,32.798,24.12,5.44,5.933,13.777
8,0.849,34.24,15.506,32.808,24.127,5.521,6.055,13.777
9,0.853,34.422,15.545,32.827,24.124,5.522,6.015,13.696
10,0.833,34.472,15.565,32.799,24.12,5.482,5.852,13.695
11,0.826,34.357,15.53,32.779,24.117,5.4,5.851,13.613
12,0.839,34.529,15.514,32.817,24.131,5.521,5.932,13.735
13,0.859,34.722,15.522,32.837,24.141,5.644,6.096,13.858
14,0.849,34.772,15.573,32.799,24.117,5.483,5.894,13.615
15,0.846,34.36,15.542,32.789,24.12,5.4,5.851,13.531
16,0.853,34.51,15.421,32.837,24.134,5.562,5.973,13.612
17,0.849,34.655,15.552,32.818,24.124,5.563,6.015,13.653
18,0.849,34.724,15.554,32.798,24.12,5.482,5.852,13.41
19,0.869,34.954,15.616,32.808,24.131,5.562,5.891,13.367
20,0.869,35.091,15.586,32.798,24.12,5.563,5.933,13.244
21,0.872,35.217,15.523,32.779,24.12,5.482,5.892,13.08
22,0.872,35.295,15.503,32.817,24.12,5.481,5.892,13.16
23,0.879,33.963,15.538,32.818,24.124,5.522,5.892,13.08
24,0.885,34.112,15.526,32.818,24.12,5.563,5.892,12.997
25,0.885,34.229,15.495,32.789,24.113,5.482,5.851,12.834
26,0.892,34.317,15.557,32.779,24.117,5.481,5.81,12.832
27,0.899,34.375,15.62,32.808,24.127,5.562,5.891,12.832
28,0.892,34.558,15.589,32.818,24.134,5.563,5.892,12.792
29,0.866,34.665,15.527,32.789,24.12,5.482,5.892,12.791
30,0.862,34.676,15.487,32.779,24.113,5.481,5.729,12.751
31,0.879,34.311,15.502,32.808,24.131,5.562,5.89,12.791
32,0.885,34.461,15.577,32.846,24.138,5.685,5.973,12.954
33,0.889,34.568,15.55,32.808,24.12,5.483,5.811,12.833
34,0.892,34.598,15.554,32.798,24.117,5.603,5.85,12.832
35,0.892,34.368,15.612,32.798,24.127,5.564,5.891,12.954
36,0.882,34.519,15.57,32.817,24.124,5.523,5.892,12.874
37,0.889,34.636,15.491,32.818,24.124,5.563,5.851,12.955
38,0.889,34.321,15.526,32.818,24.127,5.645,5.973,12.915
39,0.895,34.346,15.581,32.798,24.131,5.523,5.852,12.955
40,0.902,34.471,15.597,32.798,24.124,5.522,5.851,12.915
41,0.912,34.587,15.562,32.808,24.127,5.522,5.891,13.077
42,0.915,34.224,15.484,32.818,24.127,5.563,5.973,12.997
43,0.905,34.355,15.506,32.818,24.131,5.604,5.893,13.037
44,0.905,34.462,15.608,32.789,24.11,5.482,5.851,12.956
45,0.915,34.578,15.535,32.798,24.124,5.603,5.81,13.037
46,0.928,34.253,15.565,32.817,24.127,5.604,5.891,13.078
47,0.931,34.384,15.534,32.808,24.124,5.523,5.892,13.038
48,0.918,34.539,15.577,32.779,24.12,5.482,5.811,13.038
49,0.909,34.598,15.593,32.789,24.12,5.522,5.972,13.038
50,0.928,34.119,15.609,32.817,24.127,5.644,6.015,13.16
51,0.935,34.296,15.527,32.837,24.134,5.727,6.056,13.161
52,0.912,34.404,15.507,32.77,24.117,5.524,5.812,13.161
53,0.899,34.481,15.569,32.769,24.11,5.482,5.769,13.039
54,0.918,34.309,15.491,32.808,24.131,5.644,5.931,13.241
55,0.905,34.49,15.569,32.808,24.134,5.727,6.055,13.284
56,0.902,34.597,15.566,32.798,24.124,5.524,5.893,13.081
57,0.905,34.656,15.593,32.808,24.127,5.563,5.892,13.038
58,0.921,34.292,15.581,32.798,24.124,5.604,5.933,13.078
59,0.912,34.461,15.515,32.789,24.127,5.523,5.974,12.957
60,0.922,34.597,15.549,32.827,24.127,5.563,5.893,12.996
61,0.938,34.637,15.55,32.818,24.127,5.645,6.014,12.956
62,0.935,34.253,15.62,32.808,24.124,5.564,5.974,12.915
63,0.925,34.403,15.433,32.798,24.12,5.523,5.933,12.752
64,0.935,34.539,15.56,32.798,24.127,5.563,5.892,12.791
65,0.958,34.799,15.581,32.798,24.134,5.604,5.973,12.71
66,0.964,34.351,15.566,32.789,24.124,5.564,5.974,12.668
67,0.958,34.5,15.523,32.789,24.113,5.482,5.852,12.546
68,0.958,34.607,15.553,32.789,24.12,5.522,5.973,12.586
69,0.964,34.33,15.577,32.808,24.131,5.563,5.933,12.708
70,0.961,34.365,15.585,32.827,24.134,5.563,5.974,12.75
71,0.958,34.462,15.605,32.808,24.124,5.482,5.893,12.709
72,0.948,34.578,15.527,32.779,24.11,5.4,5.811,12.709
73,0.954,34.109,15.546,32.808,24.124,5.602,5.972,12.872
74,0.961,34.219,15.604,32.827,24.134,5.686,6.015,12.955
75,0.955,34.345,15.519,32.799,24.127,5.402,5.852,12.833
76,0.967,34.471,15.538,32.789,24.124,5.399,5.769,12.792
77,0.964,34.233,15.495,32.808,24.127,5.521,5.972,12.873
78,0.964,34.355,15.545,32.808,24.12,5.482,5.974,12.914
79,0.974,34.5,15.55,32.798,24.12,5.522,5.974,12.792
80,0.981,34.617,15.585,32.817,24.131,5.522,5.974,12.873
81,0.977,34.138,15.472,32.798,24.127,5.482,5.933,12.711
82,0.99,34.268,15.553,32.798,24.113,5.4,5.892,12.709
83,1.007,34.413,15.612,32.808,24.127,5.48,5.892,12.668
84,1.007,34.51,15.511,32.827,24.131,5.481,5.973,12.79
85,1.01,34.204,15.573,32.808,24.124,5.522,5.933,12.669
86,1.014,34.335,15.581,32.789,24.12,5.4,5.811,12.546
87,1.014,34.471,15.593,32.789,24.12,5.44,5.85,12.707
88,1.023,34.559,15.507,32.817,24.127,5.481,5.973,12.79
89,1.03,34.234,15.44,32.837,24.131,5.481,5.974,12.913
90,1.02,34.326,15.521,32.818,24.12,5.4,5.852,12.833
91,1.014,34.461,15.565,32.789,24.113,5.399,5.769,12.873
92,1.03,34.52,15.62,32.798,24.127,5.48,5.972,13.036
93,1.007,34.176,15.527,32.856,24.134,5.644,6.015,13.241
94,1.03,34.316,15.577,32.799,24.12,5.523,5.893,13.04
95,1.024,34.452,15.593,32.827,24.124,5.482,5.892,13.16
96,1.02,34.827,15.585,32.827,24.127,5.522,5.892,13.12
97,1.023,34.236,15.492,32.827,24.127,5.522,5.892,13.242
98,1.04,34.403,15.541,32.827,24.117,5.482,5.851,13.121
99,1.043,34.539,15.526,32.818,24.127,5.603,5.891,13.12
100,1.063,34.253,15.585,32.818,24.124,5.645,5.851,13.12
101,1.06,34.202,15.57,32.808,24.12,5.483,5.81,13.039
102,1.089,34.355,15.538,32.818,24.124,5.522,5.81,12.956
103,1.099,34.49,15.542,32.818,24.131,5.644,5.891,12.996
104,1.086,34.051,15.589,32.808,24.12,5.605,5.851,12.875
105,1.083,34.133,15.535,32.808,24.113,5.564,5.729,12.711
106,1.105,34.306,15.53,32.818,24.131,5.563,5.768,12.668
107,1.115,34.432,15.592,32.837,24.127,5.604,5.85,12.749
108,1.125,34.175,15.601,32.837,24.127,5.604,5.81,12.628
109,1.103,34.287,15.581,32.808,24.124,5.482,5.688,12.586
110,1.109,34.413,15.538,32.779,24.12,5.522,5.768,12.505
111,1.125,34.549,15.487,32.827,24.124,5.563,5.85,12.626
112,1.125,34.147,15.565,32.866,24.141,5.685,6.013,12.79
113,1.109,34.249,15.577,32.799,24.124,5.564,5.73,12.588
114,1.122,34.384,15.499,32.798,24.11,5.482,5.687,12.505
115,1.122,34.481,15.541,32.817,24.12,5.562,5.849,12.626
116,1.132,34.175,15.585,32.846,24.134,5.645,5.932,12.627
117,1.142,34.297,15.566,32.837,24.12,5.564,5.77,12.464
118,1.151,34.451,15.585,32.827,24.124,5.563,5.768,12.422
119,1.168,34.511,15.468,32.808,24.127,5.563,5.768,12.381
120,1.162,34.003,15.561,32.827,24.12,5.523,5.809,12.34
