time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.869,35.217,37.521,29.662,23.324,4.742,5.975,6.919
1,0.869,34.978,37.572,29.672,23.335,4.823,6.096,7.081
2,0.882,35.149,37.507,29.729,23.352,4.946,6.219,7.123
3,0.879,35.246,37.506,29.682,23.339,4.825,6.098,7.083
4,0.879,35.334,37.529,29.691,23.335,4.783,6.056,7.083
5,0.895,35.066,37.537,29.691,23.335,4.905,6.137,7.042
6,0.899,35.197,37.549,29.701,23.335,4.825,6.138,7.123
7,0.902,35.343,37.549,29.691,23.338,4.824,6.138,7.083
8,0.915,35.421,37.542,29.672,23.328,4.743,5.976,6.92
9,0.909,34.933,37.518,29.662,23.328,4.742,6.015,6.959
10,0.915,35.1,37.51,29.662,23.331,4.783,6.056,7.041
11,0.938,35.207,37.568,29.672,23.328,4.702,6.056,7.001
12,0.948,35.276,37.538,29.662,23.331,4.742,6.056,7.001
13,0.941,35.008,37.538,29.653,23.331,4.742,6.015,7.001
14,0.938,35.139,37.545,29.681,23.331,4.864,6.096,7.082
15,0.945,35.304,37.553,29.71,23.345,4.906,6.178,7.164
16,0.932,35.334,37.483,29.672,23.335,4.825,6.017,7.084
17,0.928,35.008,37.521,29.681,23.335,4.743,6.096,7.083
18,0.918,35.149,37.569,29.672,23.338,4.864,6.056,7.123
19,0.922,35.265,37.538,29.748,23.338,4.824,6.097,7.124
20,0.918,35.305,37.518,29.692,23.342,4.783,6.097,7.083
21,0.925,35.142,37.58,29.672,23.332,4.742,5.975,7.002
22,0.912,35.265,37.515,29.691,23.328,4.701,5.974,7.123
23,0.918,35.391,37.522,29.682,23.331,4.742,6.055,7.124
24,0.912,35.441,37.553,29.691,23.335,4.823,5.975,7.043
25,0.944,35.019,37.588,29.682,23.328,4.783,6.015,7.082
26,0.938,35.139,37.561,29.653,23.324,4.742,5.974,7.002
27,0.945,35.256,37.534,29.681,23.338,4.783,6.137,7.123
28,0.967,35.171,37.537,29.701,23.349,4.864,6.219,7.205
29,0.968,35.256,37.514,29.691,23.335,4.784,6.098,7.084
30,0.974,35.362,37.479,29.691,23.335,4.783,6.056,7.123
31,0.987,35.45,37.529,29.672,23.335,4.824,6.056,7.083
32,0.997,35.029,37.534,29.701,23.338,4.824,6.137,7.083
33,0.994,35.168,37.514,29.701,23.345,4.783,6.057,7.123
34,1.004,35.266,37.553,29.653,23.328,4.702,6.015,6.961
35,0.978,35.334,37.565,29.662,23.331,4.782,6.056,7.0
36,0.984,35.191,37.507,29.672,23.335,4.783,5.975,7.001
37,0.981,35.352,37.565,29.672,23.335,4.783,6.015,7.001
38,0.968,35.459,37.546,29.672,23.321,4.783,5.974,6.919
39,0.971,35.518,37.444,29.662,23.324,4.702,6.015,6.959
40,0.974,35.029,37.517,29.681,23.342,4.863,6.137,7.122
41,0.99,35.216,37.588,29.72,23.342,4.865,6.179,7.083
42,0.984,35.314,37.511,29.692,23.342,4.784,6.057,7.083
43,0.981,35.382,37.502,29.682,23.335,4.783,6.097,6.961
44,0.987,35.402,37.541,29.681,23.338,4.783,6.097,7.0
45,1.0,35.556,37.604,29.672,23.342,4.864,6.138,7.041
46,1.01,35.672,37.569,29.681,23.339,4.865,6.057,7.042
47,1.007,35.693,37.569,29.653,23.328,4.662,5.934,6.879
48,1.017,35.3,37.522,29.672,23.335,4.822,6.055,7.0
49,1.03,35.468,37.537,29.681,23.335,4.783,6.015,7.001
50,1.037,35.556,37.518,29.681,23.335,4.783,6.015,7.041
51,1.053,35.893,37.553,29.662,23.335,4.702,5.974,6.879
52,1.05,35.378,37.526,29.662,23.332,4.742,6.015,7.081
53,1.06,35.527,37.475,29.691,23.342,4.905,6.178,7.164
54,1.073,35.643,37.56,29.701,23.345,4.865,6.098,6.962
55,1.043,35.577,37.592,29.682,23.335,4.824,6.097,7.041
56,1.043,35.644,37.519,29.691,23.328,4.824,6.016,7.001
57,1.046,35.779,37.549,29.672,23.342,4.743,6.096,7.123
58,1.043,35.876,37.542,29.691,23.342,4.864,6.097,7.124
59,1.046,35.723,37.514,29.682,23.339,4.824,6.097,7.043
60,1.03,35.837,37.526,29.643,23.328,4.661,5.853,6.92
61,1.027,35.934,37.545,29.672,23.328,4.741,6.013,7.081
62,1.037,36.021,37.53,29.681,23.335,4.823,6.056,7.002
63,1.04,35.715,37.506,29.681,23.335,4.743,5.975,7.041
64,1.03,35.846,37.51,29.662,23.328,4.742,5.933,7.001
65,1.05,35.972,37.557,29.662,23.324,4.783,5.974,7.001
66,1.063,36.031,37.573,29.662,23.342,4.742,6.137,7.123
67,1.082,36.013,37.581,29.7,23.339,4.945,6.098,7.083
68,1.073,36.128,37.534,29.672,23.335,4.866,6.056,7.042
69,1.079,36.234,37.471,29.672,23.332,4.824,6.056,7.001
70,1.089,36.302,37.517,29.662,23.335,4.783,6.056,6.96
71,1.099,35.958,37.549,29.672,23.335,4.864,6.056,7.082
72,1.112,36.089,37.491,29.691,23.342,4.865,6.015,7.042
73,1.102,36.205,37.494,29.662,23.325,4.743,5.934,6.879
74,1.089,36.225,37.537,29.662,23.328,4.783,6.055,7.0
75,1.083,36.398,37.545,29.681,23.342,4.742,6.015,6.96
76,1.083,36.515,37.499,29.672,23.339,4.742,5.974,6.96
77,1.073,36.641,37.525,29.681,23.328,4.701,5.974,7.0
78,1.073,36.632,37.514,29.643,23.324,4.742,5.974,6.96
79,1.089,36.335,37.529,29.691,23.349,4.945,6.137,7.163
80,1.089,36.476,37.545,29.71,23.342,4.866,6.016,6.962
81,1.073,36.564,37.557,29.672,23.339,4.784,6.015,7.041
82,1.069,36.536,37.514,29.681,23.338,4.824,5.974,6.96
83,1.079,36.593,37.518,29.691,23.338,4.865,6.055,7.082
84,1.076,36.728,37.541,29.682,23.342,4.824,6.056,7.042
