time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.873,35.895,12.313,34.851,27.945,4.906,6.508,14.557
1,0.833,35.973,12.317,34.831,27.942,4.744,6.467,14.557
2,0.807,35.552,12.266,34.85,27.942,4.823,6.426,14.557
3,0.79,35.73,12.309,34.86,27.942,4.783,6.426,14.516
4,0.764,35.847,12.379,34.85,27.942,4.824,6.507,14.435
5,0.744,35.915,12.294,34.869,27.942,4.824,6.386,14.434
6,0.738,35.657,12.328,34.851,27.942,4.865,6.425,14.434
7,0.757,35.788,12.36,34.85,27.945,4.743,6.466,14.475
8,0.764,35.924,12.411,34.85,27.942,4.783,6.345,14.394
9,0.767,35.964,12.357,34.86,27.945,4.824,6.425,14.515
10,0.77,35.561,12.266,34.86,27.948,4.783,6.507,14.638
11,0.79,35.711,12.316,34.86,27.942,4.824,6.386,14.843
12,0.803,35.808,12.29,34.86,27.945,4.824,6.425,15.089
13,0.807,35.857,12.324,34.86,27.948,4.824,6.466,15.294
14,0.807,35.656,12.383,34.841,27.949,4.865,6.548,15.5
15,0.826,35.769,12.306,34.869,27.942,4.906,6.549,15.624
16,0.826,35.914,12.364,34.87,27.945,4.825,6.508,15.706
17,0.82,36.069,12.38,34.851,27.945,4.824,6.508,15.829
18,0.817,35.649,12.407,34.86,27.952,4.865,6.549,15.871
19,0.803,35.779,12.353,34.841,27.942,4.906,6.59,15.871
20,0.781,35.876,12.235,34.841,27.938,4.784,6.549,15.709
21,0.777,35.551,12.269,34.812,27.941,4.742,6.549,15.544
22,0.777,35.605,12.281,34.821,27.942,4.823,6.468,15.38
23,0.784,35.749,12.32,34.86,27.945,4.702,6.629,15.175
24,0.784,35.856,12.368,34.85,27.945,4.863,6.631,15.051
25,0.777,35.464,12.306,34.85,27.945,4.865,6.672,14.928
26,0.774,35.614,12.317,34.879,27.948,4.865,6.713,14.724
27,0.764,35.721,12.344,34.86,27.949,4.865,6.754,14.599
28,0.754,35.808,12.391,34.85,27.952,4.906,6.754,14.314
29,0.77,35.473,12.4,34.85,27.952,4.865,6.795,14.108
30,0.767,35.623,12.263,34.86,27.949,4.865,6.836,13.902
31,0.774,35.75,12.332,34.85,27.952,4.824,6.796,13.656
32,0.774,35.808,12.262,34.841,27.949,4.987,6.795,13.45
33,0.774,35.406,12.312,34.85,27.955,4.866,6.755,13.245
34,0.764,35.546,12.387,34.841,27.952,4.906,6.795,13.04
35,0.77,35.682,12.302,34.86,27.952,4.987,6.755,12.753
36,0.77,35.75,12.352,34.841,27.952,4.907,6.714,12.628
37,0.774,35.492,12.333,34.841,27.942,4.865,6.713,12.424
38,0.764,35.633,12.391,34.85,27.945,4.865,6.794,12.259
39,0.751,35.75,12.329,34.822,27.948,4.865,6.836,12.095
40,0.748,35.78,12.333,34.917,27.952,4.824,6.755,11.93
41,0.747,35.54,12.309,34.822,27.949,4.865,6.795,11.766
42,0.744,35.662,12.313,34.831,27.945,4.906,6.714,11.561
43,0.754,35.808,12.344,34.85,27.952,4.825,6.754,11.397
44,0.764,36.106,12.36,34.86,27.952,4.905,6.673,11.354
45,0.764,35.496,12.321,34.87,27.962,4.987,6.835,11.232
46,0.757,35.633,12.325,34.86,27.956,5.029,6.837,11.19
47,0.741,35.731,12.352,34.87,27.962,5.03,6.877,11.068
48,0.76,35.453,12.411,34.86,27.959,4.989,6.837,10.985
49,0.754,35.479,12.376,34.841,27.956,4.988,6.796,10.822
50,0.764,35.633,12.298,34.821,27.956,5.029,6.755,10.739
51,0.767,35.702,12.317,34.812,27.945,4.867,6.714,10.575
52,0.761,35.319,12.293,34.802,27.942,4.824,6.672,10.411
53,0.764,35.459,12.309,34.792,27.942,4.865,6.713,10.287
54,0.78,35.566,12.352,34.802,27.945,4.865,6.632,10.164
55,0.78,35.663,12.325,34.783,27.935,4.824,6.672,9.96
56,0.774,35.376,12.305,34.792,27.941,4.824,6.55,9.917
57,0.777,35.527,12.356,34.783,27.942,4.824,6.63,9.713
58,0.777,35.643,12.36,34.773,27.938,4.905,6.509,9.67
59,0.754,35.721,12.36,34.782,27.941,4.865,6.508,9.589
60,0.764,35.3,12.337,34.821,27.942,4.865,6.508,9.466
61,0.754,35.44,12.321,34.802,27.942,4.824,6.589,9.465
62,0.741,35.546,12.297,34.792,27.945,4.865,6.509,9.262
63,0.744,35.643,12.317,34.792,27.952,4.824,6.589,9.259
64,0.751,35.338,12.364,34.783,27.949,4.824,6.59,9.219
65,0.741,35.488,12.325,34.802,27.942,4.865,6.509,9.137
66,0.741,35.605,12.34,34.802,27.945,4.824,6.63,9.055
67,0.747,35.654,12.352,34.812,27.945,4.824,6.631,9.013
68,0.747,35.242,12.407,34.792,27.948,4.865,6.509,8.932
69,0.767,35.343,12.372,34.792,27.945,4.865,6.63,8.809
70,0.764,35.469,12.314,34.792,27.945,4.865,6.55,8.808
71,0.767,35.815,12.317,34.783,27.945,4.865,6.63,8.767
72,0.761,35.301,12.282,34.783,27.945,4.865,6.55,8.726
73,0.757,35.44,12.313,34.763,27.938,4.824,6.549,8.685
74,0.767,35.546,12.352,34.763,27.941,4.783,6.468,8.603
75,0.777,35.26,12.317,34.773,27.938,4.702,6.507,8.48
76,0.79,35.286,12.317,34.763,27.941,4.782,6.467,8.438
77,0.79,35.42,12.352,34.792,27.942,4.783,6.507,8.316
78,0.774,35.527,12.384,34.792,27.952,4.864,6.508,8.315
79,0.771,35.279,12.345,34.802,27.945,4.906,6.549,8.356
80,0.787,35.411,12.305,34.831,27.952,4.865,6.549,8.397
81,0.767,35.537,12.317,34.812,27.952,4.946,6.549,8.356
82,0.774,35.634,12.313,34.792,27.952,4.907,6.549,8.275
83,0.771,35.184,12.348,34.792,27.952,4.906,6.59,8.274
84,0.761,35.314,12.376,34.811,27.952,4.865,6.631,8.233
85,0.754,35.449,12.36,34.802,27.956,4.906,6.59,8.151
86,0.767,35.547,12.325,34.802,27.945,4.947,6.549,8.15
87,0.764,35.058,12.368,34.812,27.945,4.866,6.59,8.15
88,0.77,35.217,12.392,34.792,27.948,4.824,6.59,8.028
89,0.777,35.333,12.349,34.792,27.955,4.865,6.59,8.027
90,0.774,35.392,12.251,34.802,27.952,4.865,6.59,7.987
91,0.774,35.23,12.281,34.783,27.949,4.906,6.631,7.946
92,0.78,35.362,12.281,34.802,27.949,4.865,6.59,7.945
93,0.787,35.498,12.309,34.792,27.949,4.865,6.59,7.945
94,0.78,35.547,12.403,34.773,27.949,4.906,6.631,7.945
95,0.8,35.087,12.298,34.792,27.949,4.825,6.59,7.945
