time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.715,36.276,21.969,36.467,27.524,7.328,5.194,10.286
1,0.715,36.418,21.996,36.438,27.524,7.248,5.194,10.286
2,0.702,36.544,22.113,36.476,27.535,7.369,5.316,10.286
3,0.679,36.574,21.989,36.438,27.521,7.33,5.236,10.245
4,0.669,36.2,22.074,36.438,27.517,7.289,5.194,10.286
5,0.691,36.35,21.961,36.457,27.517,7.329,5.234,10.327
6,0.669,36.447,22.12,36.428,27.507,7.126,5.072,10.286
7,0.652,36.496,22.087,36.428,27.517,7.205,5.152,10.367
8,0.675,36.19,22.067,36.457,27.521,7.287,5.234,10.368
9,0.662,36.321,22.071,36.438,27.521,7.247,5.194,10.246
10,0.682,36.447,22.008,36.486,27.528,7.328,5.356,10.448
11,0.662,36.247,22.035,36.457,27.521,7.167,5.277,10.328
12,0.669,36.111,22.125,36.438,27.517,7.124,5.195,10.286
13,0.682,36.282,22.052,36.447,27.524,7.246,5.194,10.286
14,0.675,36.399,22.106,36.409,27.514,7.044,5.031,10.164
15,0.656,36.055,21.993,36.418,27.514,7.001,5.233,10.285
16,0.668,36.157,22.148,36.438,27.521,7.123,5.235,10.286
17,0.656,36.273,22.044,36.447,27.521,7.043,5.194,10.245
18,0.668,36.389,22.098,36.457,27.531,7.204,5.397,10.367
19,0.652,36.074,21.97,36.438,27.528,7.125,5.277,10.328
20,0.668,36.205,22.058,36.428,27.524,7.002,5.195,10.286
21,0.665,36.36,22.059,36.438,27.517,6.96,5.234,10.408
22,0.652,36.428,22.129,36.409,27.51,7.0,5.072,10.287
23,0.665,36.055,22.095,36.399,27.514,6.96,5.152,10.408
24,0.656,36.224,21.997,36.447,27.514,7.0,5.234,10.45
25,0.642,36.35,22.125,36.428,27.524,7.041,5.194,10.45
26,0.633,36.419,22.079,36.447,27.528,7.123,5.356,10.654
27,0.652,35.882,22.125,36.438,27.524,7.124,5.236,10.574
28,0.646,36.03,22.04,36.428,27.521,7.043,5.153,10.411
29,0.675,36.166,21.996,36.438,27.524,7.204,5.234,10.491
30,0.63,36.215,22.105,36.399,27.514,7.125,5.113,10.369
31,0.636,36.13,22.048,36.409,27.51,7.165,5.152,10.328
32,0.629,36.311,22.215,36.428,27.524,7.368,5.234,10.449
33,0.636,36.37,21.994,36.418,27.521,7.37,5.235,10.328
34,0.652,36.428,22.105,36.447,27.528,7.533,5.316,10.49
35,0.662,35.854,22.044,36.428,27.528,7.453,5.276,10.329
36,0.659,35.972,22.152,36.418,27.521,7.371,5.073,10.286
37,0.669,36.127,22.146,36.409,27.521,7.452,5.233,10.245
38,0.639,35.975,22.068,36.418,27.514,7.493,5.072,10.082
39,0.652,35.859,22.137,36.399,27.514,7.494,5.152,10.203
40,0.668,36.011,22.025,36.437,27.524,7.494,5.234,10.245
41,0.626,36.108,22.16,36.419,27.528,7.575,5.194,10.123
42,0.642,35.793,22.212,36.418,27.528,7.698,5.438,10.325
43,0.649,35.905,22.119,36.457,27.521,7.536,5.196,10.246
44,0.646,36.04,22.153,36.419,27.521,7.534,5.194,10.123
45,0.659,36.157,22.126,36.438,27.517,7.534,5.234,10.203
46,0.669,35.822,22.216,36.399,27.514,7.453,5.072,10.123
47,0.633,35.943,22.033,36.389,27.521,7.534,5.193,10.163
48,0.652,36.088,22.121,36.456,27.517,7.616,5.234,10.204
49,0.633,36.138,22.013,36.4,27.517,7.657,5.194,10.123
50,0.652,35.697,22.097,36.428,27.528,7.698,5.316,10.325
51,0.652,35.875,22.184,36.409,27.531,7.658,5.358,10.205
52,0.698,35.963,22.103,36.399,27.521,7.536,5.236,10.082
53,0.669,36.041,22.169,36.418,27.521,7.657,5.235,10.04
54,0.646,35.85,22.041,36.39,27.514,7.576,5.113,9.877
55,0.675,35.953,22.195,36.38,27.514,7.657,5.152,9.876
56,0.669,36.089,22.072,36.418,27.521,7.78,5.234,9.916
57,0.646,36.109,22.051,36.399,27.521,7.862,5.275,9.876
58,0.668,35.735,22.145,36.418,27.535,7.944,5.398,9.957
59,0.662,35.914,22.044,36.418,27.524,7.945,5.236,9.917
60,0.656,35.992,22.172,36.399,27.521,7.864,5.113,9.794
61,0.655,36.051,22.111,36.409,27.521,7.944,5.193,9.834
62,0.652,35.754,22.2,36.399,27.521,7.823,5.153,9.712
63,0.649,35.885,22.06,36.389,27.517,7.944,5.153,9.914
64,0.675,36.021,22.137,36.409,27.521,7.986,5.193,9.916
65,0.649,35.917,22.231,36.418,27.517,7.986,5.153,9.916
66,0.694,35.858,22.107,36.438,27.531,8.149,5.356,10.079
67,0.692,36.02,22.102,36.428,27.528,7.988,5.277,9.959
68,0.724,36.108,22.044,36.39,27.521,7.986,5.154,9.917
69,0.764,35.611,22.145,36.409,27.524,7.986,5.193,9.957
70,0.757,35.682,22.068,36.38,27.514,7.864,5.153,9.835
71,0.809,35.817,22.172,36.38,27.521,7.985,5.193,9.916
72,0.823,35.905,22.212,36.399,27.528,7.946,5.275,9.916
73,0.836,35.657,22.111,36.399,27.517,7.864,5.276,9.876
74,0.898,35.855,22.208,36.437,27.531,8.026,5.357,9.997
75,0.918,35.953,22.131,36.419,27.521,7.946,5.277,9.917
76,0.938,36.021,22.165,36.399,27.517,7.783,5.195,9.754
77,0.967,35.619,22.224,36.389,27.517,7.862,5.153,9.793
78,0.958,35.769,22.076,36.38,27.514,7.66,5.071,9.671
79,0.987,35.885,22.176,36.389,27.514,7.698,5.152,9.792
80,1.03,35.963,22.115,36.409,27.521,7.78,5.193,9.915
81,1.063,35.648,22.227,36.399,27.521,7.618,5.234,9.754
82,1.102,35.807,22.065,36.418,27.528,7.861,5.357,9.996
83,1.151,35.934,22.16,36.399,27.524,7.619,5.236,9.958
84,1.194,35.983,22.208,36.38,27.517,7.495,5.194,9.917
85,1.263,35.715,22.174,36.399,27.524,7.534,5.194,9.998
86,1.273,35.856,22.185,36.389,27.521,7.412,5.112,9.795
87,1.267,35.963,22.107,36.38,27.521,7.452,5.193,9.996
88,1.312,36.012,22.2,36.408,27.528,7.452,5.234,10.039
89,1.329,35.591,22.107,36.39,27.521,7.452,5.194,9.958
90,1.378,35.74,22.216,36.399,27.528,7.452,5.316,10.202
91,1.417,35.856,22.287,36.389,27.528,7.371,5.317,10.041
92,1.447,35.829,22.092,36.38,27.517,7.37,5.236,9.958
93,1.467,35.838,22.188,36.408,27.521,7.289,5.194,10.039
94,1.425,35.915,22.119,36.399,27.528,7.247,5.153,9.877
95,1.434,36.002,22.223,36.361,27.514,7.288,5.193,9.876
96,1.447,35.533,22.111,36.379,27.524,7.329,5.234,9.876
97,1.379,35.557,22.149,36.351,27.514,7.207,5.194,9.835
98,1.346,35.72,22.185,36.389,27.521,7.328,5.275,9.997
99,1.251,35.856,22.181,36.409,27.521,7.289,5.276,9.877
100,1.214,35.551,22.259,36.37,27.521,7.288,5.276,9.794
