time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.652,36.602,8.031,33.475,22.343,5.398,6.671,10.326
1,0.646,36.105,7.93,33.438,22.339,5.318,6.469,10.083
2,0.662,36.263,8.015,33.466,22.346,5.358,6.629,10.162
3,0.639,36.351,7.973,33.457,22.339,5.399,6.509,10.082
4,0.646,36.447,8.015,33.466,22.343,5.399,6.63,10.04
5,0.659,36.343,7.98,33.466,22.346,5.44,6.753,10.08
6,0.659,36.428,7.992,33.418,22.332,5.277,6.592,9.837
7,0.682,36.582,7.988,33.475,22.346,5.438,6.753,9.997
8,0.662,36.574,7.953,33.438,22.339,5.196,6.592,9.755
9,0.678,36.172,8.003,33.456,22.346,5.316,6.631,9.915
10,0.678,36.292,7.969,33.447,22.339,5.317,6.631,9.794
11,0.688,36.399,8.054,33.456,22.339,5.358,6.712,9.712
12,0.685,36.419,7.981,33.447,22.339,5.317,6.672,9.589
13,0.692,36.227,7.984,33.456,22.346,5.358,6.672,9.588
14,0.688,36.341,7.945,33.457,22.339,5.358,6.713,9.507
15,0.708,36.466,7.976,33.457,22.35,5.358,6.754,9.506
16,0.672,36.429,7.945,33.428,22.339,5.317,6.673,9.384
17,0.682,36.333,7.984,33.447,22.343,5.398,6.794,9.423
18,0.669,36.438,8.004,33.428,22.332,5.358,6.714,9.342
19,0.659,36.563,7.996,33.456,22.346,5.48,6.794,9.342
20,0.659,36.191,8.058,33.437,22.339,5.318,6.714,9.138
21,0.669,36.302,7.989,33.514,22.353,5.439,6.835,9.177
22,0.656,36.428,7.992,33.447,22.339,5.44,6.796,9.137
23,0.646,36.487,7.953,33.428,22.339,5.318,6.714,8.974
24,0.675,36.113,8.027,33.466,22.353,5.48,6.957,9.175
25,0.649,36.186,7.969,33.409,22.333,5.237,6.756,8.893
26,0.688,36.359,8.062,33.456,22.346,5.438,6.876,9.012
27,0.675,36.419,8.039,33.437,22.339,5.399,6.877,8.932
28,0.682,36.132,8.027,33.428,22.343,5.399,6.877,8.931
29,0.695,36.292,7.977,33.437,22.339,5.44,6.837,8.85
30,0.708,36.408,7.941,33.456,22.346,5.359,6.877,8.808
31,0.705,36.467,7.984,33.418,22.343,5.399,6.796,8.808
32,0.708,36.036,7.992,33.427,22.346,5.318,6.958,8.808
33,0.702,36.156,7.996,33.437,22.339,5.317,6.838,8.726
34,0.708,36.282,7.922,33.437,22.343,5.358,6.918,8.807
35,0.702,36.332,7.995,33.447,22.332,5.317,6.837,8.645
36,0.695,36.265,7.902,33.437,22.343,5.398,6.918,8.725
37,0.692,36.379,7.983,33.428,22.336,5.236,6.837,8.603
38,0.701,36.524,7.957,33.437,22.343,5.438,6.958,8.684
39,0.692,36.507,8.019,33.418,22.339,5.359,6.797,8.562
40,0.679,35.998,7.992,33.427,22.343,5.358,6.958,8.521
41,0.669,36.127,7.98,33.418,22.343,5.358,6.919,8.601
42,0.669,36.244,7.996,33.418,22.336,5.317,6.796,8.399
43,0.688,36.494,7.961,33.466,22.353,5.52,6.958,8.6
44,0.669,36.142,8.011,33.39,22.326,5.319,6.716,8.318
45,0.688,36.321,8.015,33.456,22.346,5.48,6.916,8.437
46,0.705,36.38,8.086,33.409,22.346,5.4,6.796,8.275
47,0.715,36.093,8.036,33.408,22.343,5.44,6.877,8.355
48,0.718,36.147,8.063,33.418,22.336,5.44,6.796,8.275
49,0.715,36.273,7.969,33.418,22.343,5.44,6.877,8.274
