time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.702,38.55,22.488,37.202,33.705,5.07,5.645,6.015
1,0.705,38.684,22.516,37.202,33.702,5.03,5.645,6.137
2,0.708,38.772,22.442,37.193,33.695,4.989,5.483,5.976
3,0.708,38.284,22.414,37.202,33.698,4.988,5.522,6.055
4,0.711,38.413,22.414,37.202,33.691,4.988,5.522,5.975
5,0.724,38.549,22.367,37.193,33.698,4.988,5.522,6.015
6,0.721,38.598,22.405,37.202,33.701,4.988,5.603,6.137
7,0.737,38.253,22.472,37.231,33.705,5.029,5.645,6.098
8,0.725,38.355,22.403,37.222,33.698,5.03,5.605,6.097
9,0.731,38.491,22.433,37.203,33.705,5.03,5.604,6.097
10,0.728,38.55,22.484,37.222,33.698,5.03,5.686,6.056
11,0.738,38.042,22.481,37.174,33.691,4.867,5.483,5.975
12,0.731,38.171,22.469,37.202,33.698,5.028,5.562,6.055
13,0.734,38.287,22.403,37.202,33.698,4.989,5.563,6.056
14,0.718,38.337,22.402,37.212,33.695,4.948,5.441,6.056
15,0.715,37.992,22.453,37.222,33.701,5.11,5.684,6.178
16,0.728,38.161,22.426,37.231,33.708,4.989,5.564,6.179
17,0.718,38.239,22.465,37.231,33.702,5.029,5.645,6.057
18,0.721,38.25,22.445,37.231,33.712,5.03,5.605,6.137
19,0.715,38.058,22.461,37.241,33.712,5.03,5.645,6.098
20,0.708,38.142,22.426,37.193,33.688,4.867,5.483,5.975
21,0.721,38.239,22.461,37.231,33.698,4.987,5.562,6.055
22,0.715,37.933,22.535,37.212,33.695,4.948,5.563,6.015
23,0.702,37.825,22.438,37.231,33.691,4.988,5.523,6.056
24,0.731,37.968,22.391,37.251,33.708,5.151,5.685,6.259
25,0.751,38.065,22.359,37.232,33.705,4.99,5.564,6.099
26,0.725,37.654,22.39,37.241,33.705,5.029,5.604,6.097
27,0.737,37.745,22.464,37.222,33.702,4.989,5.645,6.097
28,0.744,37.88,22.465,37.241,33.701,5.07,5.645,6.056
29,0.725,37.939,22.453,37.222,33.691,4.989,5.564,6.056
30,0.747,37.576,22.418,37.231,33.694,4.988,5.523,6.056
31,0.747,37.725,22.457,37.222,33.688,4.988,5.482,6.015
32,0.738,37.813,22.442,37.212,33.698,4.907,5.522,6.015
33,0.734,37.929,22.461,37.26,33.715,5.15,5.725,6.178
34,0.721,37.489,22.434,37.241,33.695,5.071,5.524,6.139
35,0.724,37.648,22.445,37.241,33.701,5.03,5.644,6.057
36,0.724,37.764,22.445,37.251,33.705,4.989,5.686,6.178
37,0.718,37.814,22.402,37.232,33.695,4.907,5.442,5.895
38,0.705,37.392,22.511,37.241,33.698,4.987,5.562,6.054
39,0.721,37.541,22.384,37.232,33.691,4.988,5.482,5.975
40,0.718,37.677,22.417,37.241,33.698,4.948,5.481,6.055
41,0.711,37.688,22.429,37.251,33.695,5.029,5.562,6.178
42,0.724,37.42,22.469,37.27,33.712,5.07,5.604,6.139
43,0.718,37.532,22.496,37.241,33.698,4.948,5.564,6.098
44,0.734,37.629,22.485,37.26,33.701,4.988,5.645,6.097
45,0.738,37.496,22.5,37.261,33.705,5.07,5.645,6.138
46,0.731,37.197,22.376,37.232,33.691,4.867,5.442,5.976
47,0.738,37.309,22.448,37.26,33.701,4.946,5.562,6.096
48,0.738,37.435,22.434,37.261,33.691,4.947,5.563,6.016
49,0.731,37.187,22.43,37.241,33.691,4.907,5.441,5.974
50,0.738,37.29,22.422,37.327,33.705,5.069,5.684,6.137
51,0.754,37.464,22.422,37.28,33.702,5.03,5.564,6.057
52,0.751,37.523,22.437,37.27,33.698,4.989,5.604,6.097
53,0.748,36.919,22.433,37.28,33.705,5.07,5.645,6.056
54,0.734,37.038,22.531,37.27,33.695,4.989,5.483,6.056
55,0.721,37.125,22.497,37.251,33.694,4.948,5.562,6.015
56,0.724,37.251,22.469,37.27,33.694,5.029,5.482,5.974
57,0.711,36.936,22.449,37.261,33.698,4.989,5.522,5.974
58,0.711,37.067,22.41,37.251,33.695,4.988,5.522,6.015
59,0.737,37.212,22.515,37.308,33.715,5.151,5.644,6.056
60,0.715,37.252,22.403,37.271,33.702,5.031,5.523,6.056
61,0.711,36.869,22.445,37.289,33.698,5.07,5.563,6.015
62,0.721,36.98,22.406,37.29,33.705,5.07,5.563,6.015
63,0.724,37.086,22.46,37.27,33.691,4.989,5.401,5.893
64,0.724,37.126,22.434,37.28,33.698,4.948,5.521,5.973
65,0.721,36.81,22.476,37.27,33.701,4.907,5.522,5.974
66,0.724,36.941,22.43,37.27,33.691,4.906,5.441,5.933
67,0.734,37.057,22.433,37.299,33.701,4.987,5.603,6.096
68,0.757,37.356,22.422,37.299,33.701,4.988,5.564,6.056
69,0.744,36.64,22.449,37.29,33.691,4.988,5.563,5.975
70,0.747,36.757,22.469,37.28,33.705,5.029,5.645,5.974
71,0.744,36.835,22.375,37.309,33.698,5.03,5.564,5.974
72,0.751,36.548,22.409,37.242,33.691,4.907,5.441,5.933
73,0.741,36.603,22.41,37.289,33.698,4.906,5.521,5.933
74,0.728,36.738,22.437,37.29,33.695,4.906,5.482,5.892
75,0.725,36.816,22.437,37.261,33.694,4.947,5.481,5.973
76,0.728,36.375,22.461,37.299,33.715,5.15,5.684,6.096
77,0.731,36.505,22.391,37.309,33.702,4.99,5.564,5.935
78,0.728,36.631,22.394,37.309,33.705,5.029,5.563,5.974
79,0.712,36.719,22.46,37.309,33.702,5.07,5.563,6.055
80,0.721,36.336,22.484,37.28,33.695,5.03,5.482,5.893
81,0.702,36.447,22.395,37.299,33.691,4.989,5.522,5.973
82,0.714,36.592,22.441,37.309,33.698,4.988,5.522,5.893
83,0.711,36.651,22.383,37.29,33.691,4.988,5.482,5.892
84,0.724,36.115,22.413,37.29,33.698,4.988,5.603,6.014
85,0.737,36.301,22.422,37.328,33.712,5.11,5.604,6.015
86,0.734,36.37,22.426,37.319,33.695,4.989,5.564,5.974
87,0.734,36.419,22.39,37.319,33.705,4.988,5.563,5.974
88,0.744,36.112,22.425,37.338,33.702,5.11,5.563,6.015
89,0.741,36.215,22.445,37.3,33.691,4.908,5.441,5.812
90,0.747,36.331,22.461,37.309,33.701,4.987,5.521,5.972
91,0.751,36.361,22.442,37.309,33.698,4.988,5.522,5.852
92,0.741,35.968,22.363,37.319,33.695,4.948,5.4,5.851
93,0.734,36.089,22.413,37.319,33.712,5.029,5.643,6.054
94,0.747,36.215,22.386,37.328,33.705,5.03,5.523,5.934
95,0.725,35.986,22.425,37.328,33.702,5.03,5.482,5.974
96,0.715,35.916,22.457,37.338,33.701,4.989,5.562,6.015
97,0.721,36.05,22.414,37.357,33.705,5.07,5.563,5.934
98,0.705,36.138,22.39,37.3,33.688,4.867,5.482,5.892
99,0.715,35.755,22.382,37.318,33.701,4.946,5.522,5.933
100,0.715,35.828,22.491,37.309,33.688,4.988,5.482,5.933
101,0.711,35.972,22.418,37.347,33.691,4.948,5.481,5.892
102,0.711,36.089,22.371,37.376,33.712,5.11,5.644,6.095
103,0.724,35.553,22.39,37.338,33.691,4.989,5.605,5.975
104,0.728,35.691,22.394,37.338,33.705,4.988,5.564,5.974
105,0.731,35.817,22.402,37.357,33.705,5.029,5.645,5.974
106,0.744,35.886,22.429,37.338,33.691,4.948,5.483,5.852
107,0.721,35.637,22.457,37.319,33.694,4.988,5.522,5.973
108,0.731,35.826,22.414,37.338,33.701,4.988,5.563,5.933
109,0.731,35.924,22.398,37.348,33.691,4.907,5.441,5.852
110,0.738,35.983,22.433,37.319,33.694,4.947,5.481,5.973
111,0.747,35.427,22.461,37.357,33.712,5.15,5.644,5.974
112,0.741,35.546,22.367,37.357,33.705,4.949,5.523,5.974
113,0.738,35.672,22.39,37.434,33.702,5.029,5.644,6.015
114,0.718,35.712,22.402,37.377,33.705,5.03,5.564,5.974
115,0.711,35.578,22.371,37.348,33.695,4.867,5.441,5.811
116,0.705,35.72,22.413,37.348,33.694,4.946,5.603,5.972
117,0.698,35.818,22.461,37.348,33.698,4.907,5.482,5.893
118,0.701,35.809,22.438,37.396,33.695,4.906,5.481,5.933
119,0.701,35.502,22.383,37.358,33.712,5.028,5.644,6.014
120,0.711,35.672,22.449,37.376,33.702,5.03,5.564,5.974
121,0.702,35.741,22.449,37.386,33.698,4.907,5.685,6.015
122,0.708,35.76,22.422,37.386,33.701,4.947,5.687,5.974
123,0.711,35.895,22.375,37.386,33.705,4.988,5.564,5.933
124,0.711,35.973,22.304,37.358,33.684,4.826,5.523,5.892
125,0.721,36.089,22.413,37.367,33.698,4.946,5.603,5.973
126,0.718,35.112,22.367,37.367,33.698,4.907,5.523,5.852
127,0.724,35.227,22.46,37.367,33.695,4.906,5.563,5.891
128,0.721,35.372,22.363,37.396,33.712,5.109,5.685,6.054
129,0.724,35.469,22.394,37.386,33.698,4.989,5.605,5.975
130,0.724,35.393,22.441,37.386,33.698,4.988,5.604,5.974
131,0.728,35.536,22.457,37.406,33.701,4.988,5.604,6.015
132,0.731,35.662,22.453,37.387,33.698,4.907,5.523,5.812
133,0.699,35.721,22.34,37.386,33.698,4.987,5.644,5.85
134,0.718,35.31,22.304,37.377,33.695,4.948,5.564,5.891
135,0.708,35.478,22.354,37.386,33.694,4.907,5.523,5.851
136,0.705,35.585,22.409,37.377,33.691,4.947,5.644,6.013
137,0.711,35.663,22.464,37.415,33.705,4.988,5.645,5.974
138,0.695,35.482,22.387,37.387,33.702,4.988,5.564,5.974
139,0.701,35.643,22.402,37.415,33.701,4.988,5.604,5.933
140,0.695,35.769,22.378,37.425,33.701,4.988,5.564,5.974
141,0.698,35.742,22.445,37.387,33.684,4.826,5.401,5.852
142,0.692,35.425,22.414,37.396,33.701,4.905,5.521,5.932
143,0.695,35.565,22.371,37.406,33.698,4.865,5.522,5.852
144,0.698,35.663,22.343,37.387,33.691,4.906,5.482,5.891
145,0.701,35.472,22.296,37.434,33.705,4.987,5.684,6.054
146,0.724,35.547,22.385,37.425,33.702,4.948,5.564,5.975
147,0.718,35.624,22.402,37.425,33.701,4.866,5.604,6.015
148,0.721,35.711,22.433,37.425,33.705,4.946,5.564,6.096
149,0.718,35.434,22.398,37.425,33.698,4.947,5.563,5.975
150,0.718,35.527,22.347,37.387,33.695,4.907,5.482,5.974
151,0.728,35.691,22.433,37.406,33.698,4.987,5.603,5.974
152,0.712,35.76,22.433,37.406,33.698,4.866,5.564,5.893
153,0.708,35.502,22.383,37.406,33.698,4.906,5.563,6.014
154,0.708,35.672,22.363,37.454,33.715,5.028,5.685,6.015
155,0.698,35.779,22.32,37.425,33.698,4.989,5.564,5.974
156,0.708,35.866,22.382,37.425,33.701,4.988,5.604,6.015
157,0.698,35.685,22.398,37.444,33.708,4.988,5.645,5.974
158,0.685,35.817,22.421,37.406,33.695,4.826,5.483,5.811
159,0.705,35.943,22.367,37.454,33.691,4.905,5.644,6.013
160,0.689,35.993,22.347,37.445,33.698,4.906,5.564,5.934
161,0.688,35.667,22.386,37.435,33.698,4.906,5.604,6.014
162,0.688,35.817,22.484,37.454,33.705,5.028,5.686,6.178
163,0.708,35.953,22.438,37.445,33.695,4.948,5.605,5.976
164,0.711,35.974,22.41,37.444,33.705,4.947,5.604,6.015
165,0.708,35.763,22.347,37.435,33.702,4.988,5.604,6.015
