time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.925,37.076,27.819,29.865,24.148,14.598,20.305,31.809
1,0.918,37.183,27.87,29.856,24.138,14.476,20.347,31.155
2,0.909,37.271,27.866,29.846,24.138,14.394,20.307,30.498
3,0.944,36.926,27.808,29.894,24.152,14.434,20.225,30.004
4,0.925,37.038,27.831,29.847,24.138,14.19,19.859,29.104
5,0.931,37.164,27.843,29.856,24.141,14.106,19.57,28.323
6,0.941,37.203,27.866,29.856,24.138,13.943,19.201,27.38
7,0.948,36.887,27.898,29.856,24.145,13.982,18.913,26.639
8,0.938,36.999,27.828,29.846,24.141,13.82,18.504,25.737
9,0.945,37.144,27.835,29.856,24.141,13.737,18.012,24.955
10,0.954,37.232,27.886,29.884,24.145,13.776,17.844,24.256
11,0.932,36.974,27.831,29.846,24.145,13.574,17.477,23.395
12,0.931,37.144,27.854,29.865,24.145,13.449,17.188,22.696
13,0.922,37.242,27.839,29.846,24.141,13.286,16.86,21.875
14,0.925,37.271,27.893,29.865,24.141,13.325,16.735,21.298
15,0.918,36.898,27.898,29.856,24.138,13.203,16.449,20.601
16,0.918,37.019,27.91,29.827,24.127,12.877,16.04,19.781
17,0.905,37.154,27.855,29.846,24.148,12.955,15.954,19.366
18,0.889,37.376,27.858,29.846,24.145,12.793,15.75,18.752
19,0.899,36.985,27.862,29.856,24.141,12.71,15.667,18.218
20,0.895,37.096,27.862,29.827,24.138,12.587,15.341,17.562
21,0.899,37.222,27.851,29.875,24.148,12.505,15.256,17.108
22,0.895,36.983,27.862,29.865,24.152,12.504,15.174,16.737
23,0.873,36.895,27.87,29.827,24.141,12.341,14.807,16.083
24,0.879,37.028,27.905,29.836,24.141,12.38,14.763,15.711
25,0.885,37.077,27.917,29.836,24.134,12.381,14.518,15.179
26,0.889,36.963,27.859,29.865,24.141,12.584,14.557,14.889
27,0.872,37.038,27.862,29.837,24.138,12.749,14.395,14.357
28,0.892,37.183,27.843,29.846,24.141,13.035,14.434,14.108
29,0.899,37.29,27.929,29.875,24.148,13.363,14.515,13.902
30,0.895,36.821,27.863,29.856,24.134,13.529,14.231,13.453
31,0.908,36.922,27.851,29.837,24.138,13.653,14.107,13.123
32,0.892,37.028,27.89,29.827,24.134,13.776,14.024,12.795
33,0.905,37.135,27.902,29.846,24.141,13.98,13.983,12.547
34,0.892,37.002,27.851,29.837,24.141,13.982,13.779,12.26
35,0.899,37.173,27.808,29.836,24.131,14.104,13.614,11.891
36,0.895,37.328,27.87,29.865,24.145,14.309,13.694,11.888
37,0.895,37.358,27.87,29.846,24.145,14.229,13.41,11.522
38,0.863,36.841,27.948,29.846,24.141,14.31,13.448,11.315
39,0.856,36.98,27.832,29.837,24.138,14.27,13.123,11.028
40,0.862,37.115,27.866,29.846,24.145,14.31,13.201,10.944
41,0.879,37.145,27.894,29.837,24.138,14.27,12.958,10.74
42,0.853,36.877,27.902,29.817,24.131,14.188,12.671,10.453
43,0.856,37.057,27.851,29.855,24.141,14.269,12.709,10.41
44,0.862,37.154,27.847,29.837,24.138,14.27,12.546,10.247
45,0.872,37.175,27.835,29.856,24.141,14.188,12.342,10.082
46,0.856,36.983,27.874,29.827,24.134,13.984,12.136,9.837
47,0.866,37.125,27.937,29.846,24.141,14.023,12.053,9.794
48,0.866,37.213,27.91,29.856,24.145,13.901,11.971,9.793
49,0.862,37.348,27.851,29.817,24.127,13.656,11.604,9.427
50,0.872,36.908,27.901,29.846,24.145,13.613,11.56,9.505
51,0.872,37.009,27.902,29.827,24.138,13.531,11.437,9.343
52,0.869,37.125,27.816,29.846,24.138,13.408,11.355,9.219
53,0.869,36.982,27.842,29.817,24.138,13.163,11.232,9.096
54,0.889,37.039,27.886,29.846,24.145,13.039,11.231,9.014
55,0.856,37.173,27.925,29.846,24.155,12.956,11.19,9.054
56,0.84,37.232,27.925,29.798,24.134,12.59,10.946,8.81
57,0.846,36.945,27.949,29.826,24.141,12.464,11.024,8.767
58,0.83,37.057,27.934,29.836,24.138,12.341,10.863,8.604
59,0.836,37.183,27.91,29.827,24.145,12.217,10.82,8.684
60,0.826,37.242,27.91,29.808,24.138,11.932,10.698,8.481
61,0.833,36.849,27.878,29.846,24.141,11.888,10.697,8.52
62,0.843,36.989,27.886,29.846,24.155,11.806,10.737,8.601
63,0.833,37.077,27.886,29.808,24.141,11.521,10.494,8.399
64,0.833,37.155,27.929,29.836,24.138,11.396,10.451,8.316
65,0.849,36.868,27.926,29.817,24.141,11.273,10.369,8.234
66,0.862,37.018,27.906,29.836,24.138,11.15,10.246,8.273
67,0.862,37.116,27.804,29.798,24.134,11.026,10.123,8.03
68,0.866,37.193,27.862,29.826,24.145,10.985,10.041,8.109
69,0.885,37.002,27.925,29.846,24.148,11.147,10.121,8.232
70,0.869,37.096,27.871,29.817,24.138,10.904,9.797,7.989
71,0.866,37.212,27.874,29.827,24.141,10.902,9.834,7.905
72,0.866,37.252,27.894,29.798,24.134,10.739,9.631,7.823
73,0.866,36.907,27.96,29.807,24.141,10.738,9.629,7.903
74,0.859,37.019,27.918,29.798,24.131,10.657,9.466,7.742
75,0.853,37.164,27.855,29.807,24.138,10.696,9.424,7.781
76,0.862,37.194,27.843,29.865,24.152,10.819,9.505,7.903
77,0.836,37.041,27.862,29.798,24.134,10.739,9.181,7.742
78,0.836,37.173,27.921,29.807,24.138,10.657,9.137,7.781
79,0.833,37.261,27.863,29.807,24.134,10.656,9.055,7.903
80,0.826,37.195,27.886,29.817,24.145,10.737,8.973,8.026
81,0.82,36.897,27.921,29.798,24.134,10.575,8.85,8.271
82,0.849,37.047,27.957,29.807,24.145,10.574,8.808,8.64
83,0.853,37.193,27.922,29.846,24.152,10.736,8.93,9.335
84,0.827,36.945,27.894,29.817,24.141,10.494,8.728,9.748
85,0.872,37.0,27.874,29.817,24.145,10.573,8.644,10.24
86,0.879,37.135,27.866,29.807,24.138,10.451,8.562,10.733
87,0.876,37.251,27.925,29.817,24.145,10.491,8.561,11.47
88,0.879,36.83,27.937,29.788,24.138,10.329,8.521,12.168
89,0.885,36.97,27.894,29.798,24.138,10.205,8.358,13.151
90,0.911,37.134,27.913,29.836,24.152,10.326,8.519,14.34
91,0.899,37.165,27.933,29.798,24.138,10.205,8.358,15.45
92,0.895,36.801,27.828,29.798,24.141,10.204,8.275,17.168
93,0.879,36.912,27.87,29.798,24.134,10.041,8.152,19.706
94,0.879,37.047,27.917,29.807,24.148,9.999,8.232,22.537
95,0.866,37.116,27.949,29.788,24.141,9.999,8.111,24.964
96,0.843,36.982,27.976,29.798,24.134,9.917,7.987,26.899
97,0.843,37.163,27.965,29.817,24.141,9.957,8.027,28.667
98,0.826,37.271,27.938,29.798,24.141,9.876,7.987,29.864
99,0.83,37.31,27.91,29.798,24.145,9.835,7.946,30.689
100,0.836,36.898,27.949,29.778,24.134,9.794,7.823,31.103
101,0.856,37.057,27.863,29.817,24.152,9.834,7.944,31.392
102,0.836,37.154,27.921,29.827,24.148,9.794,7.905,31.314
103,0.817,37.165,27.906,29.76,24.134,9.59,7.742,30.744
104,0.849,36.992,27.953,29.816,24.141,9.71,7.74,30.331
105,0.862,37.115,27.965,29.788,24.145,9.711,7.699,29.636
106,0.872,37.222,27.965,29.807,24.141,9.67,7.74,28.938
107,0.872,37.233,27.856,29.798,24.138,9.548,7.496,28.037
108,0.885,37.329,27.909,29.807,24.145,9.669,7.656,27.296
109,0.902,37.435,27.957,29.807,24.148,9.629,7.658,26.516
110,0.886,37.503,27.84,29.779,24.134,9.466,7.414,25.41
111,0.892,37.13,27.893,29.769,24.141,9.424,7.452,24.749
112,0.882,36.877,27.921,29.778,24.138,9.464,7.33,23.929
113,0.876,37.028,27.972,29.778,24.141,9.343,7.41,23.311
114,0.889,37.106,27.938,29.769,24.141,9.179,7.33,22.451
115,0.863,37.097,27.879,29.797,24.141,9.259,7.329,21.792
116,0.836,37.212,27.894,29.826,24.148,9.341,7.451,21.216
117,0.839,37.3,27.902,29.76,24.138,9.179,7.29,20.397
118,0.852,37.406,27.949,29.778,24.141,9.137,7.369,19.738
119,0.859,36.889,27.898,29.788,24.138,9.055,7.248,19.122
120,0.853,37.018,27.917,29.817,24.145,9.095,7.288,18.587
121,0.833,37.116,27.929,29.807,24.134,9.095,7.125,17.972
122,0.839,37.193,27.968,29.788,24.138,9.014,7.165,17.356
123,0.849,37.022,27.93,29.807,24.152,9.054,7.165,17.065
124,0.84,37.125,27.84,29.788,24.134,9.013,7.084,16.493
125,0.852,37.251,27.913,29.798,24.141,9.013,7.123,16.162
126,0.859,37.31,27.89,29.778,24.138,8.932,7.124,15.63
127,0.866,37.004,27.949,29.797,24.138,8.931,7.083,15.381
128,0.866,37.125,27.98,29.798,24.141,8.85,7.083,15.053
129,0.879,37.213,27.918,29.759,24.131,8.686,6.88,14.521
130,0.885,37.3,27.918,29.788,24.145,8.725,7.0,14.353
131,0.882,36.965,27.949,29.778,24.138,8.726,6.96,14.027
132,0.892,37.115,27.906,29.797,24.145,8.685,7.0,13.861
133,0.869,37.213,27.886,29.759,24.138,8.603,6.96,13.412
134,0.872,37.281,27.909,29.788,24.138,8.643,7.0,13.204
135,0.876,37.022,27.949,29.807,24.148,8.644,7.041,13.121
136,0.859,37.116,27.965,29.769,24.131,8.521,6.879,12.673
137,0.862,37.232,27.988,29.797,24.141,8.561,6.959,12.546
138,0.866,37.453,27.985,29.778,24.138,8.521,6.838,12.382
139,0.859,37.024,27.934,29.788,24.138,8.52,6.958,12.421
140,0.856,37.125,27.984,29.75,24.131,8.439,6.797,12.3
141,0.856,37.232,27.93,29.807,24.138,8.601,6.917,12.542
142,0.866,37.118,27.945,29.826,24.152,8.724,7.0,12.992
143,0.846,37.03,27.922,29.779,24.138,8.522,6.879,13.525
144,0.862,37.183,27.964,29.788,24.138,8.479,6.918,14.1
145,0.862,37.271,27.984,29.769,24.134,8.357,6.796,14.837
146,0.866,36.965,27.985,29.797,24.148,8.397,6.917,15.617
147,0.856,37.029,27.914,29.769,24.134,8.356,6.756,16.072
148,0.879,37.164,27.918,29.778,24.141,8.356,6.754,16.565
149,0.879,37.299,27.972,29.807,24.148,8.437,6.998,16.976
150,0.879,36.792,27.938,29.769,24.141,8.275,6.838,17.102
151,0.882,36.941,27.933,29.778,24.141,8.274,6.796,17.266
152,0.879,37.048,27.926,29.769,24.134,8.233,6.714,17.064
153,0.882,37.145,27.996,29.769,24.141,8.314,6.794,17.103
154,0.869,36.82,27.969,29.759,24.134,8.234,6.755,17.063
155,0.856,36.951,27.906,29.74,24.131,8.151,6.754,16.737
156,0.856,37.105,27.859,29.797,24.145,8.273,6.836,16.734
157,0.843,37.165,27.909,29.778,24.145,8.274,6.796,16.49
158,0.849,36.945,27.976,29.788,24.145,8.314,6.795,16.243
159,0.843,37.057,27.953,29.759,24.138,8.234,6.755,15.956
160,0.853,37.202,27.961,29.788,24.145,8.273,6.795,15.831
161,0.866,37.233,27.977,29.778,24.145,8.355,6.795,15.586
162,0.84,36.83,28.0,29.73,24.131,8.112,6.633,15.177
163,0.843,36.989,27.996,29.749,24.145,8.191,6.834,15.011
164,0.843,37.106,27.918,29.768,24.138,8.151,6.796,14.643
165,0.862,37.126,27.945,29.769,24.145,8.191,6.836,14.395
166,0.849,37.04,27.922,29.749,24.138,8.07,6.714,14.068
167,0.866,37.183,27.953,29.768,24.145,8.191,6.754,13.902
168,0.869,37.29,28.031,29.769,24.148,8.192,6.876,13.778
169,0.859,37.387,27.946,29.73,24.131,7.988,6.715,13.37
170,0.859,36.851,27.941,29.739,24.138,8.068,6.794,13.163
171,0.872,36.961,27.996,29.73,24.138,8.109,6.755,12.836
172,0.879,37.096,27.95,29.759,24.148,8.069,6.876,12.629
173,0.866,36.867,27.93,29.749,24.141,8.069,6.755,12.383
174,0.872,36.913,27.926,29.759,24.141,8.15,6.795,12.177
175,0.863,37.067,27.976,29.769,24.152,8.232,6.958,12.135
176,0.849,37.116,27.977,29.73,24.138,8.111,6.756,11.728
177,0.84,36.896,28.0,29.749,24.141,8.191,6.836,11.683
178,0.839,37.019,27.926,29.74,24.138,8.151,6.796,11.357
179,0.852,37.135,27.949,29.74,24.138,8.191,6.877,11.191
180,0.836,37.222,27.961,29.74,24.134,8.07,6.796,10.946
181,0.843,36.83,27.961,29.759,24.141,8.191,6.877,10.902
182,0.836,36.999,27.961,29.797,24.152,8.232,7.0,10.861
183,0.81,37.068,27.93,29.74,24.138,8.029,6.797,10.536
184,0.816,37.145,27.976,29.768,24.145,8.149,6.836,10.41
185,0.836,37.798,28.024,29.74,24.141,8.11,6.796,10.247
186,0.833,37.948,28.028,29.749,24.145,8.191,6.917,10.123
187,0.823,38.045,27.95,29.73,24.138,8.151,6.837,9.919
188,0.839,38.114,27.98,29.759,24.141,8.15,6.877,9.794
189,0.852,37.079,28.004,29.769,24.155,8.354,6.959,9.915
190,0.853,37.145,27.981,29.721,24.141,8.193,6.838,9.591
191,0.836,37.27,27.965,29.749,24.134,8.192,6.918,9.547
192,0.846,37.32,27.957,29.72,24.141,8.151,6.796,9.344
193,0.846,36.601,28.012,29.749,24.148,8.273,6.958,9.301
194,0.827,36.689,28.016,29.73,24.134,8.233,6.878,9.178
195,0.836,36.834,27.922,29.72,24.134,8.233,6.837,8.974
196,0.836,36.912,27.898,29.797,24.152,8.436,6.958,9.053
197,0.83,36.846,27.937,29.74,24.141,8.316,6.838,8.932
198,0.826,36.98,27.98,29.73,24.141,8.437,6.877,8.85
199,0.81,37.077,27.953,29.739,24.134,8.397,6.877,8.605
200,0.8,37.116,27.969,29.768,24.148,8.6,6.877,8.684
201,0.803,36.915,27.965,29.74,24.148,8.602,6.918,8.603
202,0.787,37.0,27.996,29.72,24.134,8.602,6.796,8.399
203,0.79,37.115,27.965,29.73,24.141,8.765,6.877,8.438
204,0.803,36.867,27.914,29.72,24.134,8.807,6.918,8.316
205,0.81,36.913,27.949,29.739,24.138,8.93,6.919,8.315
206,0.816,37.038,27.965,29.72,24.127,8.931,6.878,8.152
207,0.813,37.154,28.004,29.739,24.152,9.053,6.959,8.232
208,0.826,36.935,28.024,29.749,24.141,9.135,6.96,8.233
209,0.817,37.019,27.977,29.701,24.124,8.933,6.797,7.948
210,0.836,37.173,27.961,29.72,24.148,9.175,6.917,8.026
211,0.859,37.232,28.004,29.72,24.138,9.137,6.919,7.946
212,0.836,36.725,27.93,29.72,24.141,9.177,6.959,7.905
213,0.823,36.844,27.941,29.72,24.134,9.055,6.797,7.742
214,0.833,36.961,27.972,29.73,24.138,9.095,6.958,7.781
215,0.836,37.067,28.004,29.73,24.141,9.176,7.0,7.903
216,0.813,37.365,28.0,29.701,24.131,9.015,6.757,7.742
217,0.82,37.531,28.028,29.72,24.141,9.054,6.957,7.781
218,0.82,37.648,28.008,29.72,24.138,9.054,6.838,7.7
219,0.807,37.697,27.985,29.72,24.148,9.095,6.918,7.699
220,0.79,36.566,28.016,29.711,24.138,8.973,6.878,7.536
221,0.813,36.727,27.938,29.73,24.145,9.013,6.877,7.575
222,0.8,36.873,27.976,29.759,24.152,9.094,6.959,7.657
223,0.781,36.874,27.953,29.74,24.141,8.892,6.838,7.495
224,0.79,36.942,28.016,29.711,24.138,8.89,6.837,7.494
225,0.793,37.067,28.016,29.711,24.138,8.727,6.755,7.412
226,0.793,37.193,28.012,29.72,24.145,8.848,6.876,7.493
227,0.793,37.165,27.919,29.711,24.131,8.727,6.796,7.331
228,0.797,36.791,28.0,29.711,24.141,8.644,6.755,7.37
229,0.816,36.96,28.036,29.758,24.148,8.684,6.876,7.452
230,0.813,37.0,27.993,29.73,24.138,8.562,6.755,7.412
231,0.813,36.952,27.981,29.72,24.141,8.48,6.754,7.371
232,0.797,36.866,28.004,29.711,24.138,8.438,6.714,7.411
233,0.81,37.018,28.047,29.711,24.145,8.397,6.754,7.493
234,0.807,37.087,28.032,29.711,24.134,8.397,6.714,7.534
235,0.8,36.867,27.958,29.701,24.134,8.153,6.672,7.575
236,0.807,36.961,27.871,29.73,24.148,8.232,6.713,7.738
237,0.797,37.067,27.98,29.701,24.138,8.192,6.672,7.821
238,0.797,37.164,27.973,29.71,24.148,8.192,6.713,7.863
239,0.787,36.829,27.984,29.701,24.138,8.07,6.632,7.944
240,0.793,36.989,27.992,29.72,24.141,8.109,6.631,8.148
241,0.771,37.096,28.02,29.711,24.145,7.987,6.712,8.354
242,0.77,37.164,28.04,29.691,24.127,7.824,6.51,8.641
243,0.787,36.954,28.012,29.71,24.138,7.903,6.63,9.253
244,0.787,37.086,27.919,29.691,24.141,7.863,6.631,9.869
245,0.787,37.222,27.961,29.72,24.145,7.822,6.631,10.933
246,0.79,37.271,27.973,29.701,24.134,7.781,6.55,12.529
247,0.803,36.907,28.008,29.72,24.141,7.822,6.752,14.659
248,0.81,36.999,28.043,29.72,24.141,7.822,6.714,16.754
249,0.79,37.077,27.973,29.682,24.134,7.619,6.551,18.442
250,0.8,37.174,28.0,29.701,24.141,7.698,6.671,19.963
251,0.813,36.925,28.036,29.701,24.145,7.577,6.591,21.239
252,0.816,37.086,27.981,29.71,24.145,7.616,6.671,22.308
253,0.807,37.174,27.988,29.682,24.138,7.495,6.509,22.888
254,0.8,37.232,28.02,29.701,24.141,7.534,6.63,23.544
255,0.8,36.955,28.051,29.758,24.148,7.697,6.794,23.917
256,0.781,37.029,28.075,29.701,24.141,7.455,6.592,23.758
257,0.784,37.145,28.052,29.71,24.138,7.452,6.631,23.756
