time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.784,35.783,4.948,27.01,29.021,5.974,6.959,5.235
1,0.784,35.924,4.964,27.02,29.028,6.055,7.0,5.316
2,0.79,36.021,4.964,27.029,29.035,6.056,7.082,5.358
3,0.78,36.061,4.948,27.02,29.025,5.975,6.92,5.195
4,0.78,35.668,4.933,27.01,29.018,5.933,6.796,5.153
5,0.78,35.817,4.956,27.01,29.021,5.974,6.999,5.315
6,0.784,35.924,4.952,27.039,29.039,6.055,7.041,5.439
7,0.784,36.366,4.956,27.01,29.021,5.934,6.96,5.277
8,0.78,35.843,4.96,27.01,29.021,5.892,6.878,5.235
9,0.777,35.982,4.964,27.029,29.028,6.014,7.04,5.316
10,0.787,36.089,4.96,27.039,29.028,6.056,7.001,5.439
11,0.78,35.639,4.948,27.01,29.021,5.934,6.96,5.318
12,0.78,35.644,4.948,27.02,29.014,5.892,6.878,5.114
13,0.787,35.788,4.948,27.02,29.025,5.933,6.959,5.274
14,0.784,35.876,4.944,27.029,29.025,6.014,7.041,5.398
15,0.774,35.752,4.956,27.001,29.021,5.934,7.001,5.236
16,0.774,35.885,4.96,27.0,29.014,5.892,6.96,5.194
17,0.774,36.011,4.933,27.01,29.018,5.933,7.0,5.275
18,0.777,36.108,4.952,27.01,29.028,5.892,7.041,5.357
19,0.774,35.611,4.944,27.0,29.021,5.933,6.96,5.155
20,0.784,35.759,4.948,27.01,29.018,5.892,6.96,5.153
21,0.777,35.885,4.96,27.029,29.028,5.892,7.041,5.275
22,0.777,35.954,4.952,27.02,29.028,5.973,7.082,5.398
23,0.777,35.657,4.94,27.01,29.021,5.852,6.92,5.196
24,0.787,35.817,4.925,27.01,29.014,5.851,6.878,5.153
25,0.79,35.924,4.96,27.02,29.028,5.891,6.959,5.315
26,0.79,35.992,4.956,27.048,29.039,6.014,7.082,5.358
27,0.784,35.686,4.956,27.01,29.018,5.812,6.88,5.155
