time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,1.309,35.27,14.962,31.743,23.714,4.742,5.481,13.613
1,1.296,35.401,14.923,31.724,23.7,4.62,5.318,13.409
2,1.293,35.517,14.907,31.724,23.7,4.659,5.398,13.448
3,1.312,35.586,14.958,31.724,23.71,4.741,5.44,13.489
4,1.322,35.548,14.993,31.724,23.703,4.701,5.318,13.327
5,1.319,35.701,14.924,31.714,23.703,4.62,5.317,13.284
6,1.329,35.827,14.845,31.743,23.696,4.659,5.317,13.365
7,1.326,35.876,15.02,31.724,23.706,4.741,5.358,13.366
8,1.322,35.858,14.947,31.733,23.7,4.661,5.399,13.325
9,1.332,35.963,14.974,31.714,23.703,4.66,5.44,13.244
10,1.329,36.098,14.962,31.695,23.707,4.66,5.318,13.202
11,1.336,36.483,14.814,31.743,23.714,4.7,5.398,13.283
12,1.326,36.832,14.93,31.715,23.7,4.701,5.358,13.243
13,1.316,36.98,14.946,31.724,23.707,4.701,5.399,13.324
14,1.313,37.077,14.97,31.705,23.707,4.66,5.358,13.406
15,1.303,36.282,14.877,31.724,23.7,4.619,5.358,13.367
16,1.299,36.015,14.634,31.733,23.703,4.7,5.399,13.407
17,1.303,36.147,14.854,31.753,23.707,4.742,5.44,13.57
18,1.303,36.273,14.743,31.724,23.7,4.783,5.359,13.409
19,1.29,36.619,14.886,31.724,23.703,4.62,5.317,13.326
20,1.277,36.766,14.95,31.743,23.703,4.7,5.398,13.447
21,1.283,36.921,14.931,31.753,23.717,4.782,5.48,13.53
22,1.27,36.99,14.892,31.734,23.707,4.62,5.318,13.408
23,1.28,36.569,14.934,31.705,23.7,4.659,5.276,13.285
24,1.283,36.728,15.017,31.733,23.707,4.66,5.357,13.406
25,1.286,36.883,14.947,31.762,23.72,4.863,5.521,13.57
26,1.277,36.942,15.114,31.734,23.703,4.621,5.36,13.368
27,1.26,37.0,14.862,31.724,23.693,4.578,5.277,13.366
28,1.26,37.173,14.926,31.743,23.706,4.74,5.398,13.488
29,1.27,37.309,14.978,31.743,23.717,4.783,5.48,13.49
30,1.254,37.349,14.939,31.705,23.7,4.742,5.318,13.367
31,1.237,36.994,14.888,31.704,23.7,4.579,5.276,13.488
32,1.247,37.182,14.938,31.724,23.713,4.7,5.479,13.611
33,1.237,37.328,14.95,31.753,23.7,4.66,5.4,13.694
34,1.214,37.339,15.071,31.705,23.7,4.619,5.318,13.695
35,1.201,37.263,14.944,31.752,23.703,4.7,5.439,13.939
36,1.191,37.435,14.779,31.734,23.707,4.742,5.481,14.104
37,1.178,37.513,14.867,31.734,23.714,4.661,5.359,14.187
38,1.165,37.562,14.79,31.724,23.703,4.66,5.277,14.188
39,1.158,37.418,14.949,31.733,23.707,4.66,5.398,14.31
40,1.155,37.599,14.962,31.762,23.71,4.7,5.48,14.392
41,1.145,37.687,14.791,31.763,23.703,4.701,5.359,14.352
42,1.132,37.698,14.929,31.724,23.703,4.538,5.358,14.352
43,1.142,37.669,14.946,31.733,23.7,4.618,5.399,14.23
44,1.138,37.803,15.138,31.753,23.707,4.7,5.399,14.228
45,1.129,37.919,14.941,31.724,23.703,4.66,5.399,14.228
46,1.116,37.873,14.872,31.743,23.703,4.66,5.44,14.228
47,1.112,37.671,14.821,31.743,23.7,4.66,5.359,14.107
48,1.106,37.832,14.91,31.743,23.703,4.7,5.317,14.146
49,1.106,37.929,14.934,31.734,23.707,4.62,5.317,14.187
50,1.102,37.729,14.939,31.743,23.71,4.781,5.439,14.269
51,1.093,37.804,14.9,31.724,23.703,4.702,5.318,14.026
52,1.066,37.919,14.946,31.733,23.7,4.579,5.317,13.983
53,1.06,38.016,14.97,31.743,23.703,4.7,5.398,14.023
54,1.056,37.739,15.111,31.762,23.72,4.823,5.521,14.267
55,1.043,37.823,14.979,31.734,23.703,4.661,5.319,14.066
56,1.02,37.958,14.966,31.714,23.7,4.538,5.317,13.983
57,1.014,38.065,15.157,31.743,23.707,4.659,5.398,14.104
58,1.02,37.826,14.769,31.762,23.724,4.863,5.562,14.268
59,0.991,37.92,14.867,31.734,23.703,4.662,5.319,14.148
60,0.984,38.036,14.969,31.714,23.693,4.497,5.236,14.106
61,1.0,38.142,14.865,31.753,23.706,4.74,5.438,14.349
62,0.997,37.836,14.93,31.772,23.714,4.701,5.44,14.311
63,0.981,37.939,14.9,31.734,23.7,4.579,5.318,14.108
64,0.968,38.045,15.024,31.734,23.703,4.659,5.439,14.187
65,0.984,38.152,14.959,31.743,23.71,4.66,5.399,14.269
66,0.981,37.875,15.06,31.753,23.7,4.579,5.358,14.188
67,0.964,37.987,15.092,31.734,23.7,4.578,5.317,14.188
68,0.964,38.142,14.917,31.743,23.707,4.618,5.317,14.065
69,0.958,38.191,14.934,31.753,23.71,4.781,5.439,14.064
70,0.958,37.847,14.946,31.753,23.707,4.661,5.359,13.942
71,0.945,37.977,14.907,31.743,23.7,4.7,5.358,13.9
72,0.938,38.123,14.931,31.743,23.703,4.62,5.358,13.859
73,0.938,38.181,14.923,31.743,23.703,4.7,5.399,13.9
74,0.932,37.799,14.97,31.743,23.7,4.701,5.399,13.941
75,0.909,37.929,14.877,31.762,23.71,4.66,5.44,14.063
76,0.902,38.055,14.704,31.743,23.703,4.66,5.359,14.064
77,0.905,38.373,14.995,31.762,23.707,4.619,5.317,14.024
78,0.892,37.676,14.92,31.763,23.707,4.7,5.358,14.186
79,0.886,37.822,14.95,31.772,23.707,4.742,5.48,14.269
80,0.869,37.929,14.943,31.753,23.7,4.701,5.359,14.107
81,0.872,37.738,14.989,31.715,23.696,4.538,5.317,13.983
82,0.882,37.756,14.838,31.743,23.71,4.781,5.398,14.023
83,0.889,37.909,14.922,31.849,23.714,4.864,5.521,14.023
84,0.872,37.988,14.962,31.754,23.696,4.662,5.36,13.861
85,0.869,37.528,14.904,31.724,23.696,4.497,5.277,13.737
86,0.872,37.619,14.825,31.762,23.706,4.74,5.438,13.736
87,0.885,37.793,14.895,31.791,23.717,4.783,5.481,13.776
88,0.872,37.833,14.962,31.734,23.7,4.58,5.359,13.614
89,0.863,37.411,14.931,31.724,23.703,4.7,5.399,13.613
90,0.866,37.58,14.958,31.772,23.713,4.742,5.48,13.653
91,0.869,37.716,15.001,31.763,23.71,4.661,5.44,13.532
92,0.853,37.784,14.928,31.743,23.7,4.579,5.359,13.449
93,0.856,37.43,14.876,31.772,23.71,4.7,5.399,13.53
94,0.866,37.58,15.016,31.791,23.707,4.701,5.44,13.571
95,0.843,37.706,14.932,31.763,23.703,4.66,5.399,13.694
96,0.846,37.784,14.888,31.753,23.7,4.66,5.44,13.695
97,0.849,37.296,14.954,31.772,23.707,4.619,5.44,13.695
98,0.843,37.444,14.997,31.772,23.71,4.659,5.399,13.735
99,0.826,37.571,14.896,31.772,23.707,4.619,5.399,13.695
100,0.83,37.629,14.954,31.763,23.71,4.781,5.48,13.857
101,0.83,37.477,14.927,31.791,23.71,4.661,5.4,13.696
102,0.836,37.619,14.997,31.763,23.7,4.66,5.399,13.654
103,0.856,37.735,14.963,31.791,23.713,4.66,5.44,13.613
104,0.856,37.813,14.884,31.801,23.717,4.741,5.521,13.694
105,0.856,37.095,14.864,31.773,23.703,4.701,5.36,13.532
106,0.853,37.203,14.68,31.753,23.693,4.498,5.317,13.531
107,0.856,37.386,14.897,31.782,23.71,4.699,5.439,13.693
108,0.866,37.426,14.973,31.811,23.714,4.742,5.481,13.613
109,0.862,37.168,14.931,31.773,23.7,4.62,5.359,13.491
110,0.859,37.318,14.915,31.782,23.703,4.659,5.399,13.571
