time,valence,arousal
0,5.0,5.029
50,5.0,5.029
100,5.0,5.029
150,5.0,5.029
200,5.0,5.029
250,5.0,5.029
300,5.0,5.029
350,5.0,5.029
400,5.0,5.029
450,5.0,5.029
500,5.0,5.029
550,5.0,5.029
600,5.0,5.029
650,5.0,5.029
700,5.0,5.029
750,5.0,5.029
800,5.0,5.029
850,5.0,5.029
900,5.0,5.029
950,5.0,5.029
1000,5.0,5.029
1050,5.0,5.029
1100,5.0,5.029
1150,5.0,5.029
1200,5.0,5.029
1250,5.0,5.029
1300,5.0,5.029
1350,5.0,5.029
1400,5.0,5.029
1450,5.0,5.029
1500,5.0,5.029
1550,5.0,5.029
1600,5.0,5.029
1650,5.0,5.029
1700,5.0,5.029
1750,5.0,5.029
1800,5.0,5.029
1850,5.0,5.029
1900,5.0,5.029
1950,5.0,5.029
2000,5.0,5.029
2050,5.0,5.029
2100,5.0,5.029
2150,5.0,5.029
2200,5.0,5.029
2250,5.0,5.029
2300,5.0,5.029
2350,5.0,5.029
2400,5.0,5.029
2450,5.0,5.029
2500,5.0,5.029
2550,5.0,5.029
2600,5.0,5.029
2650,5.0,5.029
2700,5.0,5.029
2750,5.0,5.029
2800,5.0,5.029
2850,5.0,5.029
2900,5.0,5.029
2950,5.0,5.029
3000,5.0,5.029
3050,5.0,5.029
3100,5.0,5.029
3150,5.0,5.029
3200,5.0,5.029
3250,5.0,5.029
3300,5.0,5.029
3350,5.0,5.029
3400,5.0,5.029
3450,5.0,5.029
3500,5.0,5.029
3550,5.0,5.029
3600,5.0,5.029
3650,5.0,5.029
3700,5.0,5.029
3750,5.0,5.029
3800,5.0,5.029
3850,5.0,5.029
3900,5.0,5.029
3950,5.0,5.029
4000,5.0,5.029
4050,5.0,5.029
4100,5.0,5.029
4150,5.0,5.029
4200,5.0,5.029
4250,5.0,5.029
4300,5.0,5.029
4350,5.0,5.029
4400,5.0,5.029
4450,5.0,5.029
4500,5.0,5.005
4550,5.0,5.0
4600,5.0,5.0
4650,5.0,5.0
4700,5.0,5.0
4750,5.0,5.0
4800,5.0,5.0
4850,5.0,5.0
4900,5.0,5.0
4950,5.0,5.0
5000,5.0,5.0
5050,5.0,5.0
5100,5.0,5.0
5150,5.0,5.0
5200,5.0,5.0
5250,5.0,5.0
5300,5.0,5.0
5350,5.0,5.0
5400,5.0,5.0
5450,5.0,5.0
5500,5.0,5.0
5550,5.0,5.0
5600,5.0,5.0
5650,5.0,5.0
5700,5.0,5.0
5750,5.0,5.0
5800,5.0,5.0
5850,5.0,5.0
5900,5.0,5.0
5950,5.0,5.0
6000,5.0,5.0
6050,5.0,5.0
6100,5.0,5.0
6150,5.0,5.0
6200,5.0,5.0
6250,5.0,5.0
6300,5.0,5.0
6350,5.0,5.0
6400,5.0,5.0
6450,5.0,5.0
6500,5.0,5.0
6550,5.0,5.0
6600,5.0,5.0
6650,5.0,5.0
6700,5.0,5.0
6750,5.0,5.0
6800,5.0,5.0
6850,5.0,5.0
6900,5.0,5.0
6950,5.0,5.0
7000,5.0,5.0
7050,5.0,5.0
7100,5.0,5.0
7150,5.0,5.0
7200,5.0,5.0
7250,5.0,5.0
7300,5.0,5.0
7350,5.0,5.0
7400,5.0,5.0
7450,5.0,5.0
7500,5.0,5.0
7550,5.0,5.0
7600,5.0,5.0
7650,5.0,5.0
7700,5.0,5.0
7750,5.0,5.0
7800,5.0,5.0
7850,5.0,5.0
7900,5.0,5.0
7950,5.0,5.0
8000,5.0,5.0
8050,5.0,5.0
8100,5.0,5.0
8150,5.0,5.0
8200,5.0,5.0
8250,5.0,5.0
8300,5.0,5.0
8350,5.0,5.0
8400,5.0,5.0
8450,5.0,5.0
8500,5.0,5.0
8550,5.0,5.0
8600,5.0,5.0
8650,5.0,5.0
8700,5.0,5.0
8750,5.0,5.0
8800,5.0,5.0
8850,5.0,5.0
8900,5.0,5.0
8950,5.0,5.0
9000,5.0,5.0
9050,5.0,5.0
9100,5.0,5.0
9150,5.0,5.0
9200,5.0,5.0
9250,5.0,5.0
9300,5.0,5.0
9350,5.0,5.0
9400,5.0,5.0
9450,5.0,5.0
9500,5.0,5.0
9550,5.0,5.0
9600,5.0,5.0
9650,5.0,5.0
9700,5.0,5.0
9750,5.0,5.0
9800,5.0,5.0
9850,5.0,5.002
9900,5.0,5.005
9950,5.0,5.008
10000,5.0,5.008
10050,5.0,5.008
10100,5.0,5.008
10150,5.0,5.008
10200,5.0,5.008
10250,5.0,5.008
10300,5.0,5.008
10350,5.0,5.008
10400,5.0,5.008
10450,5.0,5.008
10500,5.0,5.008
10550,5.0,5.008
10600,5.0,5.008
10650,5.0,5.008
10700,5.0,5.008
10750,5.0,5.008
10800,5.0,5.008
10850,5.0,5.008
10900,5.0,5.008
10950,5.0,5.008
11000,5.0,5.008
11050,5.0,5.008
11100,5.0,5.008
11150,5.0,5.008
11200,5.0,5.008
11250,5.0,5.008
11300,5.0,5.008
11350,5.0,5.008
11400,5.0,5.008
11450,5.0,5.008
11500,5.0,5.008
11550,5.0,5.008
11600,5.0,5.008
11650,5.0,5.008
11700,5.0,5.008
11750,5.0,5.008
11800,5.0,5.008
11850,5.0,5.008
11900,5.0,5.008
11950,5.0,5.008
12000,5.0,5.008
12050,5.0,5.008
12100,5.0,5.008
12150,5.0,5.008
12200,5.0,5.008
12250,5.0,5.008
12300,5.0,5.008
12350,5.0,5.008
12400,5.0,5.008
12450,5.0,5.008
12500,5.0,5.008
12550,5.0,5.008
12600,5.0,5.008
12650,5.0,5.008
12700,5.0,5.008
12750,5.0,5.008
12800,5.0,5.008
12850,5.0,5.008
12900,5.0,5.008
12950,5.0,5.008
13000,5.0,5.008
13050,5.0,5.008
13100,5.0,5.008
13150,5.0,5.008
13200,5.0,5.008
13250,5.0,5.008
13300,5.0,5.008
13350,5.0,5.002
13400,5.0,5.001
13450,5.0,5.001
13500,5.0,5.0
13550,5.0,5.0
13600,5.0,5.0
13650,5.0,5.0
13700,5.0,5.0
13750,5.0,5.0
13800,5.0,5.0
13850,5.0,5.0
13900,5.0,5.0
13950,5.0,5.0
14000,5.0,5.0
14050,5.0,5.0
14100,5.0,5.0
14150,5.0,5.0
14200,5.0,5.0
14250,5.0,5.0
14300,5.0,5.0
14350,5.0,5.0
14400,5.0,5.0
14450,5.0,5.0
14500,5.0,5.0
14550,5.0,5.0
14600,5.0,5.0
14650,5.0,5.0
14700,5.0,5.0
14750,5.0,5.0
14800,5.0,5.0
14850,5.0,5.0
14900,5.0,5.0
14950,5.0,5.0
15000,5.0,5.0
15050,5.0,5.0
15100,5.0,5.0
15150,5.0,5.0
15200,5.0,5.0
15250,5.0,5.0
15300,5.0,5.0
15350,5.0,5.0
15400,5.0,5.0
15450,5.0,5.0
15500,5.0,5.0
15550,5.0,5.0
15600,5.0,4.996
15650,5.0,4.964
15700,5.0,4.958
15750,5.0,4.937
15800,5.0,4.892
15850,5.0,4.829
15900,5.0,4.735
15950,4.925,4.676
16000,4.897,4.627
16050,4.878,4.581
16100,4.868,4.549
16150,4.86,4.53
16200,4.855,4.515
16250,4.852,4.51
16300,4.847,4.507
16350,4.842,4.505
