time,valence,arousal
0,5.0,5.025
50,5.0,5.025
100,5.0,5.025
150,5.0,5.025
200,5.0,5.025
250,5.0,5.025
300,5.0,5.025
350,5.0,5.025
400,5.0,5.025
450,5.0,5.025
500,5.0,5.025
550,5.0,5.025
600,5.0,5.025
650,5.0,5.025
700,5.0,5.025
750,5.0,5.025
800,5.0,5.025
850,5.0,5.025
900,5.0,5.025
950,5.0,5.025
1000,5.0,5.025
1050,5.0,5.025
1100,5.0,5.025
1150,5.0,5.025
1200,5.0,5.025
1250,5.0,5.025
1300,5.0,5.025
1350,5.0,5.025
1400,5.0,5.025
1450,5.0,5.025
1500,5.0,5.025
1550,5.0,5.028
1600,5.0,5.029
1650,5.0,5.029
1700,5.0,5.029
1750,5.0,5.029
1800,5.0,5.029
1850,5.0,5.029
1900,5.0,5.029
1950,5.0,5.029
2000,5.0,5.029
2050,5.0,5.029
2100,5.0,5.029
2150,5.0,5.029
2200,5.0,5.029
2250,5.0,5.029
2300,5.0,5.029
2350,5.0,5.029
2400,5.0,5.029
2450,5.0,5.029
2500,5.0,5.029
2550,5.0,5.029
2600,5.0,5.029
2650,5.0,5.029
2700,5.0,5.029
2750,5.0,5.029
2800,5.0,5.029
2850,5.0,5.029
2900,5.0,5.029
2950,5.0,5.029
3000,5.0,5.029
3050,5.0,5.029
3100,5.0,5.029
3150,5.0,5.029
3200,5.0,5.029
3250,5.0,5.029
3300,5.0,5.029
3350,5.0,5.029
3400,5.0,5.029
3450,5.0,5.029
3500,5.0,5.029
3550,5.0,5.029
3600,5.0,5.029
3650,5.0,5.029
3700,5.0,5.029
3750,5.0,5.029
3800,5.0,5.029
3850,5.0,5.029
3900,5.0,5.029
3950,5.0,5.026
4000,5.0,5.0
4050,5.0,5.0
4100,5.0,5.0
4150,5.0,5.0
4200,5.0,5.0
4250,5.0,5.0
4300,5.0,5.0
4350,5.0,5.0
4400,5.0,5.0
4450,5.0,4.998
4500,5.0,4.977
4550,5.0,4.942
4600,5.0,4.895
4650,5.0,4.847
4700,5.0,4.784
4750,4.997,4.733
4800,4.968,4.698
4850,4.969,4.665
4900,4.972,4.642
4950,4.972,4.614
5000,4.972,4.591
5050,4.973,4.56
5100,4.973,4.531
5150,4.973,4.497
5200,4.973,4.453
5250,4.973,4.4
5300,4.973,4.364
5350,4.973,4.329
5400,4.973,4.304
5450,4.973,4.276
5500,4.973,4.251
5550,4.973,4.227
5600,4.973,4.19
5650,4.973,4.15
5700,4.973,4.114
5750,4.973,4.085
5800,4.973,4.048
5850,4.973,3.985
5900,4.973,3.941
5950,4.973,3.907
6000,4.973,3.883
6050,4.973,3.865
6100,4.973,3.846
6150,4.973,3.827
6200,4.973,3.808
6250,4.973,3.797
6300,4.973,3.784
6350,4.973,3.773
6400,4.973,3.766
6450,4.973,3.745
6500,4.973,3.721
6550,4.973,3.721
6600,4.973,3.721
6650,4.973,3.721
6700,4.973,3.721
6750,4.973,3.721
6800,4.973,3.721
6850,4.973,3.721
6900,4.973,3.721
6950,4.973,3.721
7000,4.973,3.721
7050,4.973,3.721
7100,4.973,3.721
7150,4.973,3.721
7200,4.973,3.721
7250,4.973,3.721
7300,4.973,3.717
7350,4.973,3.709
7400,4.973,3.702
7450,4.973,3.694
7500,4.973,3.693
7550,4.973,3.687
7600,4.973,3.68
7650,4.973,3.674
7700,4.973,3.668
7750,4.973,3.663
7800,4.973,3.657
7850,4.973,3.653
7900,4.973,3.641
7950,4.973,3.636
8000,4.973,3.632
8050,4.973,3.619
8100,4.973,3.611
8150,4.973,3.6
8200,4.973,3.592
8250,4.973,3.584
8300,4.973,3.576
8350,4.973,3.573
8400,4.973,3.565
8450,4.973,3.563
8500,4.973,3.563
8550,4.973,3.56
8600,4.973,3.558
8650,4.973,3.55
8700,4.973,3.549
8750,4.973,3.543
8800,4.973,3.543
8850,4.973,3.536
8900,4.973,3.536
8950,4.973,3.535
9000,4.973,3.531
9050,4.973,3.529
9100,4.973,3.529
9150,4.973,3.529
9200,4.973,3.529
9250,4.973,3.529
9300,4.973,3.529
9350,4.973,3.529
9400,4.973,3.529
9450,4.973,3.529
9500,4.973,3.529
9550,4.973,3.529
9600,4.973,3.529
9650,4.973,3.529
9700,4.973,3.525
9750,4.973,3.525
9800,4.973,3.525
9850,4.973,3.524
9900,4.973,3.524
9950,4.973,3.523
10000,4.973,3.518
10050,4.973,3.514
10100,4.973,3.514
10150,4.973,3.512
10200,4.973,3.512
10250,4.973,3.512
10300,4.973,3.512
10350,4.973,3.512
10400,4.973,3.512
10450,4.973,3.511
10500,4.973,3.51
10550,4.973,3.51
10600,4.973,3.509
10650,4.973,3.508
10700,4.973,3.507
10750,4.973,3.507
10800,4.973,3.505
10850,4.973,3.505
10900,4.973,3.504
10950,4.973,3.504
11000,4.973,3.504
11050,4.973,3.504
11100,4.973,3.504
11150,4.973,3.504
11200,4.973,3.504
11250,4.973,3.504
11300,4.973,3.504
11350,4.973,3.504
11400,4.973,3.503
11450,4.973,3.503
11500,4.973,3.503
11550,4.973,3.503
11600,4.973,3.503
11650,4.973,3.502
11700,4.973,3.499
11750,4.973,3.498
11800,4.973,3.498
11850,4.973,3.498
11900,4.973,3.498
11950,4.973,3.498
12000,4.973,3.497
12050,4.973,3.496
12100,4.973,3.49
12150,4.973,3.49
12200,4.973,3.49
12250,4.973,3.49
12300,4.973,3.49
12350,4.973,3.49
12400,4.973,3.488
12450,4.973,3.488
12500,4.973,3.486
12550,4.973,3.486
12600,4.973,3.486
12650,4.973,3.486
12700,4.973,3.486
12750,4.973,3.486
12800,4.973,3.486
12850,4.973,3.485
12900,4.973,3.485
12950,4.973,3.485
13000,4.973,3.485
13050,4.973,3.485
13100,4.973,3.483
13150,4.973,3.483
13200,4.973,3.483
13250,4.973,3.483
13300,4.973,3.483
13350,4.973,3.483
13400,4.973,3.483
13450,4.973,3.483
13500,4.973,3.483
13550,4.973,3.483
13600,4.973,3.483
13650,4.973,3.478
13700,4.973,3.475
13750,4.973,3.474
13800,4.973,3.466
13850,4.973,3.466
13900,4.971,3.46
13950,4.959,3.451
14000,4.944,3.438
14050,4.925,3.428
14100,4.92,3.415
14150,4.918,3.413
14200,4.917,3.413
14250,4.915,3.407
14300,4.914,3.407
14350,4.914,3.407
14400,4.914,3.406
14450,4.913,3.406
14500,4.913,3.406
14550,4.913,3.406
14600,4.913,3.406
14650,4.913,3.406
14700,4.911,3.406
14750,4.911,3.406
14800,4.911,3.406
14850,4.911,3.406
14900,4.911,3.406
14950,4.911,3.406
15000,4.911,3.406
15050,4.911,3.406
15100,4.911,3.406
15150,4.911,3.406
15200,4.911,3.406
15250,4.911,3.406
15300,4.911,3.406
15350,4.911,3.406
15400,4.911,3.406
15450,4.911,3.406
15500,4.911,3.406
15550,4.911,3.406
15600,4.911,3.406
15650,4.911,3.406
15700,4.911,3.405
15750,4.911,3.4
15800,4.911,3.395
15850,4.911,3.39
15900,4.911,3.39
15950,4.911,3.387
16000,4.911,3.387
16050,4.911,3.387
16100,4.911,3.387
16150,4.911,3.387
16200,4.911,3.387
16250,4.911,3.387
16300,4.911,3.387
16350,4.911,3.387
16400,4.911,3.387
16450,4.911,3.387
16500,4.911,3.387
16550,4.911,3.387
16600,4.911,3.387
16650,4.911,3.387
16700,4.911,3.387
16750,4.911,3.387
16800,4.911,3.387
16850,4.911,3.387
16900,4.911,3.387
16950,4.911,3.387
17000,4.911,3.387
17050,4.911,3.387
17100,4.911,3.387
17150,4.911,3.387
17200,4.911,3.387
17250,4.911,3.387
17300,4.911,3.387
17350,4.911,3.387
17400,4.911,3.387
17450,4.911,3.387
17500,4.911,3.387
17550,4.911,3.387
17600,4.911,3.387
17650,4.911,3.387
17700,4.911,3.387
17750,4.911,3.384
17800,4.911,3.354
17850,4.911,3.323
17900,4.911,3.315
17950,4.911,3.315
18000,4.911,3.315
18050,4.911,3.315
18100,4.911,3.315
18150,4.911,3.315
18200,4.911,3.315
18250,4.911,3.315
18300,4.911,3.315
18350,4.911,3.315
18400,4.911,3.315
18450,4.911,3.315
18500,4.911,3.315
18550,4.911,3.315
18600,4.911,3.315
18650,4.911,3.315
18700,4.911,3.315
18750,4.911,3.315
18800,4.911,3.315
18850,4.911,3.315
18900,4.911,3.315
18950,4.911,3.315
19000,4.911,3.315
19050,4.911,3.315
19100,4.911,3.315
19150,4.911,3.315
19200,4.911,3.315
19250,4.911,3.315
19300,4.911,3.315
19350,4.911,3.315
19400,4.911,3.315
19450,4.911,3.315
19500,4.911,3.315
19550,4.911,3.315
19600,4.911,3.315
19650,4.911,3.315
19700,4.911,3.315
19750,4.911,3.316
19800,4.911,3.32
19850,4.911,3.33
19900,4.911,3.33
19950,4.911,3.331
20000,4.911,3.337
20050,4.911,3.337
20100,4.911,3.338
20150,4.911,3.338
20200,4.911,3.338
20250,4.911,3.34
20300,4.911,3.342
20350,4.911,3.349
20400,4.911,3.349
20450,4.911,3.349
20500,4.911,3.349
20550,4.911,3.353
20600,4.911,3.355
20650,4.911,3.36
20700,4.911,3.363
20750,4.911,3.367
20800,4.911,3.373
20850,4.911,3.373
20900,4.911,3.374
20950,4.911,3.381
21000,4.911,3.388
21050,4.911,3.401
21100,4.911,3.42
21150,4.911,3.447
21200,4.911,3.473
21250,4.911,3.495
21300,4.911,3.511
21350,4.911,3.54
21400,4.911,3.589
21450,4.911,3.652
21500,4.911,3.705
21550,4.911,3.761
21600,4.911,3.803
21650,4.911,3.828
21700,4.911,3.862
21750,4.911,3.908
21800,4.911,3.958
21850,4.918,4.025
21900,4.923,4.044
21950,4.925,4.054
22000,4.925,4.071
22050,4.926,4.106
22100,4.933,4.159
22150,4.938,4.193
22200,4.942,4.21
22250,4.943,4.21
22300,4.946,4.21
22350,4.946,4.21
22400,4.946,4.21
22450,4.946,4.21
22500,4.946,4.21
22550,4.946,4.21
22600,4.946,4.21
22650,4.946,4.21
22700,4.946,4.21
22750,4.946,4.21
22800,4.946,4.21
22850,4.946,4.21
22900,4.946,4.21
22950,4.946,4.21
23000,4.946,4.21
23050,4.946,4.21
23100,4.946,4.21
23150,4.946,4.21
23200,4.946,4.21
23250,4.946,4.21
23300,4.946,4.21
23350,4.946,4.21
23400,4.946,4.21
23450,4.946,4.21
23500,4.946,4.213
23550,4.946,4.22
23600,4.946,4.222
23650,4.946,4.228
23700,4.946,4.234
23750,4.946,4.248
23800,4.946,4.25
23850,4.946,4.25
23900,4.946,4.251
23950,4.946,4.256
24000,4.946,4.256
24050,4.946,4.257
24100,4.946,4.265
24150,4.946,4.271
24200,4.946,4.28
24250,4.946,4.285
24300,4.946,4.289
24350,4.946,4.291
24400,4.946,4.292
24450,4.946,4.304
24500,4.946,4.312
24550,4.946,4.317
24600,4.946,4.331
24650,4.946,4.349
24700,4.946,4.366
24750,4.946,4.384
