time,valence,arousal
0,5.0,5.0
50,5.0,5.0
100,5.0,5.0
150,5.0,5.0
200,5.0,5.0
250,5.0,5.0
300,5.0,5.0
350,5.0,5.0
400,5.0,5.0
450,5.0,5.0
500,5.0,5.0
550,5.0,5.0
600,5.0,5.0
650,5.0,5.0
700,5.0,5.0
750,5.0,5.0
800,5.0,5.0
850,5.0,5.0
900,5.0,5.0
950,5.0,5.0
1000,5.0,5.0
1050,5.0,5.0
1100,5.0,5.0
1150,5.0,5.0
1200,5.0,5.0
1250,5.0,5.0
1300,5.0,5.0
1350,5.0,5.0
1400,5.0,5.0
1450,5.0,5.0
1500,5.0,5.0
1550,5.0,5.0
1600,5.0,5.0
1650,5.0,5.0
1700,5.0,5.0
1750,5.0,5.0
1800,5.0,5.0
1850,5.0,5.0
1900,5.0,5.0
1950,5.0,5.0
2000,5.0,5.0
2050,5.0,5.0
2100,5.022,5.0
2150,5.169,5.0
2200,5.26,4.991
2250,5.346,4.938
2300,5.471,4.929
2350,5.668,4.911
2400,5.892,4.893
2450,6.136,4.871
2500,6.415,4.858
2550,6.712,4.839
2600,6.921,4.839
2650,7.047,4.839
2700,7.083,4.839
2750,7.126,4.839
2800,7.222,4.839
2850,7.367,4.839
2900,7.49,4.856
2950,7.56,4.942
3000,7.579,5.009
3050,7.583,5.063
3100,7.612,5.1
3150,7.639,5.16
3200,7.643,5.196
3250,7.643,5.227
3300,7.643,5.25
3350,7.643,5.254
3400,7.643,5.261
3450,7.645,5.264
3500,7.659,5.265
3550,7.666,5.265
3600,7.667,5.265
3650,7.668,5.265
3700,7.669,5.265
3750,7.675,5.265
3800,7.677,5.265
3850,7.693,5.265
3900,7.712,5.265
3950,7.712,5.262
4000,7.715,5.247
4050,7.727,5.231
4100,7.749,5.218
4150,7.778,5.199
4200,7.824,5.178
4250,7.87,5.166
4300,7.901,5.157
4350,7.911,5.143
4400,7.926,5.137
4450,7.942,5.129
4500,7.981,5.126
4550,8.011,5.117
4600,8.055,5.111
4650,8.122,5.11
4700,8.181,5.103
4750,8.241,5.084
4800,8.289,5.077
4850,8.294,5.072
4900,8.294,5.071
4950,8.299,5.065
5000,8.322,5.061
5050,8.367,5.061
5100,8.42,5.061
5150,8.438,5.061
5200,8.438,5.061
5250,8.438,5.061
5300,8.438,5.06
5350,8.438,5.049
5400,8.438,5.035
5450,8.438,5.031
5500,8.438,5.008
5550,8.438,4.97
5600,8.438,4.944
5650,8.438,4.94
5700,8.438,4.936
5750,8.438,4.934
5800,8.438,4.934
5850,8.438,4.934
5900,8.438,4.934
5950,8.438,4.934
6000,8.438,4.934
6050,8.438,4.934
6100,8.438,4.934
6150,8.438,4.934
6200,8.438,4.934
6250,8.44,4.934
6300,8.453,4.934
6350,8.474,4.934
6400,8.487,4.938
6450,8.492,4.946
6500,8.504,4.948
6550,8.515,4.951
6600,8.516,4.958
6650,8.516,4.958
6700,8.518,4.958
6750,8.528,4.958
6800,8.53,4.958
6850,8.53,4.96
6900,8.53,4.97
6950,8.53,4.972
7000,8.53,4.976
7050,8.53,4.977
7100,8.53,4.98
7150,8.53,4.98
7200,8.53,4.98
7250,8.53,4.98
7300,8.532,4.98
7350,8.538,4.98
7400,8.538,4.98
7450,8.542,4.98
7500,8.55,4.98
7550,8.564,4.983
7600,8.58,4.983
7650,8.595,4.983
7700,8.63,4.983
7750,8.645,4.984
7800,8.647,4.986
7850,8.647,4.987
7900,8.647,4.987
7950,8.647,4.987
8000,8.647,4.987
8050,8.647,4.987
8100,8.647,4.987
8150,8.647,4.987
8200,8.647,4.987
8250,8.647,4.99
8300,8.647,4.99
8350,8.647,4.99
8400,8.647,4.99
8450,8.647,4.99
8500,8.647,4.99
