time,valence,arousal
0,5.0,5.0
50,5.0,5.0
100,5.0,5.0
150,5.0,5.0
200,5.0,5.0
250,5.0,5.0
300,5.0,5.0
350,5.0,5.0
400,5.0,5.0
450,5.0,5.0
500,5.0,5.0
550,5.0,5.0
600,5.0,5.0
650,5.0,5.0
700,5.0,5.0
750,5.0,5.0
800,5.0,5.0
850,5.0,5.0
900,5.0,5.0
950,5.0,5.0
1000,5.0,5.0
1050,5.0,5.0
1100,5.0,5.0
1150,5.0,5.0
1200,5.0,5.0
1250,5.0,5.0
1300,5.0,5.0
1350,5.0,5.0
1400,5.0,5.0
1450,5.0,5.0
1500,5.0,5.0
1550,5.0,5.0
1600,5.0,5.0
1650,5.0,5.0
1700,5.0,5.0
1750,5.0,5.0
1800,5.0,5.0
1850,5.0,5.0
1900,5.0,5.0
1950,5.0,5.0
2000,5.0,5.0
2050,5.0,5.0
2100,5.0,5.0
2150,5.0,5.0
2200,5.0,5.0
2250,5.0,5.0
2300,5.0,5.0
2350,5.0,5.0
2400,5.0,5.0
2450,5.0,5.0
2500,5.0,5.0
2550,5.0,5.0
2600,5.0,5.0
2650,5.0,5.0
2700,5.0,5.0
2750,5.0,5.0
2800,5.0,5.0
2850,5.0,5.0
2900,5.0,5.0
2950,5.0,4.996
3000,5.0,4.983
3050,5.0,4.974
3100,5.0,4.959
3150,5.0,4.918
3200,5.0,4.882
3250,5.0,4.866
3300,5.0,4.865
3350,5.0,4.865
3400,5.0,4.865
3450,5.0,4.865
3500,5.007,4.865
3550,5.042,4.865
3600,5.117,4.865
3650,5.193,4.862
3700,5.241,4.847
3750,5.3,4.79
3800,5.375,4.709
3850,5.441,4.674
3900,5.502,4.661
3950,5.556,4.661
4000,5.604,4.661
4050,5.664,4.664
4100,5.727,4.689
4150,5.787,4.743
4200,5.833,4.788
4250,5.865,4.83
4300,5.893,4.92
4350,5.914,5.058
4400,5.933,5.167
4450,5.966,5.266
4500,6.014,5.349
4550,6.075,5.416
4600,6.13,5.462
4650,6.189,5.511
4700,6.249,5.579
4750,6.29,5.648
4800,6.3,5.672
4850,6.308,5.672
4900,6.317,5.669
4950,6.33,5.663
5000,6.343,5.656
5050,6.368,5.644
5100,6.386,5.644
5150,6.397,5.652
5200,6.408,5.672
5250,6.422,5.685
5300,6.454,5.697
5350,6.505,5.716
5400,6.568,5.72
5450,6.642,5.72
5500,6.686,5.72
5550,6.69,5.72
5600,6.69,5.72
5650,6.69,5.72
5700,6.69,5.725
5750,6.69,5.749
5800,6.69,5.789
5850,6.69,5.823
5900,6.69,5.847
5950,6.69,5.857
6000,6.69,5.857
6050,6.69,5.857
6100,6.69,5.857
6150,6.69,5.857
6200,6.693,5.857
6250,6.699,5.857
6300,6.7,5.857
6350,6.701,5.857
6400,6.701,5.857
6450,6.701,5.857
6500,6.701,5.847
6550,6.701,5.82
6600,6.701,5.798
6650,6.701,5.793
6700,6.701,5.787
6750,6.701,5.772
6800,6.702,5.757
6850,6.705,5.75
6900,6.707,5.745
6950,6.707,5.742
7000,6.709,5.733
7050,6.711,5.716
7100,6.717,5.693
7150,6.717,5.686
7200,6.717,5.686
7250,6.717,5.686
7300,6.717,5.686
7350,6.717,5.686
7400,6.717,5.686
7450,6.717,5.684
7500,6.717,5.681
7550,6.717,5.681
7600,6.717,5.681
7650,6.717,5.681
7700,6.717,5.681
7750,6.717,5.681
7800,6.717,5.681
7850,6.717,5.681
7900,6.717,5.681
7950,6.717,5.679
8000,6.732,5.645
8050,6.762,5.576
8100,6.779,5.543
8150,6.796,5.533
8200,6.801,5.533
8250,6.801,5.535
8300,6.801,5.55
8350,6.801,5.578
8400,6.801,5.597
8450,6.801,5.614
8500,6.801,5.627
