time,valence,arousal
0,5.0,5.0
50,5.0,5.0
100,5.0,5.0
150,5.0,5.0
200,5.0,5.0
250,5.0,5.0
300,5.0,5.0
350,5.0,5.0
400,5.0,5.0
450,5.0,5.0
500,5.0,5.0
550,5.0,5.0
600,5.0,5.0
650,5.0,5.0
700,5.0,5.0
750,5.0,5.0
800,5.0,5.0
850,5.0,5.0
900,5.0,5.0
950,5.0,5.0
1000,5.0,5.0
1050,5.0,5.0
1100,5.0,5.0
1150,5.0,5.0
1200,5.0,5.0
1250,5.0,5.0
1300,5.0,5.0
1350,5.0,5.0
1400,5.0,5.0
1450,5.0,5.0
1500,5.0,5.0
1550,5.0,5.0
1600,5.0,5.0
1650,5.0,5.0
1700,5.0,5.0
1750,5.0,5.0
1800,5.0,5.0
1850,5.0,5.0
1900,5.0,5.0
1950,5.0,5.0
2000,5.0,5.0
2050,5.0,5.0
2100,5.0,5.0
2150,5.0,5.0
2200,5.0,5.0
2250,5.0,5.0
2300,5.0,5.0
2350,5.0,5.0
2400,5.0,5.0
2450,5.0,5.0
2500,5.0,5.0
2550,5.0,5.0
2600,5.0,5.015
2650,5.0,5.051
2700,5.0,5.086
2750,5.0,5.139
2800,4.984,5.222
2850,4.96,5.301
2900,4.96,5.357
2950,4.96,5.404
3000,4.96,5.435
3050,4.96,5.456
3100,4.96,5.472
3150,4.96,5.509
3200,4.96,5.583
3250,4.96,5.666
3300,4.96,5.743
3350,4.96,5.822
3400,4.96,5.898
3450,4.97,5.961
3500,4.994,6.024
3550,5.014,6.093
3600,5.043,6.193
3650,5.075,6.298
3700,5.1,6.379
3750,5.12,6.417
3800,5.12,6.424
3850,5.12,6.438
3900,5.12,6.453
3950,5.109,6.476
4000,5.084,6.497
4050,5.073,6.511
4100,5.067,6.522
4150,5.055,6.522
4200,5.042,6.522
4250,5.024,6.527
4300,4.996,6.538
4350,4.967,6.548
4400,4.957,6.555
4450,4.957,6.561
4500,4.957,6.57
4550,4.956,6.57
4600,4.956,6.57
4650,4.956,6.57
4700,4.956,6.57
4750,4.956,6.57
4800,4.956,6.57
4850,4.956,6.57
4900,4.956,6.57
4950,4.956,6.57
5000,4.956,6.57
5050,4.956,6.57
5100,4.956,6.57
5150,4.956,6.57
5200,4.956,6.568
5250,4.956,6.56
5300,4.956,6.547
5350,4.956,6.537
5400,4.956,6.533
5450,4.956,6.531
5500,4.956,6.531
5550,4.956,6.531
5600,4.956,6.531
5650,4.956,6.531
5700,4.956,6.531
5750,4.956,6.531
5800,4.956,6.532
5850,4.956,6.548
5900,4.956,6.58
5950,4.956,6.608
6000,4.957,6.63
6050,4.958,6.638
6100,4.959,6.638
6150,4.959,6.638
6200,4.959,6.638
6250,4.959,6.638
6300,4.959,6.638
6350,4.959,6.638
6400,4.959,6.638
6450,4.959,6.638
6500,4.959,6.638
6550,4.959,6.638
6600,4.959,6.638
6650,4.959,6.638
6700,4.959,6.638
6750,4.959,6.638
6800,4.959,6.638
6850,4.959,6.638
6900,4.959,6.638
6950,4.959,6.629
7000,4.959,6.61
7050,4.959,6.599
7100,4.959,6.591
7150,4.959,6.586
7200,4.959,6.584
7250,4.959,6.581
7300,4.959,6.575
7350,4.959,6.57
7400,4.959,6.568
7450,4.96,6.567
7500,4.96,6.563
7550,4.96,6.561
7600,4.962,6.561
7650,4.962,6.561
7700,4.962,6.561
7750,4.962,6.561
7800,4.962,6.561
7850,4.962,6.561
7900,4.962,6.561
7950,4.962,6.561
8000,4.962,6.561
8050,4.962,6.561
8100,4.962,6.561
8150,4.962,6.561
8200,4.962,6.561
8250,4.962,6.561
8300,4.962,6.561
8350,4.962,6.56
8400,4.962,6.559
8450,4.962,6.557
8500,4.962,6.555
