time,valence,arousal
0,5.0,5.0
50,5.0,5.0
100,5.0,5.0
150,5.0,5.0
200,5.0,5.0
250,5.0,5.0
300,5.0,5.0
350,5.0,5.0
400,5.0,5.0
450,5.0,5.0
500,5.0,5.0
550,5.0,5.0
600,5.0,5.0
650,5.0,5.0
700,5.0,5.0
750,5.0,5.0
800,5.0,5.0
850,5.0,5.0
900,5.0,5.0
950,5.0,5.0
1000,5.0,5.0
1050,5.0,5.0
1100,5.0,5.0
1150,5.0,5.0
1200,5.0,5.0
1250,5.0,5.0
1300,5.0,5.0
1350,5.0,5.0
1400,5.0,5.0
1450,5.0,5.0
1500,5.0,5.0
1550,5.0,5.0
1600,5.0,5.0
1650,5.0,5.0
1700,5.0,5.0
1750,5.0,5.0
1800,5.0,5.0
1850,5.0,5.0
1900,5.0,5.0
1950,5.0,5.0
2000,5.0,5.0
2050,5.0,5.0
2100,5.0,5.0
2150,5.0,5.0
2200,5.0,5.0
2250,5.0,5.0
2300,5.0,5.0
2350,5.0,5.0
2400,5.0,5.0
2450,5.0,5.0
2500,5.0,5.0
2550,5.0,5.0
2600,5.0,5.0
2650,5.0,5.0
2700,5.0,5.0
2750,5.0,5.0
2800,5.0,5.0
2850,5.0,5.0
2900,5.0,5.0
2950,5.0,5.0
3000,5.0,5.0
3050,5.0,5.0
3100,5.0,5.0
3150,5.0,5.0
3200,5.0,5.0
3250,5.0,5.0
3300,5.0,5.0
3350,5.0,5.0
3400,5.0,5.0
3450,5.0,5.0
3500,5.0,5.0
3550,5.0,5.0
3600,5.0,5.0
3650,5.0,5.0
3700,5.0,5.0
3750,5.0,5.0
3800,5.0,5.0
3850,5.0,5.0
3900,5.0,5.0
3950,5.0,5.0
4000,5.0,5.0
4050,5.0,5.0
4100,5.0,5.0
4150,5.0,5.0
4200,5.0,5.0
4250,5.0,5.0
4300,5.0,5.0
4350,5.0,5.0
4400,5.0,5.0
4450,5.0,5.0
4500,5.0,5.0
4550,5.0,5.0
4600,5.0,5.0
4650,5.0,5.0
4700,5.0,4.998
4750,5.0,4.996
4800,5.0,4.991
4850,5.0,4.977
4900,5.0,4.964
4950,5.0,4.964
5000,5.0,4.962
5050,5.0,4.96
5100,5.0,4.959
5150,5.0,4.957
5200,5.0,4.957
5250,5.0,4.957
5300,5.0,4.957
5350,5.0,4.957
5400,5.0,4.956
5450,5.0,4.955
5500,5.0,4.954
5550,5.0,4.953
5600,5.0,4.952
5650,5.0,4.951
5700,5.0,4.948
5750,5.0,4.946
5800,5.0,4.944
5850,5.0,4.943
5900,5.0,4.943
5950,5.0,4.943
6000,5.0,4.943
6050,5.0,4.941
6100,5.0,4.938
6150,5.0,4.938
6200,5.0,4.938
6250,5.0,4.938
6300,5.0,4.938
6350,5.0,4.938
6400,5.0,4.938
6450,5.0,4.938
6500,5.0,4.938
6550,5.0,4.938
6600,5.0,4.938
6650,5.0,4.938
6700,5.0,4.938
6750,5.0,4.938
6800,5.0,4.938
6850,5.0,4.938
6900,5.0,4.938
6950,5.0,4.938
7000,5.0,4.938
7050,5.0,4.938
7100,5.0,4.938
7150,5.0,4.938
7200,5.0,4.938
7250,5.0,4.938
7300,5.0,4.938
7350,5.0,4.938
7400,5.0,4.938
7450,5.0,4.938
7500,5.0,4.938
7550,5.0,4.938
7600,5.0,4.938
7650,5.0,4.938
7700,5.0,4.938
7750,5.0,4.938
7800,5.0,4.938
7850,5.0,4.938
7900,5.0,4.938
7950,5.0,4.938
8000,5.0,4.938
8050,5.0,4.938
8100,5.0,4.938
8150,5.0,4.938
8200,5.0,4.938
8250,5.0,4.938
8300,5.0,4.938
8350,5.0,4.938
8400,5.0,4.938
8450,5.0,4.938
8500,5.0,4.938
