time,valence,arousal
0,5.0,5.0
50,5.0,5.0
100,5.0,5.0
150,5.0,5.0
200,5.0,5.0
250,5.0,5.0
300,5.0,5.0
350,5.0,5.0
400,5.0,5.0
450,5.0,5.0
500,5.0,5.0
550,5.0,5.0
600,5.0,5.0
650,5.0,5.0
700,5.0,5.0
750,5.0,5.0
800,5.0,5.0
850,5.0,5.0
900,5.0,5.0
950,5.0,5.0
1000,5.0,5.0
1050,5.0,5.0
1100,5.0,5.0
1150,5.0,5.0
1200,5.0,5.0
1250,5.0,5.0
1300,5.0,5.0
1350,5.0,5.0
1400,5.0,5.0
1450,5.0,5.0
1500,5.0,5.0
1550,5.0,5.0
1600,5.0,5.0
1650,5.0,5.0
1700,5.0,5.0
1750,5.0,5.0
1800,5.0,5.0
1850,5.0,5.0
1900,5.0,5.0
1950,5.0,5.0
2000,5.0,5.0
2050,5.0,5.0
2100,5.0,5.0
2150,5.0,5.0
2200,5.0,5.0
2250,5.0,5.0
2300,5.0,5.0
2350,5.0,5.0
2400,5.0,5.0
2450,5.0,5.0
2500,5.0,5.0
2550,5.0,5.0
2600,5.0,5.0
2650,5.0,5.0
2700,5.0,5.0
2750,5.0,5.0
2800,5.0,5.0
2850,5.0,5.0
2900,5.0,5.0
2950,5.0,5.0
3000,5.0,5.0
3050,5.0,5.0
3100,5.0,5.0
3150,5.0,4.971
3200,5.0,4.909
3250,5.0,4.865
3300,5.0,4.837
3350,5.0,4.805
3400,5.0,4.785
3450,5.0,4.76
3500,5.0,4.727
3550,4.922,4.706
3600,4.911,4.691
3650,4.911,4.687
3700,4.911,4.686
3750,4.911,4.686
3800,4.911,4.686
3850,4.911,4.686
3900,4.911,4.686
3950,4.911,4.686
4000,4.911,4.686
4050,4.911,4.685
4100,4.911,4.685
4150,4.911,4.685
4200,4.911,4.685
4250,4.911,4.685
4300,4.911,4.685
4350,4.911,4.684
4400,4.911,4.679
4450,4.911,4.678
4500,4.911,4.678
4550,4.911,4.678
4600,4.911,4.678
4650,4.911,4.678
4700,4.911,4.678
4750,4.911,4.678
4800,4.911,4.678
4850,4.911,4.678
4900,4.911,4.678
4950,4.911,4.678
5000,4.911,4.678
5050,4.911,4.678
5100,4.911,4.678
5150,4.911,4.676
5200,4.911,4.673
5250,4.911,4.672
5300,4.911,4.667
5350,4.911,4.66
5400,4.911,4.656
5450,4.911,4.654
5500,4.911,4.651
5550,4.911,4.651
5600,4.913,4.646
5650,4.915,4.646
5700,4.915,4.646
5750,4.918,4.646
5800,4.92,4.646
5850,4.925,4.646
5900,4.925,4.646
5950,4.925,4.646
6000,4.925,4.646
6050,4.926,4.646
6100,4.927,4.646
6150,4.927,4.646
6200,4.927,4.646
6250,4.931,4.646
6300,4.931,4.646
6350,4.931,4.646
6400,4.931,4.646
6450,4.931,4.646
6500,4.931,4.646
6550,4.931,4.646
6600,4.931,4.646
6650,4.931,4.646
6700,4.931,4.646
6750,4.931,4.646
6800,4.931,4.646
6850,4.931,4.646
6900,4.931,4.646
6950,4.931,4.646
7000,4.931,4.646
7050,4.931,4.646
7100,4.931,4.646
7150,4.931,4.646
7200,4.932,4.646
7250,4.933,4.646
7300,4.933,4.646
7350,4.936,4.646
7400,4.937,4.646
7450,4.937,4.646
7500,4.937,4.646
7550,4.937,4.646
7600,4.937,4.646
7650,4.937,4.646
7700,4.937,4.646
7750,4.937,4.646
7800,4.939,4.646
7850,4.939,4.646
7900,4.939,4.646
7950,4.939,4.646
8000,4.939,4.646
8050,4.939,4.646
8100,4.939,4.646
8150,4.94,4.646
8200,4.94,4.646
8250,4.942,4.646
8300,4.942,4.646
8350,4.942,4.646
8400,4.942,4.646
8450,4.942,4.646
8500,4.942,4.646
