time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.81,37.604,14.048,40.339,30.066,5.728,6.057,7.781
1,0.826,37.352,14.063,40.319,30.066,5.687,5.975,7.618
2,0.823,37.56,14.099,40.3,30.063,5.687,6.055,7.779
3,0.817,37.706,14.025,40.281,30.066,5.646,5.975,7.7
4,0.813,37.439,14.106,40.328,30.066,5.808,6.015,7.78
5,0.807,37.388,14.126,40.329,30.069,5.728,6.056,7.822
6,0.81,37.608,14.103,40.3,30.059,5.605,5.975,7.659
7,0.8,37.754,14.103,40.319,30.062,5.726,6.015,7.739
8,0.787,37.142,14.072,40.29,30.063,5.687,6.056,7.699
9,0.79,37.242,14.099,40.319,30.059,5.809,6.056,7.74
10,0.793,37.463,14.083,40.31,30.073,5.81,6.056,7.74
11,0.78,37.6,14.079,40.281,30.052,5.647,5.893,7.659
12,0.79,36.93,14.103,40.309,30.059,5.686,5.933,7.617
13,0.777,37.076,14.052,40.3,30.073,5.809,6.014,7.739
14,0.793,37.318,14.071,40.309,30.07,5.769,6.015,7.577
15,0.787,37.454,14.063,40.329,30.076,5.728,6.015,7.616
16,0.784,36.986,14.095,40.291,30.059,5.646,6.015,7.617
17,0.787,37.192,14.122,40.309,30.069,5.686,5.974,7.535
18,0.787,37.434,14.068,40.31,30.076,5.849,6.137,7.738
19,0.797,37.571,14.083,40.31,30.066,5.729,6.016,7.618
20,0.803,36.834,14.087,40.329,30.069,5.809,6.056,7.617
21,0.787,37.056,14.064,40.3,30.066,5.769,5.975,7.535
22,0.787,37.279,14.102,40.29,30.066,5.687,5.933,7.494
23,0.797,37.406,14.036,40.328,30.073,5.849,6.177,7.697
24,0.781,36.832,14.063,40.31,30.07,5.769,5.976,7.536
25,0.784,37.095,14.071,40.329,30.07,5.768,6.055,7.534
26,0.774,37.27,14.099,40.3,30.066,5.728,6.056,7.616
27,0.777,37.396,14.111,40.29,30.066,5.646,6.056,7.454
28,0.787,36.765,14.103,40.338,30.083,5.808,6.178,7.574
29,0.774,37.008,14.103,40.3,30.077,5.769,6.179,7.535
30,0.78,37.221,14.083,40.319,30.066,5.728,6.098,7.534
31,0.777,37.31,14.083,40.31,30.069,5.687,6.138,7.534
32,0.767,36.85,14.11,40.281,30.066,5.687,6.098,7.494
33,0.787,37.133,14.068,40.338,30.08,5.727,6.178,7.494
34,0.777,37.309,14.075,40.3,30.066,5.727,6.179,7.656
35,0.787,37.387,14.071,40.29,30.066,5.687,6.139,7.576
36,0.793,36.669,14.087,40.29,30.069,5.687,6.179,7.494
37,0.78,36.911,14.103,40.281,30.066,5.605,6.098,7.575
38,0.79,37.134,14.087,40.328,30.069,5.726,6.26,7.616
39,0.78,37.203,14.11,40.31,30.073,5.727,6.262,7.698
40,0.784,36.676,14.076,40.3,30.07,5.687,6.139,7.618
41,0.78,36.911,14.099,40.29,30.073,5.605,6.341,7.657
42,0.764,37.105,14.103,40.281,30.059,5.604,6.221,7.658
43,0.796,37.174,14.083,40.3,30.069,5.645,6.261,7.78
44,0.781,36.734,14.064,40.3,30.07,5.727,6.384,7.822
45,0.777,36.998,14.091,40.281,30.066,5.565,6.141,7.7
46,0.774,37.154,14.075,40.29,30.069,5.604,6.301,7.821
47,0.764,37.194,14.079,40.281,30.07,5.604,6.262,7.781
48,0.777,36.705,14.071,40.3,30.07,5.686,6.302,7.944
49,0.764,36.94,14.091,40.3,30.073,5.687,6.343,7.945
50,0.757,37.105,14.103,40.262,30.052,5.524,6.221,7.742
51,0.748,37.299,14.052,40.29,30.069,5.644,6.302,7.943
52,0.751,36.86,14.102,40.281,30.059,5.564,6.343,8.026
53,0.754,37.076,14.091,40.3,30.073,5.645,6.343,8.068
54,0.767,37.27,14.071,40.309,30.073,5.686,6.343,7.987
55,0.754,36.974,14.095,40.271,30.059,5.605,6.303,7.986
56,0.774,36.722,14.064,40.28,30.059,5.523,6.18,7.946
57,0.777,36.969,14.091,40.29,30.076,5.685,6.383,8.108
58,0.771,37.134,14.087,40.3,30.066,5.646,6.344,8.069
59,0.78,36.781,14.079,40.3,30.069,5.605,6.343,8.109
60,0.761,36.711,14.103,40.29,30.059,5.604,6.343,8.069
61,0.77,36.95,14.06,40.271,30.049,5.482,6.221,7.946
62,0.777,37.153,14.138,40.319,30.069,5.725,6.424,8.108
63,0.774,36.724,14.08,40.29,30.052,5.605,6.304,8.069
64,0.761,36.835,14.087,40.309,30.059,5.604,6.262,8.028
65,0.757,37.056,14.134,40.29,30.059,5.604,6.262,8.068
66,0.744,37.183,14.088,40.29,30.052,5.564,6.221,8.028
67,0.754,36.686,14.071,40.309,30.087,5.685,6.383,8.109
68,0.744,36.853,14.091,40.29,30.07,5.646,6.303,8.069
69,0.751,37.066,14.071,40.29,30.066,5.564,6.262,8.109
70,0.751,37.212,14.083,40.281,30.069,5.563,6.221,8.028
71,0.751,36.705,14.067,40.271,30.063,5.523,6.18,8.068
72,0.764,36.94,14.106,40.3,30.08,5.644,6.261,8.109
73,0.748,37.125,14.091,40.281,30.066,5.645,6.18,8.028
74,0.773,37.261,14.068,40.281,30.066,5.564,6.139,7.987
75,0.764,36.754,14.083,40.271,30.066,5.604,6.219,8.068
76,0.761,36.979,14.107,40.261,30.063,5.523,6.18,7.946
77,0.774,37.221,14.111,40.29,30.066,5.522,6.179,7.986
78,0.761,37.319,14.122,40.3,30.069,5.563,6.301,8.027
79,0.764,36.726,14.08,40.281,30.073,5.523,6.099,7.865
80,0.761,36.95,14.091,40.261,30.07,5.563,6.138,7.944
81,0.757,37.144,14.091,40.242,30.063,5.482,6.179,7.905
82,0.777,37.29,14.091,40.29,30.069,5.562,6.139,7.863
83,0.764,36.869,14.079,40.271,30.073,5.523,6.219,7.944
84,0.757,37.114,14.052,40.261,30.056,5.4,6.017,7.742
85,0.757,37.318,14.102,40.261,30.059,5.521,6.137,7.862
86,0.748,37.368,14.099,40.261,30.066,5.441,6.098,7.863
87,0.757,36.908,14.072,40.261,30.069,5.603,6.178,7.822
88,0.751,37.143,14.095,40.28,30.066,5.604,6.22,7.863
89,0.741,37.318,14.052,40.252,30.059,5.401,6.058,7.782
90,0.744,37.406,14.071,40.271,30.066,5.44,6.097,7.7
91,0.741,36.937,14.103,40.271,30.069,5.521,6.178,7.861
92,0.747,37.191,14.083,40.261,30.07,5.482,6.179,7.782
93,0.747,37.376,14.13,40.271,30.073,5.522,6.179,7.822
94,0.744,37.426,14.095,40.233,30.059,5.4,6.098,7.7
95,0.747,36.947,14.075,40.27,30.069,5.399,6.097,7.699
96,0.757,37.182,14.103,40.261,30.073,5.562,6.3,7.821
97,0.761,37.376,14.06,40.271,30.073,5.523,6.14,7.741
98,0.767,37.445,14.102,40.271,30.07,5.522,6.138,7.74
99,0.754,37.062,14.017,40.252,30.059,5.36,6.179,7.74
100,0.761,37.317,14.082,40.261,30.066,5.399,6.139,7.699
101,0.767,37.493,14.095,40.261,30.076,5.521,6.219,7.861
102,0.764,37.533,14.103,40.261,30.073,5.441,6.18,7.66
103,0.764,37.025,14.048,40.271,30.07,5.44,6.22,7.658
104,0.741,37.24,14.048,40.242,30.063,5.44,6.139,7.698
105,0.754,37.434,14.087,40.251,30.069,5.399,6.138,7.658
106,0.754,37.618,14.114,40.29,30.076,5.48,6.26,7.82
107,0.744,37.17,14.068,40.271,30.073,5.44,6.18,7.659
