time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.606,36.767,38.614,47.163,26.567,7.083,5.852,19.118
1,0.587,36.538,38.54,47.134,26.56,7.083,5.851,18.953
2,0.593,36.44,38.558,47.162,26.567,7.123,5.81,18.829
3,0.59,36.563,38.555,47.153,26.567,7.124,5.85,18.625
4,0.606,36.651,38.602,47.162,26.574,7.124,5.81,18.298
5,0.603,36.422,38.52,47.124,26.56,7.043,5.85,17.928
6,0.609,36.534,38.55,47.143,26.567,7.123,5.769,17.559
7,0.593,36.67,38.57,47.153,26.574,7.165,5.972,17.352
8,0.596,36.786,38.598,47.153,26.574,7.165,5.974,17.065
9,0.577,36.356,38.524,47.162,26.578,7.206,5.933,16.696
10,0.59,36.495,38.515,47.163,26.574,7.206,5.852,16.408
11,0.58,36.631,38.574,47.143,26.574,7.206,5.891,16.08
12,0.583,36.747,38.516,47.153,26.578,7.206,5.973,15.833
13,0.59,36.423,38.636,47.162,26.578,7.328,6.055,15.79
14,0.544,36.534,38.501,47.172,26.578,7.207,5.934,15.423
15,0.573,36.679,38.562,47.115,26.564,7.125,5.892,15.094
16,0.564,36.757,38.563,47.114,26.567,7.165,5.892,14.847
17,0.573,36.384,38.59,47.133,26.564,7.165,5.973,14.723
18,0.577,36.534,38.543,47.143,26.571,7.206,5.933,14.396
19,0.59,36.67,38.5,47.124,26.571,7.206,5.892,14.19
20,0.59,36.7,38.554,47.095,26.56,7.125,5.851,13.984
21,0.587,36.412,38.539,47.124,26.571,7.083,5.851,13.698
22,0.583,36.563,38.586,47.133,26.567,7.286,5.932,13.613
23,0.567,36.67,38.512,47.143,26.574,7.288,5.974,13.531
24,0.573,36.719,38.55,47.143,26.571,7.247,5.974,13.246
25,0.567,36.346,38.598,47.134,26.574,7.328,5.893,13.08
26,0.56,36.466,38.571,47.105,26.571,7.289,5.933,12.997
27,0.57,36.612,38.481,47.114,26.571,7.329,5.933,12.875
28,0.57,36.862,38.581,47.153,26.578,7.41,6.055,12.833
29,0.56,36.376,38.61,47.134,26.574,7.371,6.015,12.792
30,0.57,36.486,38.586,47.114,26.567,7.289,5.934,12.547
31,0.557,36.583,38.625,47.095,26.567,7.288,5.892,12.504
32,0.57,36.306,38.563,47.095,26.571,7.247,5.892,12.341
33,0.57,36.351,38.578,47.114,26.571,7.369,5.933,12.339
34,0.57,36.495,38.559,47.095,26.567,7.33,5.974,12.299
35,0.567,36.564,38.598,47.076,26.571,7.329,5.933,12.176
36,0.564,36.286,38.532,47.104,26.564,7.207,5.933,12.053
37,0.583,36.437,38.547,47.095,26.571,7.328,5.974,11.971
38,0.564,36.582,38.605,47.114,26.571,7.37,6.015,11.97
39,0.583,36.651,38.602,47.114,26.574,7.37,6.015,11.889
40,0.596,36.306,38.649,47.105,26.578,7.452,6.015,11.847
41,0.603,36.456,38.602,47.085,26.574,7.412,5.934,11.887
42,0.596,36.592,38.586,47.104,26.574,7.411,5.974,12.416
43,0.593,36.67,38.536,47.114,26.567,7.411,5.974,13.397
44,0.577,36.201,38.64,47.133,26.585,7.452,6.096,14.586
45,0.564,36.321,38.524,47.105,26.574,7.412,5.975,15.818
46,0.577,36.457,38.55,47.076,26.564,7.411,5.933,17.335
47,0.573,36.516,38.578,47.076,26.564,7.289,5.852,19.098
48,0.567,36.219,38.598,47.095,26.567,7.369,5.891,20.905
49,0.541,36.369,38.61,47.085,26.567,7.37,5.851,22.346
50,0.56,36.505,38.555,47.085,26.571,7.452,5.891,23.58
51,0.56,36.506,38.508,47.085,26.564,7.371,5.892,24.405
52,0.57,36.295,38.574,47.066,26.56,7.289,5.811,24.779
53,0.577,36.466,38.61,47.075,26.574,7.41,5.891,25.19
54,0.58,36.564,38.551,47.104,26.581,7.452,6.054,25.397
55,0.583,36.612,38.547,47.095,26.574,7.493,6.015,25.155
56,0.577,36.22,38.601,47.085,26.578,7.534,5.974,25.031
57,0.583,36.36,38.594,47.085,26.574,7.494,5.974,24.623
58,0.577,36.476,38.594,47.095,26.574,7.494,6.015,24.172
59,0.577,36.458,38.497,47.095,26.581,7.494,6.015,23.639
60,0.583,36.477,38.484,47.133,26.578,7.616,6.096,23.267
61,0.586,36.602,38.585,47.114,26.581,7.495,6.138,22.857
62,0.577,36.651,38.571,47.066,26.567,7.453,6.138,22.284
63,0.577,36.23,38.594,47.047,26.567,7.452,5.976,21.749
64,0.603,36.341,38.555,47.085,26.574,7.452,6.015,21.419
65,0.593,36.476,38.609,47.076,26.567,7.493,5.934,20.968
66,0.59,36.583,38.629,47.066,26.571,7.412,5.974,20.598
67,0.59,36.152,38.555,47.075,26.571,7.533,6.055,20.269
68,0.567,36.311,38.547,47.066,26.564,7.412,6.056,19.94
69,0.551,36.476,38.559,47.056,26.567,7.452,6.056,19.612
70,0.554,36.535,38.602,47.075,26.574,7.534,6.137,19.446
71,0.554,36.229,38.59,47.076,26.574,7.494,6.179,19.282
72,0.541,36.379,38.653,47.066,26.578,7.575,6.139,18.914
73,0.544,36.505,38.552,47.066,26.578,7.535,6.016,18.666
74,0.544,36.583,38.613,47.056,26.574,7.534,6.096,18.379
75,0.547,36.162,38.629,47.047,26.571,7.575,6.138,17.97
76,0.589,36.321,38.583,47.104,26.588,7.616,6.219,17.722
77,0.59,36.428,38.594,47.076,26.585,7.698,6.139,17.475
78,0.577,36.477,38.575,47.056,26.571,7.536,6.016,17.026
79,0.586,36.238,38.625,47.027,26.567,7.534,6.015,16.533
80,0.57,36.389,38.606,47.027,26.571,7.494,6.015,16.203
81,0.57,36.515,38.649,47.046,26.571,7.534,5.974,15.956
82,0.567,36.554,38.548,47.056,26.571,7.534,6.015,15.669
83,0.57,36.248,38.562,47.056,26.567,7.494,6.056,15.341
