time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.695,36.898,21.283,37.415,33.702,4.989,5.563,6.015
1,0.692,37.019,21.31,37.415,33.712,5.07,5.604,6.015
2,0.705,37.144,21.325,37.425,33.705,5.07,5.604,6.015
3,0.695,37.194,21.298,37.387,33.691,4.948,5.482,5.893
4,0.695,36.878,21.15,37.444,33.708,5.069,5.603,5.933
5,0.698,37.028,21.265,37.416,33.698,5.03,5.482,5.892
6,0.705,37.125,21.227,37.396,33.698,4.989,5.644,5.973
7,0.715,37.222,21.305,37.454,33.715,5.192,5.686,6.055
8,0.715,36.744,21.318,37.425,33.705,5.072,5.564,6.056
9,0.721,36.883,21.263,37.435,33.712,5.03,5.645,6.015
10,0.721,37.018,21.313,37.444,33.712,5.07,5.645,6.015
11,0.724,37.058,21.279,37.416,33.695,4.948,5.401,5.812
12,0.721,36.752,21.345,37.425,33.705,4.988,5.521,5.972
13,0.724,36.892,21.263,37.406,33.705,5.07,5.563,5.933
14,0.711,36.999,21.204,37.415,33.695,4.989,5.523,5.933
15,0.708,37.01,21.246,37.435,33.701,5.029,5.644,6.014
16,0.721,36.742,21.282,37.473,33.715,5.111,5.645,6.015
17,0.705,36.844,21.282,37.454,33.705,5.071,5.564,5.974
18,0.708,36.951,21.31,37.454,33.715,5.03,5.645,5.933
19,0.711,36.779,21.294,37.464,33.712,5.07,5.605,5.974
20,0.695,36.883,21.247,37.435,33.698,4.948,5.442,5.811
21,0.701,37.009,21.27,37.435,33.705,5.069,5.603,5.972
22,0.692,37.106,21.321,37.473,33.705,5.07,5.523,5.974
23,0.688,36.378,21.314,37.454,33.695,4.948,5.522,5.893
24,0.695,36.524,21.263,37.464,33.712,5.069,5.685,6.054
25,0.714,36.689,21.317,37.502,33.712,5.03,5.564,5.975
26,0.718,36.738,21.302,37.464,33.702,5.07,5.604,5.974
27,0.718,36.518,21.259,37.483,33.712,5.03,5.604,6.015
28,0.721,36.65,21.329,37.483,33.705,5.07,5.604,6.015
29,0.705,36.748,21.275,37.454,33.695,4.908,5.482,5.934
30,0.715,36.835,21.286,37.483,33.701,4.987,5.603,5.852
31,0.721,36.471,21.278,37.474,33.698,4.988,5.523,5.81
32,0.728,36.602,21.302,37.464,33.695,4.988,5.482,5.85
33,0.721,36.728,21.333,37.502,33.719,5.151,5.644,6.054
34,0.731,36.777,21.189,37.503,33.709,5.031,5.645,5.934
35,0.715,36.289,21.285,37.483,33.702,5.07,5.564,6.014
36,0.711,36.447,21.294,37.493,33.705,5.07,5.523,6.015
37,0.715,36.535,21.306,37.493,33.705,4.989,5.482,5.893
38,0.689,36.526,21.345,37.493,33.702,4.988,5.522,5.892
39,0.698,36.372,21.302,37.502,33.708,5.029,5.522,5.933
40,0.701,36.496,21.29,37.483,33.695,4.948,5.522,5.892
41,0.695,36.612,21.271,37.493,33.708,5.069,5.644,5.973
42,0.701,36.354,21.333,37.531,33.709,4.989,5.605,5.974
43,0.685,36.332,21.31,37.532,33.705,5.029,5.523,5.933
44,0.701,36.438,21.197,37.532,33.712,5.07,5.563,6.014
45,0.708,36.554,21.262,37.532,33.702,5.07,5.563,5.974
46,0.702,36.133,21.223,37.484,33.695,4.908,5.36,5.893
47,0.708,36.273,21.282,37.512,33.701,4.987,5.561,5.933
48,0.715,36.37,21.31,37.503,33.701,4.948,5.482,5.892
