time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.843,34.782,22.422,40.852,26.301,5.358,9.054,8.644
1,0.839,34.908,22.481,40.852,26.308,5.399,8.972,8.726
2,0.853,35.073,22.398,40.871,26.311,5.481,8.972,8.726
3,0.856,35.16,22.449,40.881,26.322,5.563,9.095,8.808
4,0.853,34.966,22.315,40.852,26.311,5.399,8.89,8.767
5,0.866,35.112,22.453,40.871,26.315,5.481,8.89,8.726
6,0.859,35.238,22.374,40.852,26.311,5.399,8.849,8.767
7,0.859,35.286,22.504,40.842,26.311,5.358,8.684,8.726
8,0.862,34.782,22.248,40.832,26.301,5.317,8.644,8.602
9,0.856,34.966,22.382,40.871,26.308,5.44,8.767,8.767
10,0.866,35.063,22.264,40.852,26.311,5.399,8.684,8.808
11,0.879,35.131,22.437,40.852,26.311,5.358,8.684,8.767
12,0.885,34.995,22.299,40.852,26.315,5.481,8.767,8.849
13,0.899,35.179,22.394,40.871,26.315,5.522,8.726,8.849
14,0.899,35.228,22.441,40.842,26.304,5.44,8.644,8.726
15,0.902,35.286,22.41,40.871,26.308,5.44,8.726,8.726
16,0.902,35.005,22.418,40.871,26.308,5.44,8.767,8.808
17,0.902,35.102,22.331,40.803,26.304,5.317,8.644,8.726
18,0.899,35.218,22.445,40.832,26.297,5.399,8.684,8.767
19,0.922,35.489,22.39,40.861,26.308,5.481,8.808,8.726
20,0.918,35.121,22.548,40.852,26.322,5.522,8.808,8.849
21,0.925,35.238,22.39,40.842,26.308,5.358,8.808,8.684
22,0.935,35.344,22.504,40.871,26.315,5.481,8.808,8.767
23,0.941,35.083,22.323,40.852,26.315,5.399,8.808,8.767
24,0.925,35.131,22.394,40.842,26.308,5.358,8.726,8.684
25,0.925,35.267,22.252,40.823,26.304,5.358,8.644,8.684
26,0.935,35.354,22.433,40.842,26.315,5.481,8.767,8.767
27,0.938,35.17,22.382,40.823,26.311,5.399,8.808,8.767
28,0.935,35.325,22.453,40.842,26.311,5.44,8.808,8.767
29,0.958,35.46,22.465,40.852,26.315,5.522,8.849,8.808
30,0.958,35.567,22.347,40.881,26.322,5.604,8.931,8.931
31,0.951,35.209,22.449,40.842,26.308,5.399,8.767,8.767
32,0.974,35.354,22.323,40.89,26.315,5.481,8.808,8.767
33,0.974,35.48,22.445,40.842,26.311,5.399,8.684,8.726
34,0.977,35.509,22.303,40.842,26.308,5.358,8.684,8.726
35,0.987,35.344,22.504,40.823,26.308,5.317,8.52,8.602
36,0.991,35.509,22.343,40.852,26.308,5.399,8.726,8.726
37,0.997,35.596,22.461,40.832,26.304,5.399,8.644,8.602
38,1.004,35.664,22.292,40.803,26.304,5.44,8.684,8.684
39,1.02,35.644,22.445,40.842,26.318,5.481,8.644,8.767
40,1.033,35.809,22.433,40.861,26.325,5.604,8.684,8.89
41,1.023,35.877,22.497,40.813,26.308,5.358,8.438,8.684
42,1.033,35.916,22.524,40.842,26.315,5.481,8.479,8.767
43,1.033,35.48,22.477,40.842,26.311,5.399,8.479,8.726
44,1.037,35.596,22.524,40.813,26.308,5.358,8.315,8.602
45,1.037,35.702,22.339,40.813,26.297,5.358,8.233,8.52
46,1.05,35.896,22.477,40.832,26.311,5.44,8.397,8.767
47,1.043,35.867,22.351,40.832,26.308,5.44,8.397,8.726
48,1.053,36.012,22.516,40.832,26.311,5.44,8.274,8.767
49,1.066,36.09,22.343,40.842,26.311,5.44,8.315,8.767
50,1.083,35.925,22.433,40.871,26.325,5.563,8.315,8.767
51,1.079,35.954,22.414,40.832,26.308,5.358,8.192,8.644
52,1.096,36.1,22.386,40.842,26.311,5.44,8.192,8.684
53,1.102,36.177,22.422,40.852,26.311,5.481,8.192,8.767
54,1.112,35.916,22.382,40.813,26.308,5.358,8.069,8.684
55,1.115,36.071,22.489,40.832,26.311,5.44,8.192,8.684
56,1.129,36.196,22.402,40.842,26.315,5.481,8.15,8.726
57,1.148,36.284,22.485,40.861,26.322,5.481,8.274,8.931
58,1.152,36.109,22.323,40.832,26.311,5.399,8.069,8.726
59,1.161,36.255,22.437,40.852,26.322,5.522,8.069,8.849
60,1.161,36.371,22.288,40.823,26.311,5.399,8.15,8.726
61,1.165,36.41,22.469,40.813,26.308,5.358,8.069,8.684
62,1.171,36.322,22.319,40.813,26.304,5.358,7.945,8.561
63,1.184,36.477,22.504,40.823,26.311,5.481,8.109,8.726
64,1.184,36.565,22.366,40.823,26.308,5.399,8.109,8.726
65,1.191,36.632,22.441,40.842,26.311,5.481,8.15,8.726
66,1.194,36.468,22.26,40.842,26.311,5.481,8.192,8.808
67,1.214,36.613,22.437,40.852,26.322,5.563,8.274,8.972
68,1.217,36.7,22.335,40.832,26.311,5.481,8.192,8.808
69,1.224,36.72,22.497,40.871,26.315,5.481,8.233,8.849
70,1.227,36.603,22.37,40.823,26.311,5.481,8.233,8.808
71,1.234,36.71,22.449,40.813,26.304,5.399,8.15,8.684
72,1.237,36.816,22.327,40.813,26.301,5.399,8.109,8.684
73,1.253,36.778,22.406,40.842,26.322,5.44,8.233,8.767
74,1.267,36.642,22.319,40.842,26.315,5.44,8.233,8.767
75,1.28,36.787,22.418,40.842,26.304,5.481,8.15,8.808
76,1.29,36.904,22.433,40.842,26.311,5.399,8.192,8.808
77,1.313,36.749,22.461,40.852,26.322,5.522,8.192,8.849
78,1.306,36.816,22.422,40.832,26.308,5.399,8.109,8.684
79,1.306,36.962,22.374,40.881,26.315,5.44,8.109,8.767
80,1.322,37.039,22.366,40.832,26.311,5.399,8.109,8.849
81,1.322,36.671,22.39,40.813,26.308,5.399,8.027,8.808
