time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.869,37.338,23.841,34.811,22.248,4.945,9.709,7.616
1,0.85,37.407,23.86,34.783,22.227,4.703,9.548,7.373
2,0.84,37.407,23.833,34.783,22.227,4.742,9.547,7.411
3,0.859,37.206,23.837,34.802,22.234,4.864,9.75,7.452
4,0.853,37.319,23.747,34.783,22.238,4.824,9.671,7.412
5,0.836,37.416,23.762,34.763,22.227,4.743,9.629,7.371
6,0.846,37.292,23.75,34.782,22.234,4.701,9.71,7.411
7,0.849,37.176,23.828,34.792,22.241,4.782,9.833,7.452
8,0.853,37.29,23.841,34.773,22.234,4.742,9.834,7.534
9,0.849,37.377,23.786,34.773,22.231,4.661,9.753,7.453
10,0.846,37.186,23.723,34.792,22.234,4.741,9.793,7.493
11,0.859,37.299,23.699,34.792,22.238,4.823,9.875,7.494
12,0.849,37.425,23.691,34.792,22.234,4.783,9.835,7.534
13,0.84,37.503,23.75,34.773,22.238,4.783,9.916,7.616
14,0.833,37.005,23.754,34.773,22.234,4.783,9.876,7.495
15,0.836,37.163,23.801,34.782,22.238,4.742,9.916,7.494
16,0.839,37.251,23.817,34.783,22.238,4.783,9.835,7.494
17,0.826,37.367,23.739,34.792,22.238,4.824,9.956,7.534
18,0.83,37.1,23.766,34.754,22.234,4.743,9.795,7.453
19,0.817,37.251,23.743,34.773,22.231,4.742,9.753,7.371
20,0.82,37.367,23.813,34.763,22.234,4.783,9.874,7.411
21,0.826,37.445,23.86,34.802,22.238,4.905,9.957,7.655
22,0.813,36.919,23.841,34.764,22.227,4.744,9.795,7.373
23,0.82,37.095,23.86,34.734,22.224,4.661,9.753,7.33
24,0.81,37.203,23.822,34.763,22.231,4.822,9.833,7.37
25,0.829,37.3,23.763,34.802,22.241,4.824,9.997,7.492
26,0.81,37.147,23.735,34.754,22.231,4.702,9.755,7.29
27,0.807,37.27,23.785,34.754,22.224,4.701,9.671,7.166
28,0.823,37.415,23.825,34.773,22.234,4.823,9.751,7.287
29,0.83,37.465,23.853,34.811,22.241,4.865,9.793,7.41
30,0.826,37.043,23.771,34.764,22.224,4.743,9.631,7.249
31,0.817,37.154,23.731,34.744,22.227,4.701,9.588,7.206
32,0.82,37.299,23.723,34.773,22.234,4.823,9.669,7.206
33,0.82,37.483,23.703,34.782,22.238,4.824,9.67,7.165
34,0.807,37.063,23.726,34.754,22.227,4.702,9.507,7.084
35,0.81,37.241,23.777,34.782,22.231,4.742,9.546,7.164
36,0.813,37.329,23.829,34.792,22.238,4.783,9.506,7.206
37,0.8,37.109,23.79,34.783,22.231,4.742,9.465,7.165
38,0.774,37.078,23.77,34.754,22.231,4.701,9.302,7.002
39,0.793,37.231,23.758,34.754,22.234,4.782,9.301,7.123
40,0.806,37.377,23.785,34.763,22.238,4.783,9.301,7.205
41,0.8,36.889,23.794,34.763,22.231,4.864,9.26,7.125
42,0.8,36.99,23.813,34.773,22.234,4.865,9.178,7.246
43,0.8,37.106,23.802,34.763,22.234,4.784,9.137,7.166
44,0.797,37.184,23.848,34.763,22.231,4.742,8.974,7.246
45,0.803,36.906,23.798,34.782,22.238,4.742,8.972,7.532
46,0.803,37.067,23.79,34.792,22.245,4.864,9.135,7.738
47,0.803,37.164,23.747,34.754,22.227,4.702,8.852,7.821
48,0.8,37.251,23.805,34.754,22.224,4.66,8.727,7.944
49,0.816,36.965,23.837,34.763,22.238,4.782,8.848,8.311
50,0.82,37.125,23.841,34.792,22.245,4.905,8.93,8.599
51,0.81,37.193,23.794,34.754,22.224,4.744,8.646,8.602
52,0.797,37.242,23.798,34.715,22.22,4.661,8.562,8.724
53,0.803,37.051,23.755,34.782,22.237,4.822,8.683,9.01
54,0.826,37.212,23.77,34.802,22.241,4.905,8.603,9.176
55,0.804,37.29,23.743,34.754,22.224,4.744,8.48,9.421
56,0.79,37.329,23.797,34.754,22.234,4.783,8.52,9.749
57,0.8,36.889,23.817,34.773,22.238,4.864,8.52,9.996
58,0.803,37.028,23.735,34.763,22.234,4.784,8.439,10.243
59,0.784,37.116,23.742,34.763,22.231,4.702,8.397,10.367
60,0.784,37.165,23.75,34.763,22.231,4.701,8.397,10.571
61,0.793,37.069,23.785,34.763,22.238,4.823,8.478,10.818
62,0.79,37.174,23.762,34.773,22.234,4.824,8.438,10.942
63,0.803,37.271,23.778,34.725,22.234,4.743,8.275,11.024
64,0.794,37.262,23.793,34.744,22.234,4.823,8.274,10.985
65,0.803,36.888,23.825,34.773,22.238,4.824,8.314,11.066
66,0.797,37.018,23.743,34.754,22.234,4.865,8.274,11.026
67,0.807,37.097,23.774,34.754,22.234,4.865,8.355,11.147
68,0.81,36.953,23.774,34.754,22.234,4.784,8.275,10.986
69,0.81,37.029,23.832,34.754,22.231,4.824,8.314,10.903
70,0.807,37.183,23.856,34.754,22.241,4.824,8.274,10.943
71,0.823,37.261,23.841,34.763,22.241,4.946,8.436,11.024
72,0.81,36.782,23.818,34.734,22.231,4.744,8.194,10.741
73,0.807,36.864,23.774,34.734,22.231,4.701,8.273,10.575
74,0.82,37.009,23.727,34.744,22.241,4.782,8.314,10.696
75,0.807,37.135,23.746,34.773,22.238,4.864,8.477,10.656
76,0.8,36.772,23.766,34.744,22.227,4.784,8.276,10.412
77,0.807,36.883,23.789,34.715,22.224,4.702,8.233,10.247
78,0.803,37.038,23.786,34.744,22.238,4.782,8.395,10.286
79,0.807,37.154,23.747,34.773,22.241,4.905,8.356,10.286
80,0.79,36.791,23.746,34.773,22.231,4.784,8.275,9.961
81,0.79,36.922,23.746,34.706,22.224,4.742,8.314,9.917
82,0.8,37.096,23.785,34.753,22.231,4.823,8.396,9.957
83,0.81,37.145,23.77,34.754,22.234,4.783,8.438,9.835
84,0.794,36.81,23.797,34.725,22.224,4.824,8.316,9.631
85,0.806,36.96,23.798,34.744,22.227,4.783,8.274,9.629
86,0.813,37.086,23.782,34.744,22.238,4.783,8.396,9.548
87,0.813,37.145,23.766,34.734,22.234,4.783,8.478,9.425
88,0.813,36.887,23.747,34.725,22.227,4.742,8.601,9.342
89,0.829,37.018,23.797,34.724,22.227,4.742,8.806,9.342
90,0.839,37.144,23.817,34.744,22.227,4.864,8.93,9.301
91,0.833,37.165,23.841,34.725,22.238,4.784,9.053,9.26
92,0.826,36.82,23.849,34.734,22.234,4.783,9.257,9.3
93,0.82,36.96,23.837,34.734,22.231,4.742,9.503,9.138
