time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.725,36.505,23.029,32.169,29.428,5.07,6.261,6.096
1,0.721,36.583,23.005,32.15,29.424,5.07,6.139,6.056
2,0.705,36.287,23.032,32.14,29.424,5.07,6.179,6.056
3,0.718,36.418,23.021,32.14,29.424,4.989,6.139,6.015
4,0.728,36.525,22.947,32.13,29.424,4.988,6.179,6.096
5,0.734,36.65,22.997,32.178,29.431,5.029,6.179,6.097
6,0.725,36.182,22.989,32.131,29.425,5.07,6.179,6.097
7,0.734,36.34,23.021,32.15,29.424,5.07,6.22,6.138
8,0.747,36.447,23.044,32.111,29.414,4.948,6.058,6.016
9,0.757,36.477,22.881,32.159,29.428,5.069,6.137,6.137
10,0.761,36.305,22.996,32.14,29.421,4.989,6.098,6.016
11,0.77,36.428,23.04,32.121,29.424,5.11,6.26,6.218
12,0.774,36.573,22.982,32.121,29.431,5.071,6.18,6.139
13,0.764,36.737,22.997,32.149,29.431,5.03,6.22,6.138
14,0.751,36.288,22.986,32.15,29.431,5.111,6.18,6.179
15,0.731,36.341,23.021,32.092,29.414,4.989,6.098,6.22
16,0.731,36.466,23.095,32.13,29.424,5.07,6.178,6.18
17,0.721,36.286,23.022,32.13,29.418,4.989,6.057,6.098
18,0.724,36.332,23.076,32.15,29.435,5.192,6.3,6.382
19,0.721,36.476,23.021,32.14,29.428,5.112,6.262,6.263
20,0.715,36.564,23.005,32.159,29.428,5.152,6.18,6.343
21,0.702,36.306,23.048,32.159,29.428,5.112,6.22,6.303
22,0.692,36.399,22.974,32.121,29.424,5.03,6.18,6.343
23,0.701,36.553,22.993,32.13,29.428,5.07,6.098,6.303
24,0.701,36.593,22.978,32.121,29.421,5.07,6.138,6.302
25,0.718,36.239,23.044,32.159,29.442,5.193,6.26,6.384
26,0.724,36.36,23.052,32.15,29.432,5.072,6.139,6.425
27,0.721,36.505,23.037,32.169,29.428,5.152,6.219,6.426
28,0.734,36.545,23.037,32.14,29.421,5.031,6.058,6.263
29,0.734,36.305,23.002,32.14,29.435,5.07,6.097,6.384
30,0.751,36.447,23.017,32.121,29.425,5.07,6.138,6.303
31,0.748,36.535,23.009,32.13,29.424,5.07,6.138,6.465
