time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.636,36.582,25.879,42.826,29.838,24.166,7.861,7.944
1,0.642,36.699,25.883,42.817,29.831,24.248,7.822,7.945
2,0.649,36.71,25.907,42.807,29.835,24.371,7.781,7.823
3,0.649,36.067,25.868,42.836,29.838,25.104,7.903,7.985
4,0.649,36.166,25.813,42.807,29.821,25.437,7.66,7.742
5,0.652,36.321,25.832,42.807,29.821,26.009,7.617,7.862
6,0.642,36.303,25.82,42.816,29.824,26.462,7.779,7.782
7,0.662,36.217,25.847,42.788,29.821,26.589,7.618,7.659
8,0.669,36.331,25.867,42.816,29.834,26.793,7.698,7.78
9,0.669,36.447,25.825,42.817,29.835,26.673,7.74,7.781
10,0.662,36.611,25.789,42.807,29.831,26.51,7.699,7.781
11,0.652,36.747,25.808,42.816,29.835,26.386,7.78,7.862
12,0.649,36.864,25.75,42.788,29.824,25.938,7.7,7.66
13,0.642,36.97,25.804,42.788,29.831,25.689,7.699,7.739
14,0.629,35.907,25.836,42.797,29.828,25.524,7.78,7.699
15,0.623,36.03,25.891,42.788,29.828,25.238,7.7,7.74
16,0.623,36.185,25.797,42.807,29.835,25.113,7.861,7.862
17,0.61,36.263,25.761,42.807,29.831,24.908,7.863,7.944
18,0.606,36.188,25.784,42.816,29.831,24.581,7.863,7.945
19,0.609,36.331,25.82,42.817,29.835,24.375,7.944,8.067
20,0.619,36.438,25.797,42.797,29.828,24.088,7.742,7.865
21,0.632,36.525,25.871,42.788,29.824,24.004,7.781,7.944
22,0.639,36.008,25.867,42.788,29.824,24.165,7.862,7.986
23,0.659,36.185,25.895,42.797,29.824,24.533,7.863,7.986
24,0.656,36.302,25.844,42.788,29.835,25.025,7.985,8.068
25,0.662,36.37,25.82,42.788,29.831,25.395,7.905,8.109
26,0.675,36.227,25.805,42.788,29.828,25.643,7.945,7.987
27,0.675,36.36,25.855,42.778,29.838,25.89,8.026,8.108
28,0.682,36.447,25.895,42.768,29.824,25.933,7.905,7.906
29,0.708,36.506,25.852,42.787,29.824,26.014,7.945,7.985
30,0.708,36.037,25.805,42.768,29.821,25.893,7.945,7.986
31,0.741,36.204,25.793,42.787,29.824,25.892,7.986,8.027
32,0.764,36.331,25.765,42.788,29.831,25.729,8.068,8.149
33,0.78,36.438,25.757,42.788,29.831,25.565,7.987,8.069
34,0.806,36.324,25.835,42.807,29.835,25.441,8.068,8.15
35,0.803,36.399,25.875,42.788,29.824,25.359,8.15,8.15
36,0.826,36.505,25.84,42.788,29.828,25.114,8.069,8.11
37,0.836,36.008,25.758,42.778,29.824,25.071,8.109,8.191
38,0.862,36.041,25.777,42.759,29.814,24.623,8.069,8.11
39,0.905,36.195,25.843,42.797,29.824,24.66,8.191,8.272
40,0.944,36.283,25.797,42.759,29.828,24.538,8.232,8.274
41,0.987,36.14,25.843,42.787,29.828,24.455,8.233,8.193
42,1.039,36.292,25.848,42.807,29.842,24.739,8.273,8.314
43,1.053,36.38,25.879,42.769,29.817,25.027,8.233,8.112
44,1.105,36.457,25.801,42.749,29.828,25.517,8.192,8.15
45,1.135,36.026,25.793,42.758,29.831,25.969,8.192,8.11
46,1.174,36.176,25.808,42.739,29.814,26.177,8.11,8.069
47,1.24,36.34,25.867,42.777,29.831,26.383,8.313,8.028
48,1.27,36.39,25.887,42.768,29.835,26.588,8.356,8.068
49,1.296,36.055,25.868,42.768,29.835,26.549,8.356,8.109
50,1.322,36.253,25.867,42.787,29.849,26.63,8.478,8.191
51,1.326,36.331,25.828,42.749,29.821,26.306,8.276,8.029
52,1.316,36.409,25.836,42.749,29.828,26.099,8.274,8.068
53,1.261,36.093,25.731,42.768,29.828,25.894,8.355,7.987
54,1.234,36.215,25.784,42.72,29.817,25.567,8.234,7.986
55,1.208,36.36,25.859,42.777,29.831,25.523,8.314,7.986
56,1.194,36.38,25.863,42.759,29.831,25.319,8.356,8.027
57,1.168,36.035,25.789,42.768,29.831,24.992,8.356,8.027
58,1.168,36.214,25.753,42.806,29.842,24.785,8.437,8.149
59,1.1,36.283,25.796,42.74,29.821,24.377,8.235,7.988
60,1.057,36.485,25.812,42.73,29.821,24.169,8.233,7.905
61,0.998,36.171,25.812,42.749,29.824,24.167,8.233,7.985
62,0.867,36.302,25.801,42.73,29.814,23.964,8.233,7.864
63,0.82,36.428,25.859,42.777,29.831,24.45,8.314,8.107
64,0.748,36.036,25.863,42.759,29.831,24.821,8.356,7.987
65,0.65,36.061,25.731,42.758,29.831,25.027,8.275,8.027
66,0.538,36.243,25.823,42.778,29.842,25.436,8.436,8.068
67,0.41,36.312,25.82,42.73,29.824,25.359,8.235,7.946
68,0.292,36.092,25.855,42.729,29.821,25.317,8.151,7.864
69,0.216,36.224,25.887,42.729,29.821,25.317,8.191,7.822
70,0.111,36.331,25.879,42.701,29.817,25.073,8.11,7.781
71,0.019,36.476,25.871,42.739,29.828,25.03,8.272,7.903
72,-0.047,36.036,25.844,42.749,29.828,24.785,8.193,7.823
73,-0.145,36.195,25.75,42.73,29.824,24.417,8.192,7.863
74,-0.172,36.369,25.835,42.758,29.838,24.495,8.314,8.066
75,-0.198,36.4,25.867,42.711,29.824,24.13,8.152,7.824
76,-0.173,36.064,25.871,42.739,29.821,24.085,8.232,7.863
77,-0.153,36.205,25.836,42.739,29.821,23.963,8.151,7.985
78,-0.104,36.35,25.75,42.749,29.817,23.596,8.028,7.783
79,-0.038,36.419,25.776,42.787,29.834,23.551,8.19,8.025
80,0.031,36.084,25.781,42.73,29.831,23.714,8.151,8.068
81,0.083,36.224,25.835,42.739,29.824,23.756,8.191,8.028
82,0.142,36.36,25.824,42.758,29.841,24.285,8.273,8.109
83,0.218,36.399,25.836,42.72,29.828,24.778,8.111,7.947
84,0.303,36.007,25.887,42.72,29.828,25.515,8.028,7.945
85,0.372,36.137,25.762,42.729,29.824,26.254,8.109,7.986
86,0.431,36.282,25.792,42.729,29.824,26.668,8.028,7.864
87,0.52,36.629,25.804,42.729,29.824,27.038,8.109,7.944
88,0.57,36.115,25.855,42.729,29.831,27.204,8.15,7.986
89,0.632,36.272,25.863,42.71,29.828,27.287,8.028,7.946
90,0.652,36.36,25.84,42.72,29.835,27.288,8.109,8.026
91,0.668,36.15,25.855,42.71,29.828,27.044,7.987,7.946
92,0.688,36.177,25.852,42.72,29.824,26.757,7.986,7.945
93,0.701,36.311,25.797,42.71,29.828,26.551,8.068,7.986
94,0.721,36.428,25.82,42.72,29.824,26.346,7.987,7.864
95,0.724,36.141,25.836,42.72,29.831,26.14,7.946,8.026
96,0.724,36.263,25.867,42.71,29.831,25.935,7.986,7.987
97,0.715,36.408,25.852,42.729,29.831,25.689,8.027,7.946
98,0.711,36.477,25.77,42.72,29.828,25.402,7.946,8.026
99,0.702,35.979,25.742,42.691,29.828,25.115,7.864,7.824
100,0.708,36.127,25.753,42.719,29.821,24.99,7.822,7.944
101,0.715,36.253,25.819,42.71,29.828,24.948,7.822,7.945
102,0.724,36.36,25.82,42.72,29.824,25.11,7.781,7.945
103,0.741,36.064,25.867,42.71,29.824,25.478,7.822,8.108
104,0.747,36.205,25.86,42.71,29.824,25.888,7.741,7.947
105,0.757,36.35,25.84,42.739,29.828,26.136,7.74,7.986
106,0.738,36.399,25.789,42.71,29.828,26.301,7.781,7.946
107,0.747,36.036,25.781,42.691,29.824,26.465,7.618,7.783
108,0.767,36.195,25.831,42.7,29.824,26.508,7.617,7.822
109,0.761,36.292,25.828,42.691,29.824,26.305,7.617,7.863
110,0.761,36.389,25.859,42.729,29.828,26.221,7.657,7.904
111,0.741,36.055,25.856,42.71,29.824,26.017,7.739,7.945
112,0.728,36.195,25.871,42.7,29.831,25.69,7.699,7.905
113,0.721,36.331,25.879,42.729,29.835,25.483,7.74,7.945
114,0.721,36.553,25.696,42.729,29.828,25.278,7.699,7.945
115,0.718,36.632,25.803,42.691,29.824,25.113,7.658,7.864
116,0.728,36.805,25.855,42.691,29.828,25.03,7.739,7.904
117,0.715,36.855,25.871,42.662,29.817,24.867,7.699,7.863
