time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.807,36.52,8.631,35.615,24.615,8.109,5.441,5.893
1,0.8,36.66,8.588,35.605,24.611,8.069,5.521,5.892
2,0.8,36.786,8.65,35.634,24.632,8.191,5.603,6.136
3,0.81,36.854,8.615,35.634,24.622,8.07,5.604,6.098
4,0.8,36.711,8.646,35.615,24.615,8.028,5.604,5.975
5,0.797,36.844,8.631,35.644,24.618,8.027,5.564,6.055
6,0.8,36.951,8.677,35.634,24.625,8.068,5.563,6.056
7,0.784,37.364,8.565,35.606,24.611,7.946,5.441,5.893
8,0.793,37.321,8.634,35.615,24.618,7.986,5.521,6.014
9,0.813,37.454,8.654,35.605,24.615,7.986,5.563,5.974
10,0.81,37.523,8.65,35.605,24.618,7.946,5.482,5.974
11,0.807,36.344,8.65,35.605,24.611,7.945,5.481,6.055
12,0.813,36.217,8.642,35.644,24.632,8.148,5.684,6.219
13,0.816,36.369,8.646,35.615,24.618,8.028,5.564,6.139
14,0.82,36.438,8.627,35.625,24.618,7.946,5.523,6.179
15,0.836,36.717,8.634,35.606,24.625,7.945,5.603,6.139
16,0.833,36.873,8.674,35.615,24.618,7.986,5.604,6.179
17,0.833,36.99,8.647,35.605,24.615,7.905,5.442,6.057
18,0.81,37.048,8.611,35.615,24.618,7.863,5.521,6.219
19,0.807,36.493,8.65,35.615,24.611,7.822,5.482,6.22
20,0.807,36.631,8.631,35.586,24.611,7.781,5.44,6.22
21,0.797,36.757,8.627,35.596,24.615,7.781,5.562,6.261
22,0.807,36.854,8.634,35.634,24.628,7.984,5.645,6.465
23,0.81,36.567,8.666,35.586,24.611,7.783,5.483,6.345
24,0.794,36.689,8.639,35.624,24.621,7.822,5.522,6.303
25,0.79,36.815,8.627,35.606,24.622,7.741,5.563,6.384
26,0.8,36.874,8.685,35.625,24.625,7.781,5.604,6.344
27,0.794,36.568,8.612,35.596,24.608,7.496,5.401,6.262
28,0.79,36.689,8.615,35.596,24.615,7.656,5.44,6.262
29,0.816,36.815,8.642,35.605,24.615,7.658,5.481,6.262
30,0.82,36.807,8.658,35.596,24.611,7.576,5.481,6.302
31,0.817,36.586,8.635,35.605,24.615,7.616,5.44,6.302
32,0.81,36.728,8.674,35.625,24.628,7.698,5.643,6.547
33,0.829,36.863,8.651,35.615,24.622,7.618,5.523,6.386
34,0.813,37.124,8.639,35.605,24.622,7.698,5.563,6.385
35,0.823,36.647,8.638,35.596,24.625,7.699,5.563,6.425
36,0.83,36.786,8.701,35.605,24.622,7.658,5.563,6.466
37,0.82,36.864,8.623,35.634,24.615,7.617,5.36,6.304
38,0.807,36.462,8.599,35.586,24.622,7.617,5.48,6.425
39,0.803,36.516,8.638,35.596,24.615,7.576,5.481,6.426
40,0.794,36.641,8.638,35.586,24.611,7.535,5.359,6.426
41,0.806,36.728,8.631,35.596,24.615,7.534,5.439,6.466
42,0.807,36.537,8.658,35.624,24.628,7.738,5.603,6.629
43,0.794,36.679,8.685,35.596,24.622,7.618,5.442,6.509
44,0.806,36.796,8.619,35.596,24.622,7.657,5.481,6.549
45,0.8,36.893,8.669,35.615,24.622,7.698,5.562,6.671
46,0.8,36.482,8.705,35.605,24.618,7.658,5.482,6.713
47,0.8,36.612,8.604,35.625,24.611,7.576,5.359,6.551
48,0.79,36.728,8.599,35.606,24.611,7.616,5.48,6.671
49,0.8,36.777,8.681,35.596,24.618,7.698,5.44,6.631
50,0.81,36.5,8.553,35.586,24.615,7.74,5.44,6.672
51,0.807,36.612,8.641,35.586,24.615,7.821,5.399,6.753
52,0.826,36.757,8.646,35.634,24.632,8.025,5.562,6.836
53,0.82,36.797,8.678,35.606,24.622,7.946,5.482,6.796
54,0.807,36.481,8.674,35.596,24.615,8.026,5.562,6.877
55,0.836,36.602,8.647,35.605,24.618,8.027,5.482,6.837
56,0.833,36.69,8.689,35.596,24.622,8.109,5.481,6.837
57,0.833,36.738,8.631,35.567,24.608,8.069,5.318,6.714
58,0.826,36.71,8.607,35.576,24.621,8.109,5.48,6.835
59,0.82,36.834,8.689,35.576,24.615,8.109,5.318,6.796
60,0.82,36.932,8.584,35.576,24.611,8.191,5.398,6.795
61,0.817,37.067,8.618,35.586,24.611,8.192,5.399,6.836
62,0.826,36.33,8.65,35.615,24.632,8.354,5.521,6.918
63,0.833,36.457,8.627,35.577,24.615,8.234,5.482,6.878
64,0.823,36.564,8.677,35.586,24.618,8.233,5.44,6.796
65,0.817,36.43,8.647,35.596,24.625,8.233,5.521,6.877
66,0.829,36.506,8.674,35.615,24.618,8.233,5.522,6.877
67,0.826,36.631,8.678,35.625,24.611,8.111,5.319,6.674
68,0.826,36.709,8.604,35.606,24.618,8.15,5.48,6.835
69,0.849,36.365,8.665,35.586,24.618,8.15,5.44,6.674
70,0.856,36.476,8.592,35.576,24.608,8.028,5.44,6.713
71,0.846,36.602,8.611,35.576,24.611,7.946,5.44,6.794
72,0.866,36.699,8.611,35.615,24.628,8.23,5.643,6.877
73,0.869,36.278,8.599,35.586,24.618,8.029,5.483,6.837
74,0.869,36.399,8.634,35.586,24.618,7.987,5.481,6.796
75,0.885,36.534,8.631,35.605,24.618,7.946,5.481,6.755
76,0.889,36.593,8.693,35.596,24.628,8.026,5.481,6.754
77,0.892,36.392,8.655,35.615,24.608,7.824,5.4,6.592
78,0.886,36.544,8.607,35.577,24.611,7.822,5.44,6.712
79,0.885,36.641,8.689,35.576,24.611,7.822,5.399,6.591
80,0.889,36.69,8.635,35.576,24.611,7.781,5.399,6.549
81,0.892,36.278,8.646,35.567,24.611,7.74,5.44,6.671
82,0.905,36.447,8.646,35.595,24.628,7.862,5.603,6.713
83,0.912,36.554,8.639,35.576,24.615,7.822,5.564,6.672
84,0.915,36.574,8.631,35.595,24.615,7.741,5.563,6.672
85,0.925,36.373,8.623,35.596,24.615,7.699,5.482,6.753
86,0.935,36.524,8.662,35.567,24.622,7.699,5.481,6.673
87,0.945,36.583,8.607,35.567,24.608,7.496,5.318,6.55
88,0.951,36.795,8.611,35.595,24.618,7.616,5.439,6.63
89,0.967,36.49,8.662,35.567,24.615,7.495,5.521,6.468
90,0.968,36.612,8.678,35.547,24.608,7.494,5.441,6.507
91,0.974,36.718,8.627,35.566,24.615,7.494,5.44,6.467
92,0.987,36.326,8.666,35.595,24.632,7.656,5.603,6.629
93,0.978,36.322,8.615,35.596,24.618,7.536,5.482,6.55
94,0.984,36.447,8.654,35.586,24.618,7.657,5.44,6.549
95,0.994,36.544,8.6,35.576,24.618,7.698,5.562,6.549
96,1.004,36.267,8.685,35.586,24.615,7.658,5.482,6.508
97,0.984,36.37,8.6,35.528,24.608,7.536,5.359,6.386
