time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,1.256,35.738,38.854,31.385,25.137,4.988,6.302,13.61
1,1.312,35.875,38.644,31.385,25.137,4.988,6.221,13.735
2,1.352,36.002,38.829,31.385,25.133,5.029,6.22,13.939
3,1.407,36.185,38.581,31.376,25.133,5.03,6.22,14.063
4,1.457,36.359,38.852,31.423,25.14,5.111,6.302,14.227
5,1.525,36.457,38.534,31.385,25.133,4.949,6.262,14.188
6,1.591,36.564,38.734,31.385,25.13,4.866,6.099,14.025
7,1.641,35.97,38.806,31.385,25.123,4.865,6.178,14.064
8,1.706,36.108,38.709,31.395,25.13,4.906,6.139,14.024
9,1.756,36.253,38.892,31.395,25.133,4.947,6.138,13.983
10,1.805,36.293,38.663,31.385,25.12,4.744,6.098,13.779
11,1.913,36.159,38.891,31.423,25.133,4.945,6.178,13.736
12,1.933,36.311,38.527,31.433,25.137,4.988,6.22,13.736
13,1.966,36.457,38.781,31.414,25.137,4.907,6.18,13.695
14,2.015,36.516,38.838,31.433,25.133,4.947,6.179,13.613
15,2.068,36.133,38.71,31.443,25.13,4.907,6.22,13.531
16,2.133,36.311,38.798,31.482,25.137,4.987,6.22,13.449
17,2.16,36.409,38.647,31.472,25.14,5.07,6.302,13.53
18,2.144,36.448,38.829,31.434,25.13,4.908,6.14,13.286
19,2.167,36.074,38.616,31.434,25.123,4.906,6.138,13.121
20,2.17,36.195,38.852,31.443,25.133,4.906,6.138,12.957
21,2.183,36.331,38.628,31.462,25.133,4.906,6.138,12.915
22,2.147,36.342,38.751,31.482,25.133,4.947,6.179,12.752
23,2.115,36.14,38.81,31.453,25.123,4.825,5.976,12.588
24,2.062,36.282,38.737,31.482,25.137,4.987,6.137,12.627
25,1.964,36.418,38.884,31.482,25.137,4.988,6.179,12.627
26,1.895,36.429,38.675,31.482,25.137,4.948,6.098,12.627
27,1.748,36.132,38.798,31.501,25.137,4.907,6.178,12.586
28,1.6,36.263,38.588,31.482,25.137,4.906,6.179,12.708
29,1.442,36.389,38.82,31.52,25.144,4.947,6.139,12.953
30,1.294,36.122,38.639,31.521,25.137,4.907,6.26,13.159
31,1.176,36.196,38.801,31.482,25.123,4.825,6.058,13.202
32,1.044,36.331,38.854,31.501,25.13,4.905,6.056,13.283
33,0.91,36.447,38.671,31.501,25.13,4.947,6.056,13.447
34,0.775,35.911,38.825,31.52,25.116,4.907,6.056,13.57
35,0.67,35.973,38.608,31.492,25.133,4.906,6.097,13.612
36,0.565,36.166,38.895,31.52,25.123,4.906,6.016,13.735
37,0.433,36.244,38.578,31.54,25.133,4.947,6.137,14.102
38,0.334,36.091,38.754,31.54,25.126,4.988,6.138,14.39
39,0.255,36.195,38.853,31.588,25.13,4.948,6.098,14.799
40,0.18,36.34,38.726,31.54,25.126,4.907,6.056,15.251
41,0.108,36.447,38.83,31.55,25.137,4.865,6.097,15.784
42,0.042,36.103,38.659,31.588,25.144,5.028,6.138,16.318
43,-0.014,36.224,38.852,31.54,25.13,4.826,6.016,16.648
44,-0.041,36.369,38.608,31.54,25.13,4.824,5.934,16.896
45,-0.022,36.409,38.793,31.569,25.126,4.865,5.974,17.142
46,-0.018,36.055,38.627,31.531,25.126,4.865,6.096,17.51
47,0.027,36.195,38.856,31.549,25.13,4.946,6.016,17.555
48,0.1,36.302,38.558,31.54,25.12,4.785,5.974,17.514
49,0.116,36.38,38.734,31.578,25.137,4.905,6.015,17.595
50,0.149,36.131,38.767,31.607,25.137,4.947,6.137,17.556
51,0.192,36.282,38.721,31.589,25.133,4.947,6.138,17.474
52,0.231,36.389,38.806,31.588,25.133,4.947,6.016,17.351
53,0.293,36.716,38.678,31.588,25.13,4.947,6.096,17.269
54,0.349,35.943,38.763,31.617,25.137,4.947,6.056,17.146
55,0.363,36.098,38.643,31.617,25.14,5.029,6.178,17.185
56,0.392,36.176,38.829,31.598,25.123,4.826,5.976,17.063
57,0.445,36.014,38.628,31.588,25.119,4.865,5.974,17.225
58,0.494,36.06,38.84,31.608,25.13,4.865,6.015,17.267
59,0.556,36.205,38.573,31.608,25.137,4.906,6.015,17.552
60,0.573,36.283,38.754,31.627,25.137,4.865,6.056,17.758
