time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.853,36.718,25.329,33.408,25.775,5.151,5.892,12.622
1,0.853,36.154,25.589,33.379,25.772,5.153,5.973,13.074
2,0.849,36.321,25.638,33.379,25.778,5.153,6.015,13.526
3,0.856,36.437,25.373,33.389,25.775,5.112,5.974,13.856
4,0.859,36.544,25.628,33.398,25.775,5.112,6.015,14.062
5,0.872,36.258,25.436,33.398,25.775,5.071,5.893,14.227
6,0.869,36.418,25.457,33.379,25.772,5.152,5.892,14.31
7,0.872,36.534,25.582,33.369,25.775,5.071,5.973,14.473
8,0.866,36.612,25.4,33.36,25.772,5.07,5.893,14.475
9,0.869,36.268,25.664,33.388,25.778,5.152,5.973,14.516
10,0.876,36.418,25.37,33.408,25.789,5.234,6.015,14.679
11,0.866,36.515,25.542,33.379,25.782,5.194,6.056,14.762
12,0.849,36.545,25.661,33.36,25.775,5.072,6.015,14.64
13,0.853,36.229,25.42,33.341,25.768,5.03,5.934,14.517
14,0.853,36.369,25.586,33.331,25.764,4.948,5.892,14.435
15,0.849,36.505,25.392,33.321,25.764,4.988,5.892,14.353
16,0.849,36.526,25.644,33.34,25.768,4.988,5.933,14.311
17,0.84,36.315,25.358,33.331,25.768,5.029,5.852,14.229
18,0.849,36.476,25.476,33.359,25.768,4.989,5.891,14.147
19,0.833,36.592,25.571,33.331,25.768,5.07,5.973,14.024
20,0.843,36.459,25.462,33.35,25.768,5.03,5.893,13.942
21,0.836,36.266,25.614,33.302,25.764,5.03,5.933,13.738
22,0.849,36.408,25.338,33.321,25.761,4.948,5.852,13.573
23,0.856,36.544,25.601,33.35,25.768,4.988,5.973,13.531
24,0.853,36.219,25.592,33.369,25.778,5.151,6.055,13.449
25,0.849,36.273,25.49,33.36,25.778,5.112,6.015,13.367
26,0.856,36.427,25.583,33.35,25.772,5.112,6.056,13.244
27,0.866,36.506,25.564,33.35,25.775,5.071,5.975,13.04
28,0.853,36.238,25.677,33.331,25.775,5.111,5.974,12.916
29,0.853,36.389,25.35,33.35,25.775,5.071,5.933,12.711
30,0.853,36.524,25.573,33.35,25.768,5.111,5.974,12.546
31,0.856,36.593,25.396,33.331,25.768,5.071,5.974,12.423
32,0.859,36.114,25.5,33.35,25.775,5.111,5.974,12.3
33,0.859,36.253,25.637,33.36,25.782,5.152,6.096,12.136
34,0.856,36.37,25.451,33.36,25.782,5.153,6.097,12.134
35,0.843,36.448,25.571,33.321,25.775,5.153,5.975,11.89
36,0.833,36.161,25.33,33.302,25.768,4.949,5.933,11.603
37,0.83,36.311,25.48,33.292,25.768,5.029,5.892,11.519
38,0.833,36.437,25.625,33.311,25.761,4.989,5.892,11.355
39,0.833,36.487,25.479,33.302,25.771,5.029,5.892,11.232
40,0.839,36.257,25.622,33.321,25.768,4.989,5.933,11.027
41,0.836,36.408,25.381,33.302,25.771,5.07,5.892,11.025
42,0.839,36.515,25.601,33.321,25.775,5.07,5.973,10.903
43,0.833,36.574,25.42,33.321,25.772,5.03,5.974,10.78
44,0.83,36.095,25.5,33.292,25.765,4.948,5.893,10.616
45,0.846,36.282,25.641,33.311,25.764,4.907,5.851,10.411
46,0.853,36.408,25.514,33.321,25.771,5.069,5.932,10.369
47,0.849,36.429,25.649,33.34,25.771,5.152,5.974,10.287
48,0.846,36.208,25.311,33.331,25.778,5.071,5.974,10.164
49,0.843,36.35,25.522,33.321,25.772,5.111,6.015,10.122
50,0.846,36.467,25.614,33.311,25.771,5.071,6.056,9.919
51,0.856,36.257,25.475,33.302,25.775,5.03,6.015,9.835
52,0.843,36.168,25.641,33.321,25.772,5.07,5.974,9.794
53,0.833,36.292,25.424,33.292,25.771,5.03,5.974,9.59
54,0.849,36.437,25.594,33.33,25.771,5.03,6.015,9.507
55,0.846,36.151,25.35,33.312,25.775,5.111,5.974,9.384
56,0.84,36.234,25.581,33.33,25.789,5.193,6.177,9.423
57,0.836,36.341,25.685,33.312,25.775,5.194,6.139,9.383
58,0.826,36.428,25.538,33.302,25.772,5.072,6.016,9.22
59,0.817,36.017,25.642,33.282,25.761,5.07,5.974,8.934
60,0.829,36.147,25.451,33.273,25.768,4.989,5.933,8.931
61,0.823,36.273,25.602,33.292,25.764,5.07,5.892,8.809
62,0.82,36.379,25.365,33.292,25.768,4.989,5.973,8.767
63,0.826,36.093,25.585,33.282,25.771,4.988,5.893,8.726
64,0.843,36.243,25.654,33.292,25.765,5.11,5.973,8.726
65,0.836,36.379,25.42,33.292,25.775,5.071,6.015,8.603
66,0.843,36.438,25.59,33.273,25.775,5.152,5.934,8.602
67,0.839,36.007,25.381,33.244,25.758,4.99,5.933,8.44
68,0.846,36.175,25.593,33.272,25.771,5.029,5.892,8.316
69,0.866,36.302,25.357,33.301,25.768,5.07,5.973,8.437
70,0.853,36.389,25.546,33.302,25.778,5.152,6.096,8.438
71,0.846,36.122,25.564,33.292,25.775,5.112,6.016,8.56
72,0.849,36.292,25.533,33.292,25.772,5.03,6.015,8.602
73,0.849,36.428,25.587,33.282,25.775,5.03,6.056,8.602
74,0.846,36.448,25.447,33.282,25.782,5.111,5.975,8.724
75,0.84,35.978,25.633,33.282,25.772,5.112,5.974,8.807
76,0.833,36.146,25.303,33.273,25.775,5.112,6.055,9.092
77,0.843,36.282,25.507,33.263,25.772,4.989,5.975,9.258
78,0.843,36.648,25.598,33.292,25.778,5.11,6.055,9.463
79,0.836,36.067,25.49,33.282,25.782,5.234,6.178,9.79
80,0.83,36.176,25.629,33.263,25.779,5.113,6.057,9.915
