time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.251,35.963,9.648,39.642,28.517,7.002,6.221,7.371
1,0.268,36.089,9.644,39.69,28.516,6.96,6.22,7.33
2,0.333,36.157,9.601,39.642,28.523,7.082,6.383,7.41
3,0.366,35.822,9.624,39.632,28.527,7.042,6.303,7.411
4,0.392,35.953,9.694,39.642,28.517,7.042,6.343,7.371
5,0.432,36.06,9.672,39.661,28.527,7.123,6.384,7.452
6,0.487,36.109,9.636,39.671,28.527,7.205,6.466,7.534
7,0.527,35.85,9.624,39.652,28.524,7.043,6.304,7.453
8,0.563,35.972,9.577,39.671,28.534,7.082,6.343,7.534
9,0.599,36.089,9.659,39.69,28.534,7.164,6.303,7.494
10,0.622,35.898,9.589,39.728,28.513,7.002,6.262,7.453
11,0.658,35.915,9.604,39.662,28.527,7.123,6.343,7.452
12,0.691,36.011,9.659,39.651,28.52,7.043,6.262,7.452
13,0.701,36.089,9.663,39.651,28.517,6.96,6.302,7.412
14,0.718,35.754,9.64,39.651,28.523,6.96,6.221,7.411
15,0.747,35.876,9.55,39.642,28.527,7.0,6.22,7.493
16,0.754,35.992,9.592,39.642,28.524,6.797,6.22,7.29
17,0.767,36.051,9.557,39.642,28.506,6.877,6.139,7.288
18,0.793,35.725,9.639,39.651,28.527,6.959,6.26,7.451
19,0.81,35.875,9.64,39.651,28.52,6.878,6.221,7.371
20,0.816,35.973,9.562,39.623,28.51,6.877,6.18,7.37
21,0.842,36.07,9.67,39.651,28.52,6.877,6.22,7.452
22,0.846,35.716,9.632,39.642,28.523,6.877,6.302,7.452
23,0.849,35.856,9.577,39.642,28.523,6.918,6.221,7.493
24,0.843,35.992,9.604,39.651,28.527,6.878,6.261,7.494
25,0.843,36.031,9.593,39.642,28.517,6.918,6.262,7.453
26,0.833,36.31,9.635,39.642,28.523,6.796,6.221,7.493
27,0.826,36.447,9.644,39.651,28.523,6.958,6.302,7.494
28,0.82,36.544,9.601,39.671,28.523,6.919,6.343,7.453
29,0.82,36.593,9.569,39.632,28.527,6.837,6.221,7.452
30,0.83,35.539,9.67,39.642,28.524,6.877,6.342,7.493
31,0.817,35.682,9.64,39.69,28.537,6.959,6.466,7.575
32,0.82,35.769,9.605,39.7,28.517,6.797,6.264,7.332
