time,valence,arousal
0,5.434,4.904
50,5.434,4.906
100,5.434,4.908
150,5.434,4.908
200,5.434,4.908
250,5.434,4.921
300,5.434,4.924
350,5.434,4.924
400,5.434,4.924
450,5.434,4.924
500,5.434,4.924
550,5.434,4.924
600,5.434,4.924
650,5.434,4.924
700,5.434,4.924
750,5.434,4.924
800,5.434,4.924
850,5.434,4.924
900,5.434,4.924
950,5.434,4.924
1000,5.434,4.924
1050,5.434,4.924
1100,5.434,4.924
1150,5.434,4.924
1200,5.434,4.924
1250,5.434,4.924
1300,5.434,4.924
1350,5.434,4.924
1400,5.434,4.924
1450,5.434,4.924
1500,5.434,4.924
1550,5.434,4.924
1600,5.434,4.924
1650,5.434,4.924
1700,5.434,4.924
1750,5.434,4.924
1800,5.434,4.924
1850,5.434,4.924
1900,5.434,4.924
1950,5.434,4.924
2000,5.434,4.924
2050,5.434,4.924
2100,5.434,4.924
2150,5.434,4.924
2200,5.434,4.924
2250,5.434,4.924
2300,5.434,4.924
2350,5.434,4.924
2400,5.434,4.924
2450,5.434,4.924
2500,5.434,4.924
2550,5.434,4.924
2600,5.434,4.924
2650,5.434,4.924
2700,5.434,4.924
2750,5.434,4.924
2800,5.434,4.924
2850,5.434,4.924
2900,5.434,4.924
2950,5.434,4.926
3000,5.434,4.929
3050,5.434,4.93
3100,5.434,4.93
3150,5.434,4.93
3200,5.434,4.93
3250,5.434,4.93
3300,5.434,4.933
3350,5.434,4.933
3400,5.434,4.933
3450,5.434,4.933
3500,5.434,4.933
3550,5.434,4.933
3600,5.434,4.933
3650,5.434,4.933
3700,5.434,4.933
3750,5.434,4.933
3800,5.434,4.933
3850,5.434,4.933
3900,5.434,4.933
3950,5.434,4.933
4000,5.434,4.933
4050,5.434,4.933
4100,5.434,4.933
4150,5.434,4.933
4200,5.434,4.933
4250,5.434,4.933
4300,5.434,4.934
4350,5.434,4.935
4400,5.434,4.935
4450,5.434,4.935
4500,5.434,4.935
4550,5.434,4.935
4600,5.434,4.935
4650,5.434,4.935
4700,5.434,4.936
4750,5.434,4.937
4800,5.434,4.939
4850,5.434,4.942
4900,5.434,4.943
4950,5.434,4.944
5000,5.434,4.944
5050,5.434,4.945
5100,5.434,4.946
5150,5.434,4.946
5200,5.434,4.946
5250,5.434,4.946
5300,5.434,4.946
5350,5.434,4.947
5400,5.434,4.947
5450,5.434,4.947
5500,5.434,4.947
5550,5.434,4.947
5600,5.434,4.947
5650,5.434,4.947
5700,5.434,4.947
5750,5.434,4.947
5800,5.434,4.947
5850,5.434,4.947
5900,5.434,4.948
5950,5.434,4.948
6000,5.434,4.948
6050,5.434,4.948
6100,5.434,4.948
6150,5.434,4.948
6200,5.434,4.948
6250,5.434,4.948
6300,5.434,4.948
6350,5.434,4.948
6400,5.434,4.948
6450,5.434,4.948
6500,5.434,4.948
6550,5.434,4.948
6600,5.434,4.948
6650,5.434,4.948
6700,5.434,4.948
6750,5.434,4.948
6800,5.434,4.948
6850,5.434,4.948
6900,5.434,4.948
6950,5.434,4.948
7000,5.434,4.948
7050,5.434,4.948
7100,5.434,4.948
7150,5.434,4.948
7200,5.434,4.948
7250,5.434,4.948
7300,5.434,4.948
7350,5.434,4.948
7400,5.434,4.948
7450,5.434,4.948
7500,5.434,4.948
7550,5.434,4.948
7600,5.434,4.948
7650,5.434,4.948
7700,5.434,4.948
7750,5.434,4.948
7800,5.434,4.948
7850,5.434,4.948
7900,5.434,4.948
7950,5.434,4.948
8000,5.434,4.948
8050,5.434,4.948
8100,5.434,4.948
8150,5.434,4.948
8200,5.434,4.948
8250,5.434,4.948
8300,5.434,4.948
8350,5.434,4.948
8400,5.434,4.948
8450,5.434,4.948
8500,5.434,4.948
8550,5.434,4.948
8600,5.434,4.948
8650,5.434,4.948
8700,5.434,4.948
8750,5.434,4.948
8800,5.434,4.948
8850,5.434,4.948
8900,5.434,4.948
8950,5.434,4.948
9000,5.434,4.948
9050,5.434,4.948
9100,5.434,4.948
9150,5.434,4.948
9200,5.434,4.948
9250,5.434,4.948
9300,5.434,4.948
9350,5.434,4.948
9400,5.434,4.948
9450,5.434,4.948
9500,5.434,4.948
9550,5.434,4.948
9600,5.434,4.948
9650,5.434,4.948
9700,5.434,4.948
9750,5.434,4.948
9800,5.434,4.948
9850,5.434,4.948
9900,5.434,4.948
9950,5.431,4.951
10000,5.405,4.959
10050,5.343,4.963
10100,5.223,4.994
10150,5.176,5.0
10200,5.171,5.0
10250,5.148,5.0
10300,5.132,5.0
10350,5.112,5.0
10400,5.082,5.0
10450,5.013,5.0
10500,5.0,5.0
10550,5.0,5.0
10600,5.0,5.0
10650,5.0,5.0
10700,5.0,5.0
10750,5.0,5.0
10800,5.0,5.0
10850,5.0,5.0
10900,5.0,5.0
10950,5.0,5.0
11000,5.0,5.0
11050,5.0,5.0
11100,5.0,5.0
11150,5.0,5.0
11200,5.0,5.0
11250,5.0,5.0
11300,5.0,5.0
11350,5.0,5.0
11400,5.0,5.0
11450,4.983,5.0
11500,4.968,5.0
11550,4.908,5.0
11600,4.75,4.955
11650,4.652,4.917
11700,4.632,4.902
11750,4.617,4.889
11800,4.604,4.882
11850,4.577,4.875
11900,4.558,4.87
11950,4.535,4.855
12000,4.519,4.851
12050,4.505,4.847
12100,4.482,4.844
12150,4.436,4.843
12200,4.4,4.843
12250,4.29,4.843
12300,4.213,4.836
12350,4.166,4.828
12400,4.159,4.826
12450,4.159,4.826
12500,4.159,4.826
12550,4.154,4.826
12600,4.137,4.826
12650,4.087,4.826
12700,4.01,4.826
12750,3.914,4.826
12800,3.853,4.826
12850,3.821,4.826
