time,valence,arousal
0,6.015,4.393
50,6.015,4.393
100,6.015,4.393
150,6.015,4.393
200,6.015,4.393
250,6.015,4.393
300,6.015,4.393
350,6.015,4.393
400,6.015,4.393
450,6.015,4.393
500,6.015,4.393
550,6.015,4.393
600,6.015,4.393
650,6.015,4.393
700,6.015,4.393
750,6.015,4.393
800,6.015,4.393
850,6.015,4.393
900,6.015,4.393
950,6.015,4.393
1000,6.015,4.393
1050,6.015,4.393
1100,6.015,4.393
1150,6.015,4.393
1200,6.015,4.393
1250,6.015,4.393
1300,6.015,4.393
1350,6.015,4.393
1400,6.015,4.393
1450,6.015,4.393
1500,6.015,4.393
1550,6.015,4.393
1600,6.015,4.393
1650,6.015,4.393
1700,6.015,4.393
1750,6.015,4.393
1800,6.015,4.393
1850,6.015,4.393
1900,6.015,4.393
1950,6.015,4.393
2000,6.015,4.393
2050,6.015,4.393
2100,6.015,4.393
2150,6.015,4.393
2200,6.015,4.393
2250,6.015,4.393
2300,6.015,4.393
2350,6.015,4.393
2400,6.015,4.393
2450,6.015,4.393
2500,6.015,4.393
2550,6.015,4.393
2600,6.015,4.393
2650,6.015,4.393
2700,6.015,4.393
2750,6.015,4.393
2800,6.015,4.393
2850,6.015,4.393
2900,6.015,4.393
2950,6.015,4.393
3000,6.015,4.393
3050,6.015,4.393
3100,6.015,4.393
3150,6.015,4.393
3200,6.015,4.393
3250,6.015,4.393
3300,6.015,4.393
3350,6.015,4.393
3400,6.015,4.393
3450,6.015,4.393
3500,6.015,4.393
3550,6.015,4.393
3600,6.015,4.393
3650,6.015,4.393
3700,6.015,4.393
3750,6.015,4.393
3800,6.015,4.393
3850,6.015,4.393
3900,6.015,4.393
3950,6.015,4.393
4000,6.015,4.393
4050,6.015,4.393
4100,6.015,4.393
4150,6.015,4.393
4200,6.015,4.393
4250,6.015,4.393
4300,6.015,4.393
4350,6.015,4.393
4400,6.015,4.393
4450,6.015,4.393
4500,6.015,4.393
4550,6.005,4.393
