time,valence,arousal
0,4.676,3.604
50,4.673,3.594
100,4.673,3.589
150,4.673,3.578
200,4.673,3.567
250,4.673,3.559
300,4.673,3.546
350,4.673,3.532
400,4.673,3.518
450,4.673,3.504
500,4.67,3.492
550,4.663,3.468
600,4.652,3.434
650,4.635,3.394
700,4.633,3.355
750,4.633,3.299
800,4.645,3.234
850,4.684,3.171
900,4.728,3.133
950,4.746,3.115
1000,4.756,3.095
1050,4.774,3.078
1100,4.812,3.065
1150,4.855,3.079
1200,4.898,3.119
1250,4.922,3.166
1300,4.944,3.219
1350,4.967,3.266
1400,4.979,3.299
1450,4.983,3.316
1500,4.986,3.322
1550,4.987,3.33
1600,4.988,3.33
1650,4.99,3.33
1700,4.99,3.33
1750,4.99,3.33
1800,4.99,3.33
1850,4.99,3.33
1900,4.99,3.33
1950,4.992,3.33
2000,4.995,3.321
2050,4.995,3.293
2100,4.995,3.255
2150,4.997,3.208
2200,5.001,3.172
2250,5.005,3.168
2300,5.005,3.168
2350,5.005,3.168
2400,5.008,3.168
2450,5.012,3.168
2500,5.012,3.168
2550,5.012,3.168
2600,5.012,3.168
2650,5.012,3.168
2700,5.012,3.168
2750,5.013,3.168
2800,5.013,3.168
2850,5.013,3.168
2900,5.013,3.168
2950,5.013,3.168
3000,5.013,3.168
3050,5.013,3.168
3100,5.013,3.168
3150,5.013,3.168
3200,5.013,3.168
3250,5.013,3.168
3300,5.013,3.168
3350,5.013,3.168
3400,5.013,3.168
3450,5.013,3.168
3500,5.013,3.168
3550,5.013,3.168
3600,5.013,3.168
3650,5.013,3.168
3700,5.013,3.168
3750,5.013,3.168
3800,5.013,3.168
3850,5.013,3.168
3900,5.013,3.163
3950,5.013,3.139
4000,5.013,3.097
4050,5.013,3.069
4100,5.013,3.045
4150,5.008,3.008
4200,4.992,2.963
4250,4.969,2.909
4300,4.946,2.821
4350,4.937,2.752
4400,4.93,2.717
4450,4.916,2.685
4500,4.914,2.659
4550,4.914,2.659
4600,4.914,2.659
4650,4.914,2.659
4700,4.914,2.671
4750,4.914,2.697
4800,4.914,2.714
4850,4.914,2.736
4900,4.914,2.762
4950,4.915,2.769
5000,4.915,2.784
5050,4.915,2.798
5100,4.917,2.836
5150,4.92,2.875
5200,4.92,2.895
5250,4.92,2.921
5300,4.92,2.934
5350,4.92,2.952
5400,4.92,2.969
5450,4.92,2.979
5500,4.92,2.985
5550,4.92,2.986
5600,4.92,2.986
5650,4.92,2.989
5700,4.92,2.996
5750,4.92,3.002
5800,4.92,3.006
5850,4.92,3.013
5900,4.92,3.017
5950,4.92,3.022
6000,4.92,3.023
6050,4.92,3.026
6100,4.92,3.027
6150,4.92,3.027
6200,4.92,3.027
6250,4.92,3.027
6300,4.92,3.027
6350,4.92,3.027
6400,4.92,3.027
6450,4.92,3.027
6500,4.92,3.027
6550,4.92,3.027
6600,4.92,3.027
6650,4.92,3.027
6700,4.92,3.027
