time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.767,36.054,21.96,34.86,22.213,4.825,8.686,10.616
1,0.777,36.233,21.945,34.918,22.23,4.946,8.766,10.818
2,0.79,36.36,21.937,34.937,22.241,5.029,8.889,10.861
3,0.771,36.399,21.929,34.89,22.224,4.867,8.687,10.698
4,0.77,36.103,21.894,34.86,22.217,4.824,8.684,10.575
5,0.79,36.282,21.987,34.908,22.227,4.987,8.807,10.736
6,0.797,36.399,21.976,34.908,22.227,4.907,8.848,10.657
7,0.774,36.429,21.914,34.88,22.22,4.865,8.767,10.574
8,0.771,36.065,21.784,34.899,22.227,4.865,8.767,10.574
9,0.793,36.262,21.892,34.908,22.234,4.987,8.848,10.574
10,0.79,36.37,21.901,34.889,22.224,4.907,8.849,10.574
11,0.777,36.38,21.893,34.87,22.227,4.906,8.849,10.451
12,0.78,36.054,21.925,34.879,22.227,4.947,9.011,10.41
13,0.79,36.233,21.987,34.908,22.224,4.947,9.135,10.409
14,0.784,36.322,21.937,34.889,22.227,4.907,9.217,10.328
15,0.787,36.265,21.921,34.889,22.224,4.947,9.381,10.286
16,0.784,36.082,21.898,34.889,22.224,4.907,9.423,10.083
17,0.793,36.224,21.921,34.889,22.227,4.947,9.546,10.162
18,0.78,36.331,21.96,34.879,22.227,4.907,9.628,10.082
19,0.774,36.054,21.96,34.889,22.231,4.987,9.751,10.121
20,0.774,36.118,21.972,34.879,22.224,4.866,9.752,9.919
21,0.78,36.253,21.964,34.889,22.217,4.865,9.752,9.794
22,0.777,36.351,21.968,34.908,22.227,4.946,9.833,9.753
23,0.787,35.91,21.929,34.975,22.234,4.947,9.997,9.915
24,0.784,36.021,21.917,34.871,22.227,4.785,9.795,9.672
25,0.784,36.128,21.921,34.86,22.22,4.742,9.834,9.507
26,0.78,36.225,21.972,34.879,22.231,4.905,9.997,9.628
27,0.803,36.024,21.941,34.908,22.234,4.987,9.999,9.629
28,0.794,36.108,21.87,34.88,22.22,4.826,9.917,9.426
29,0.79,36.234,21.811,34.86,22.217,4.824,9.916,9.342
