time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,1.398,35.168,37.597,36.37,25.684,5.4,7.574,20.418
1,1.395,35.275,37.604,36.38,25.68,5.48,7.535,21.609
2,1.385,35.315,37.612,36.389,25.684,5.4,7.616,22.597
3,1.404,35.104,37.671,36.37,25.684,5.399,7.617,23.338
4,1.392,35.236,37.672,36.37,25.684,5.44,7.617,23.956
5,1.388,35.333,37.558,36.389,25.687,5.399,7.657,24.653
6,1.395,35.517,37.6,36.389,25.684,5.44,7.658,25.229
7,1.382,35.308,37.636,36.37,25.68,5.44,7.658,25.682
8,1.378,35.44,37.656,36.38,25.687,5.44,7.698,25.931
9,1.375,35.546,37.586,36.38,25.684,5.481,7.74,26.014
10,1.375,35.442,37.608,36.361,25.687,5.359,7.821,25.812
11,1.378,35.527,37.62,36.36,25.687,5.399,7.7,25.607
12,1.408,35.653,37.605,36.36,25.687,5.48,7.699,25.198
13,1.405,35.74,37.608,36.351,25.684,5.44,7.699,24.665
14,1.408,35.444,37.651,36.379,25.691,5.399,7.658,24.213
15,1.418,35.566,37.617,36.389,25.687,5.358,7.698,23.68
16,1.418,35.701,37.628,36.37,25.684,5.399,7.74,23.186
17,1.411,35.789,37.605,36.389,25.687,5.44,7.537,22.897
18,1.424,35.857,37.647,36.351,25.687,5.44,7.657,22.569
19,1.424,35.992,37.621,36.36,25.687,5.359,7.658,22.525
20,1.421,36.118,37.585,36.389,25.691,5.439,7.617,22.524
21,1.405,36.196,37.534,36.38,25.687,5.399,7.617,22.484
22,1.401,35.87,37.584,36.37,25.687,5.358,7.535,22.443
23,1.405,35.992,37.585,36.37,25.687,5.399,7.575,22.483
24,1.398,36.108,37.616,36.37,25.691,5.358,7.535,22.565
25,1.391,36.138,37.687,36.351,25.677,5.358,7.534,22.85
26,1.378,36.138,37.59,36.341,25.684,5.317,7.412,23.097
27,1.359,36.263,37.616,36.351,25.677,5.276,7.411,23.424
28,1.359,36.36,37.609,36.341,25.677,5.235,7.452,23.916
29,1.352,36.39,37.644,36.341,25.677,5.235,7.371,24.571
30,1.342,36.237,37.605,36.341,25.673,5.194,7.33,25.391
31,1.355,36.36,37.562,36.322,25.68,5.194,7.37,26.09
32,1.349,36.486,37.53,36.331,25.67,5.234,7.33,26.707
33,1.352,36.554,37.459,36.341,25.673,5.194,7.329,27.201
34,1.342,36.526,37.576,36.312,25.673,5.153,7.37,27.775
35,1.342,36.641,37.624,36.321,25.673,5.234,7.289,28.31
36,1.319,36.738,37.632,36.312,25.673,5.316,7.41,28.884
37,1.326,36.509,37.609,36.321,25.677,5.276,7.371,29.134
38,1.313,36.612,37.589,36.331,25.691,5.357,7.37,29.299
39,1.313,36.699,37.632,36.331,25.684,5.317,7.37,29.057
40,1.306,36.825,37.671,36.331,25.684,5.358,7.37,28.81
41,1.3,36.711,37.633,36.35,25.691,5.317,7.37,28.401
42,1.29,36.873,37.613,36.351,25.684,5.358,7.452,27.828
43,1.26,36.961,37.593,36.332,25.684,5.317,7.493,27.253
44,1.254,37.038,37.612,36.341,25.677,5.276,7.534,26.515
45,1.231,36.915,37.605,36.341,25.68,5.235,7.657,25.857
46,1.221,37.038,37.667,36.341,25.684,5.316,7.617,25.241
47,1.217,37.173,37.578,36.331,25.687,5.276,7.739,24.544
48,1.204,37.223,37.593,36.341,25.684,5.276,7.699,24.008
49,1.194,37.022,37.608,36.351,25.691,5.276,7.821,23.393
50,1.178,37.164,37.651,36.341,25.68,5.316,7.863,22.858
51,1.168,37.261,37.656,36.331,25.684,5.236,7.904,22.284
52,1.171,37.31,37.652,36.331,25.68,5.235,7.985,21.709
53,1.162,37.195,37.613,36.322,25.677,5.275,8.027,21.174
54,1.148,37.328,37.566,36.35,25.68,5.235,8.068,20.681
55,1.142,37.416,37.585,36.332,25.68,5.235,8.15,20.229
56,1.129,37.436,37.616,36.331,25.68,5.194,8.15,19.777
57,1.129,37.264,37.62,36.331,25.68,5.194,8.15,19.285
58,1.119,37.387,37.546,36.331,25.684,5.275,8.191,18.873
59,1.109,37.484,37.6,36.322,25.687,5.154,8.192,18.422
60,1.089,37.456,37.608,36.322,25.68,5.193,8.151,18.052
61,1.066,37.484,37.616,36.302,25.684,5.153,8.232,17.601
62,1.06,37.609,37.648,36.321,25.673,5.275,8.111,17.19
63,1.04,37.697,37.664,36.331,25.677,5.235,8.232,16.86
64,1.02,37.592,37.613,36.312,25.677,5.275,8.151,16.41
65,1.03,37.716,37.597,36.321,25.677,5.235,8.15,16.121
66,1.014,37.851,37.585,36.322,25.677,5.275,8.15,15.752
67,0.988,37.901,37.647,36.302,25.677,5.316,8.15,15.423
68,0.974,37.46,37.597,36.321,25.673,5.317,8.15,15.257
69,0.958,37.599,37.558,36.322,25.673,5.358,8.15,15.174
70,0.951,37.706,37.588,36.312,25.677,5.358,8.191,14.929
71,0.958,37.765,37.561,36.302,25.677,5.358,8.232,14.764
72,0.958,37.67,37.608,36.321,25.684,5.399,8.151,14.722
73,0.958,37.813,37.616,36.322,25.68,5.399,8.191,14.64
74,0.945,37.891,37.679,36.322,25.684,5.44,8.151,14.721
75,0.935,37.949,37.594,36.331,25.684,5.481,8.15,14.884
76,0.912,37.662,37.612,36.331,25.687,5.481,8.15,14.926
77,0.925,37.793,37.62,36.341,25.694,5.562,8.15,15.13
78,0.931,37.9,37.679,36.341,25.691,5.604,8.11,15.213
79,0.941,37.949,37.644,36.351,25.698,5.523,8.069,15.336
80,0.945,37.921,37.582,36.351,25.694,5.563,8.069,15.338
81,0.932,38.055,37.636,36.36,25.694,5.563,7.946,15.338
82,0.915,38.142,37.617,36.36,25.691,5.523,7.945,15.338
83,0.909,38.421,37.612,36.332,25.691,5.4,7.945,15.256
84,0.899,37.964,37.62,36.331,25.684,5.44,7.823,15.174
85,0.886,38.046,37.659,36.312,25.684,5.44,7.822,15.011
86,0.869,38.162,37.55,36.321,25.691,5.399,7.944,14.928
87,0.876,37.875,37.6,36.312,25.68,5.44,7.945,14.764
88,0.853,37.891,37.605,36.321,25.684,5.44,7.986,14.803
89,0.84,38.016,37.663,36.312,25.68,5.399,8.027,14.803
90,0.839,38.085,37.617,36.312,25.684,5.399,8.068,14.803
91,0.846,37.874,37.589,36.321,25.687,5.44,8.069,14.926
92,0.836,38.016,37.522,36.331,25.684,5.359,8.109,15.089
93,0.843,38.142,37.58,36.379,25.687,5.439,8.232,15.213
94,0.836,38.191,37.585,36.303,25.691,5.399,8.192,15.336
95,0.843,37.885,37.647,36.321,25.687,5.48,8.314,15.378
96,0.846,37.997,37.601,36.322,25.684,5.44,8.274,15.46
97,0.846,38.132,37.605,36.322,25.684,5.44,8.274,15.501
98,0.849,38.191,37.585,36.302,25.68,5.399,8.314,15.42
99,0.846,38.336,37.628,36.302,25.68,5.399,8.274,15.338
100,0.853,38.471,37.656,36.312,25.684,5.358,8.233,15.215
101,0.846,38.578,37.636,36.321,25.677,5.399,8.273,15.052
102,0.823,38.608,37.613,36.312,25.691,5.358,8.274,14.969
103,0.836,37.716,37.546,36.312,25.684,5.358,8.274,14.805
104,0.823,37.842,37.588,36.302,25.687,5.358,8.152,14.56
105,0.826,37.949,37.6,36.302,25.687,5.439,8.15,14.395
106,0.817,37.969,37.632,36.321,25.687,5.359,8.191,14.23
107,0.81,38.007,37.57,36.302,25.691,5.439,8.151,14.147
108,0.797,38.132,37.6,36.302,25.687,5.399,8.15,13.943
109,0.781,38.239,37.616,36.331,25.691,5.399,8.15,13.941
110,0.79,38.288,37.64,36.303,25.687,5.318,8.11,14.266
111,0.797,37.848,37.64,36.302,25.684,5.317,8.109,14.758
112,0.8,37.958,37.636,36.302,25.684,5.317,7.987,15.494
113,0.803,38.065,37.632,36.283,25.684,5.236,7.986,16.152
114,0.803,37.893,37.523,36.283,25.673,5.194,7.946,16.85
115,0.8,37.987,37.569,36.273,25.677,5.234,7.945,17.385
116,0.797,38.084,37.62,36.283,25.677,5.194,7.986,17.879
117,0.79,38.152,37.616,36.254,25.67,5.153,7.986,18.29
118,0.784,37.808,37.542,36.273,25.67,5.193,8.027,18.62
119,0.797,37.939,37.561,36.254,25.67,5.194,8.027,18.907
120,0.807,38.036,37.577,36.244,25.677,5.194,8.109,19.073
121,0.803,38.113,37.624,36.263,25.68,5.194,8.109,19.197
122,0.8,37.769,37.64,36.273,25.68,5.234,8.109,19.32
123,0.787,37.919,37.671,36.273,25.684,5.235,8.109,19.28
124,0.787,38.036,37.625,36.302,25.684,5.275,8.15,19.239
