time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,1.063,37.223,40.542,32.576,24.513,4.865,6.795,6.179
1,1.063,36.913,40.585,32.605,24.523,5.03,7.001,6.262
2,1.046,37.02,40.581,32.624,24.53,5.112,7.001,6.262
3,1.04,37.097,40.593,32.595,24.516,4.947,6.795,6.179
4,1.056,37.194,40.589,32.605,24.52,4.988,6.837,6.179
5,1.046,36.981,40.546,32.624,24.53,5.07,6.919,6.22
6,1.05,37.117,40.569,32.614,24.523,4.988,6.919,6.302
7,1.05,37.243,40.605,32.634,24.527,5.112,7.001,6.343
8,1.01,37.281,40.597,32.605,24.527,4.988,6.795,6.179
9,1.0,36.981,40.53,32.585,24.506,4.906,6.713,6.138
10,1.02,37.165,40.565,32.634,24.523,5.07,6.837,6.302
11,1.017,37.281,40.565,32.605,24.516,4.988,6.837,6.302
12,1.007,37.33,40.573,32.595,24.516,4.988,6.754,6.22
13,1.02,37.039,40.573,32.595,24.523,4.988,6.754,6.302
14,1.04,37.204,40.585,32.624,24.523,4.988,6.795,6.262
15,1.014,37.291,40.601,32.624,24.523,5.03,6.837,6.343
16,1.014,37.368,40.565,32.653,24.53,5.112,6.919,6.426
17,0.991,36.952,40.554,32.605,24.513,4.947,6.754,6.179
18,0.977,37.088,40.597,32.585,24.513,4.988,6.837,6.262
19,0.977,37.214,40.561,32.624,24.527,5.03,6.877,6.302
20,0.968,37.243,40.475,32.634,24.52,4.988,6.96,6.302
21,0.964,36.981,40.546,32.605,24.516,4.947,6.837,6.302
22,0.948,37.107,40.561,32.614,24.516,4.947,6.877,6.262
23,0.935,37.204,40.569,32.614,24.513,5.03,6.919,6.262
24,0.938,37.039,40.609,32.634,24.523,4.988,7.001,6.343
25,0.938,36.913,40.605,32.643,24.534,5.194,7.083,6.426
26,0.925,37.029,40.569,32.624,24.516,4.947,6.837,6.22
27,0.925,37.117,40.542,32.634,24.516,5.07,6.96,6.385
28,0.912,36.865,40.632,32.643,24.52,5.03,7.124,6.426
29,0.895,36.952,40.597,32.624,24.52,5.03,7.042,6.302
30,0.899,37.107,40.498,32.634,24.523,5.112,7.083,6.343
31,0.905,37.184,40.558,32.624,24.52,4.988,6.96,6.262
32,0.905,36.874,40.542,32.605,24.516,4.947,6.837,6.179
33,0.895,37.01,40.569,32.624,24.516,5.07,7.083,6.343
34,0.905,37.155,40.569,32.643,24.534,5.153,7.042,6.343
