time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.826,34.85,11.975,37.967,34.357,4.865,5.892,7.823
1,0.823,34.486,12.001,37.958,34.354,4.865,5.811,7.781
2,0.839,34.597,12.052,37.938,34.357,4.865,5.891,7.781
3,0.839,34.752,12.08,37.996,34.374,5.068,6.014,7.822
4,0.839,34.753,12.076,37.948,34.364,4.948,5.812,7.659
5,0.83,34.59,11.998,37.977,34.357,4.988,5.85,7.698
6,0.826,34.742,11.998,37.967,34.368,4.907,5.851,7.658
7,0.833,34.849,11.986,37.977,34.361,4.865,5.891,7.617
8,0.823,34.543,11.978,37.929,34.347,4.784,5.689,7.373
9,0.817,34.54,12.025,37.948,34.364,4.905,5.809,7.492
10,0.82,34.674,12.002,37.977,34.357,4.825,5.769,7.412
11,0.83,34.8,11.998,37.948,34.361,4.824,5.728,7.33
12,0.817,34.457,12.017,37.938,34.357,4.865,5.85,7.41
13,0.829,34.606,12.08,37.976,34.368,4.946,5.973,7.452
14,0.836,34.733,12.065,37.958,34.361,4.866,5.852,7.33
15,0.839,34.811,12.1,37.948,34.361,4.906,5.851,7.289
16,0.846,34.437,11.936,37.948,34.368,4.906,5.851,7.288
17,0.853,34.616,11.919,37.986,34.364,4.906,5.81,7.288
18,0.853,34.694,11.95,37.929,34.35,4.744,5.688,7.085
19,0.846,34.762,12.024,37.948,34.36,4.905,5.768,7.205
20,0.862,34.351,12.009,37.938,34.357,4.865,5.809,7.125
21,0.866,34.51,12.017,37.929,34.35,4.824,5.688,7.043
22,0.859,34.617,12.029,37.928,34.357,4.865,5.768,7.001
23,0.872,34.694,12.056,37.957,34.371,4.987,5.972,7.163
24,0.885,34.398,12.123,37.948,34.364,4.907,5.771,7.043
25,0.859,34.51,12.065,37.929,34.361,4.825,5.809,7.082
26,0.856,34.645,11.994,37.938,34.364,4.905,5.85,7.083
27,0.866,34.723,12.025,37.967,34.364,4.865,5.81,6.961
28,0.856,34.437,11.978,37.929,34.354,4.784,5.728,6.878
29,0.849,34.539,12.021,37.89,34.354,4.905,5.727,6.918
30,0.849,34.674,12.009,37.909,34.367,4.825,5.727,6.837
31,0.853,34.542,12.009,37.919,34.357,4.783,5.727,6.796
32,0.843,34.425,12.002,37.909,34.357,4.824,5.687,6.795
33,0.853,34.558,12.021,37.919,34.364,4.946,5.809,6.917
34,0.875,34.723,12.115,37.967,34.375,4.907,5.81,6.878
35,0.866,34.312,12.01,37.929,34.357,4.865,5.81,6.755
36,0.872,34.423,12.025,37.909,34.364,4.824,5.891,6.714
37,0.869,34.568,11.916,37.938,34.364,4.905,5.892,6.876
38,0.892,34.656,12.028,37.938,34.368,4.865,5.851,6.715
39,0.892,34.167,12.052,37.871,34.354,4.743,5.688,6.632
40,0.889,34.316,12.033,37.928,34.357,4.823,5.727,6.631
41,0.892,34.442,12.045,37.919,34.361,4.865,5.809,6.631
42,0.908,34.52,11.99,37.89,34.354,4.743,5.728,6.55
43,0.915,34.204,12.075,37.89,34.357,4.823,5.768,6.63
44,0.925,34.403,12.053,37.918,34.374,4.946,5.972,6.712
45,0.899,34.491,12.033,37.9,34.357,4.866,5.811,6.632
46,0.902,34.568,11.974,37.919,34.357,4.865,5.81,6.631
47,0.908,34.128,11.931,37.919,34.361,4.906,5.85,6.59
48,0.902,34.287,12.02,37.9,34.364,4.947,5.81,6.59
49,0.899,34.384,12.033,37.861,34.35,4.785,5.647,6.387
50,0.895,34.443,12.041,37.87,34.357,4.864,5.849,6.507
51,0.899,34.165,12.002,37.89,34.357,4.824,5.729,6.427
52,0.902,34.306,11.994,37.88,34.347,4.743,5.687,6.426
53,0.895,34.423,12.017,37.89,34.357,4.783,5.809,6.466
54,0.912,34.664,12.056,37.918,34.374,4.986,5.891,6.548
55,0.922,34.033,12.018,37.89,34.361,4.866,5.851,6.508
56,0.918,34.171,12.005,37.89,34.361,4.865,5.81,6.467
57,0.918,34.287,12.001,37.909,34.368,4.906,5.85,6.507
58,0.941,34.077,12.037,37.89,34.361,4.865,5.81,6.345
59,0.938,34.142,12.068,37.861,34.35,4.702,5.647,6.303
60,0.935,34.249,12.045,37.87,34.357,4.863,5.767,6.384
61,0.948,34.393,12.029,37.861,34.361,4.824,5.809,6.303
62,0.954,33.781,12.017,37.851,34.354,4.824,5.81,6.302
63,0.948,33.9,12.056,37.832,34.354,4.783,5.769,6.384
64,0.958,34.045,12.115,37.889,34.374,5.027,5.891,6.466
65,0.951,34.142,12.038,37.88,34.354,4.907,5.811,6.345
66,0.945,33.855,12.025,37.87,34.361,4.865,5.769,6.343
67,0.951,34.016,11.92,37.88,34.364,4.906,5.768,6.303
68,0.948,34.161,12.02,37.87,34.357,4.825,5.809,6.343
69,0.945,34.22,11.994,37.851,34.35,4.743,5.688,6.181
70,0.938,33.875,12.017,37.851,34.36,4.905,5.809,6.22
71,0.958,34.064,12.033,37.851,34.357,4.825,5.728,6.261
72,0.961,34.181,11.974,37.861,34.354,4.783,5.727,6.221
73,0.955,34.22,12.017,37.841,34.35,4.864,5.687,6.302
74,0.971,33.847,12.048,37.889,34.367,4.987,5.931,6.343
75,0.997,33.996,12.084,37.861,34.361,4.826,5.811,6.221
76,0.987,34.084,12.03,37.87,34.368,4.905,5.85,6.261
77,0.994,34.133,11.951,37.861,34.364,4.906,5.81,6.262
78,1.004,33.807,11.981,37.851,34.371,4.947,5.81,6.302
79,1.004,33.929,12.021,37.851,34.35,4.785,5.688,6.099
80,1.0,34.007,12.009,37.832,34.36,4.824,5.849,6.138
81,1.02,33.749,12.037,37.851,34.357,4.743,5.81,6.138
82,1.027,33.688,12.006,37.832,34.35,4.864,5.728,6.138
83,1.027,33.793,12.044,37.832,34.36,4.743,5.727,6.138
84,1.033,33.929,12.107,37.851,34.364,4.905,5.89,6.26
85,1.046,33.69,12.069,37.861,34.368,4.865,5.811,6.18
86,1.03,33.793,12.037,37.851,34.361,4.906,5.85,6.139
87,1.027,33.919,11.99,37.851,34.364,4.947,5.81,6.138
88,1.033,34.035,12.036,37.851,34.364,4.947,5.85,6.219
89,1.046,33.567,11.99,37.832,34.361,4.866,5.729,5.976
90,1.033,33.667,12.044,37.832,34.354,4.824,5.768,6.055
91,1.05,33.879,12.021,37.86,34.361,4.824,5.768,6.056
92,1.043,33.949,12.009,37.851,34.354,4.824,5.768,6.015
93,1.046,33.547,12.033,37.832,34.357,4.743,5.728,6.056
94,1.069,33.715,12.111,37.86,34.364,4.945,5.89,6.219
95,1.089,33.88,12.096,37.88,34.368,4.947,5.811,6.098
96,1.092,33.891,12.069,37.842,34.368,4.907,5.769,5.975
97,1.105,33.498,12.014,37.86,34.368,4.906,5.728,6.015
98,1.112,33.648,11.974,37.861,34.368,4.865,5.809,6.056
99,1.125,33.783,12.021,37.87,34.357,4.946,5.769,6.015
100,1.125,33.766,12.006,37.822,34.354,4.744,5.768,6.096
