time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.787,36.514,19.221,41.49,28.906,4.577,5.645,6.631
1,0.81,36.65,19.267,41.462,28.909,4.537,5.523,6.631
2,0.839,36.901,19.236,41.519,28.916,4.577,5.644,6.631
3,0.843,36.942,19.259,41.5,28.916,4.659,5.605,6.631
4,0.833,37.134,19.275,41.471,28.906,4.497,5.523,6.468
5,0.83,37.242,19.26,41.49,28.913,4.536,5.563,6.589
6,0.807,36.159,19.221,41.471,28.916,4.577,5.604,6.631
7,0.81,36.119,19.224,41.49,28.92,4.578,5.564,6.631
8,0.82,36.32,19.224,41.5,28.916,4.659,5.645,6.631
9,0.813,36.428,19.236,41.462,28.909,4.497,5.523,6.59
10,0.829,36.371,19.213,41.49,28.913,4.577,5.482,6.549
11,0.82,36.515,19.275,41.49,28.92,4.578,5.644,6.671
12,0.826,36.679,19.217,41.481,28.916,4.618,5.645,6.672
13,0.843,36.844,19.306,41.481,28.913,4.578,5.564,6.672
14,0.836,36.193,19.295,41.433,28.902,4.496,5.482,6.509
15,0.849,36.379,19.28,41.471,28.909,4.577,5.522,6.467
16,0.849,36.553,19.283,41.481,28.916,4.659,5.563,6.629
17,0.869,36.68,19.303,41.49,28.909,4.619,5.604,6.59
18,0.879,36.297,19.272,41.5,28.92,4.619,5.645,6.631
19,0.869,36.476,19.268,41.452,28.906,4.497,5.483,6.509
20,0.859,36.66,19.232,41.48,28.909,4.536,5.522,6.589
21,0.862,36.748,19.236,41.49,28.913,4.659,5.644,6.59
22,0.859,36.231,19.201,41.49,28.913,4.538,5.564,6.509
23,0.856,36.446,19.24,41.5,28.92,4.659,5.645,6.549
24,0.833,36.602,19.252,41.452,28.909,4.497,5.523,6.508
25,0.833,36.69,19.295,41.461,28.909,4.577,5.4,6.508
26,0.826,36.297,19.299,41.461,28.923,4.659,5.643,6.589
27,0.82,36.514,19.237,41.471,28.916,4.579,5.564,6.549
28,0.826,36.689,19.279,41.49,28.913,4.659,5.563,6.59
29,0.813,36.719,19.244,41.462,28.916,4.619,5.441,6.549
30,0.829,36.346,19.224,41.461,28.92,4.537,5.521,6.427
31,0.823,36.553,19.271,41.481,28.92,4.699,5.685,6.71
32,0.833,36.718,19.217,41.471,28.916,4.66,5.524,6.591
33,0.843,36.777,19.259,41.5,28.916,4.66,5.563,6.631
34,0.839,36.193,19.213,41.452,28.92,4.579,5.482,6.509
35,0.852,36.398,19.275,41.471,28.913,4.496,5.44,6.508
36,0.856,36.572,19.283,41.481,28.927,4.74,5.603,6.67
37,0.866,36.545,19.283,41.471,28.916,4.62,5.523,6.591
38,0.869,36.353,19.307,41.481,28.92,4.659,5.522,6.631
39,0.853,36.514,19.272,41.452,28.913,4.579,5.522,6.55
40,0.869,36.679,19.268,41.433,28.909,4.537,5.441,6.508
41,0.882,36.518,19.303,41.471,28.93,4.74,5.684,6.67
42,0.872,36.324,19.198,41.452,28.913,4.661,5.524,6.55
43,0.889,36.533,19.232,41.471,28.923,4.619,5.563,6.549
44,0.872,36.66,19.283,41.471,28.916,4.537,5.523,6.549
45,0.866,36.307,19.276,41.442,28.913,4.577,5.482,6.468
46,0.872,36.37,19.256,41.49,28.927,4.659,5.562,6.467
47,0.853,36.543,19.193,41.452,28.92,4.66,5.563,6.548
48,0.866,36.679,19.251,41.461,28.913,4.497,5.482,6.468
49,0.853,36.268,19.267,41.442,28.92,4.495,5.481,6.467
50,0.859,36.36,19.271,41.432,28.909,4.495,5.481,6.426
51,0.859,36.601,19.268,41.49,28.923,4.658,5.562,6.507
52,0.843,36.69,19.256,41.471,28.916,4.66,5.604,6.549
53,0.839,36.144,19.236,41.452,28.913,4.497,5.442,6.305
54,0.843,36.321,19.252,41.452,28.916,4.577,5.44,6.465
55,0.846,36.485,19.267,41.442,28.902,4.537,5.44,6.426
56,0.843,36.631,19.244,41.49,28.916,4.618,5.521,6.466
57,0.83,36.153,19.236,41.462,28.916,4.578,5.563,6.507
58,0.826,36.349,19.228,41.423,28.902,4.537,5.441,6.264
59,0.82,36.524,19.259,41.461,28.913,4.577,5.481,6.505
60,0.817,36.603,19.221,41.433,28.913,4.537,5.481,6.427
61,0.829,36.153,19.275,41.442,28.909,4.618,5.481,6.426
62,0.81,36.349,19.244,41.452,28.913,4.619,5.603,6.426
63,0.8,36.514,19.299,41.423,28.902,4.497,5.36,6.344
64,0.787,36.593,19.315,41.432,28.909,4.536,5.48,6.384
65,0.774,36.037,19.295,41.432,28.916,4.577,5.481,6.425
66,0.777,36.281,19.26,41.452,28.916,4.537,5.562,6.426
67,0.761,36.447,19.26,41.452,28.916,4.577,5.604,6.344
68,0.748,36.487,19.268,41.413,28.909,4.537,5.442,6.343
69,0.734,36.046,19.264,41.432,28.913,4.496,5.481,6.343
70,0.725,36.252,19.248,41.442,28.909,4.577,5.44,6.384
71,0.721,36.456,19.26,41.442,28.916,4.578,5.481,6.425
72,0.728,36.496,19.232,41.452,28.923,4.659,5.603,6.426
73,0.705,36.065,19.228,41.433,28.909,4.457,5.442,6.385
74,0.728,36.301,19.22,41.432,28.913,4.495,5.44,6.344
75,0.725,36.447,19.271,41.442,28.916,4.618,5.521,6.466
76,0.724,36.496,19.244,41.442,28.92,4.578,5.482,6.426
77,0.724,36.094,19.236,41.452,28.92,4.618,5.522,6.426
78,0.715,36.243,19.217,41.423,28.909,4.537,5.441,6.385
