time,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap
0,0.856,35.244,23.876,32.44,31.844,6.508,6.179,6.549
1,0.856,35.353,23.865,32.44,31.847,6.549,6.179,6.59
2,0.872,35.517,23.822,32.459,31.854,6.671,6.179,6.549
3,0.859,35.557,23.852,32.479,31.854,6.591,6.22,6.59
4,0.849,35.385,23.876,32.46,31.854,6.59,6.22,6.631
5,0.853,35.508,23.833,32.45,31.847,6.549,6.22,6.631
6,0.83,35.624,23.833,32.45,31.847,6.508,6.261,6.631
7,0.823,35.404,23.833,32.459,31.85,6.589,6.18,6.59
8,0.836,35.345,23.775,32.46,31.85,6.509,6.139,6.631
9,0.833,35.498,23.786,32.45,31.847,6.549,6.098,6.672
10,0.82,35.585,23.864,32.459,31.843,6.468,6.138,6.713
11,0.833,35.212,23.826,32.45,31.847,6.548,6.179,6.713
12,0.833,35.362,23.825,32.459,31.861,6.63,6.301,6.876
13,0.839,35.517,23.88,32.479,31.864,6.672,6.343,6.877
14,0.846,35.586,23.888,32.488,31.864,6.672,6.343,6.837
15,0.853,35.251,23.873,32.479,31.861,6.631,6.221,6.755
16,0.846,35.372,23.861,32.488,31.851,6.468,6.22,6.795
17,0.84,35.479,23.865,32.479,31.854,6.548,6.18,6.714
18,0.843,35.547,23.837,32.45,31.854,6.549,6.22,6.794
19,0.846,35.106,23.833,32.469,31.854,6.549,6.18,6.836
20,0.84,35.275,23.931,32.46,31.85,6.549,6.261,6.755
21,0.836,35.353,23.834,32.469,31.854,6.508,6.221,6.795
22,0.839,35.44,23.872,32.469,31.854,6.549,6.22,6.795
23,0.82,35.201,23.908,32.469,31.85,6.59,6.261,6.836
24,0.826,35.352,23.904,32.479,31.854,6.631,6.18,6.755
25,0.82,35.459,23.9,32.469,31.857,6.55,6.22,6.754
26,0.826,35.47,23.873,32.479,31.854,6.59,6.22,6.714
27,0.82,35.134,23.845,32.469,31.85,6.549,6.139,6.632
28,0.813,35.256,23.837,32.46,31.84,6.468,6.098,6.55
29,0.81,35.343,23.81,32.44,31.836,6.467,6.056,6.671
30,0.784,35.143,23.848,32.44,31.84,6.467,6.137,6.672
31,0.806,35.083,23.794,32.469,31.85,6.548,6.138,6.753
32,0.816,35.236,23.829,32.469,31.854,6.549,6.098,6.632
33,0.833,35.353,23.841,32.479,31.85,6.508,6.138,6.712
34,0.833,34.97,23.818,32.46,31.857,6.508,6.138,6.632
35,0.833,35.081,23.86,32.45,31.851,6.549,6.138,6.59
36,0.833,35.217,23.849,32.469,31.847,6.59,6.098,6.631
37,0.826,35.305,23.888,32.45,31.85,6.59,6.097,6.631
38,0.833,34.97,23.818,32.45,31.85,6.509,6.097,6.55
39,0.826,35.139,23.856,32.459,31.847,6.549,6.138,6.59
40,0.833,35.256,23.884,32.431,31.847,6.508,6.138,6.631
41,0.82,35.324,23.822,32.45,31.857,6.63,6.219,6.672
42,0.823,34.96,23.86,32.479,31.851,6.712,6.302,6.753
43,0.823,35.101,23.841,32.498,31.864,6.754,6.302,6.754
44,0.817,35.246,23.868,32.479,31.864,6.754,6.302,6.714
45,0.829,35.314,23.841,32.488,31.851,6.673,6.221,6.591
46,0.81,34.951,23.81,32.479,31.847,6.591,6.139,6.59
47,0.813,35.062,23.837,32.469,31.854,6.631,6.179,6.549
48,0.807,35.169,23.849,32.46,31.857,6.631,6.179,6.549
49,0.813,35.237,23.864,32.46,31.851,6.712,6.22,6.59
50,0.82,34.912,23.896,32.469,31.854,6.672,6.139,6.631
51,0.807,35.062,23.838,32.479,31.854,6.794,6.219,6.631
52,0.81,35.178,23.86,32.469,31.854,6.795,6.22,6.672
53,0.826,34.988,23.79,32.469,31.861,6.755,6.18,6.713
54,0.82,34.851,23.825,32.469,31.857,6.714,6.139,6.632
55,0.81,34.965,23.802,32.469,31.854,6.713,6.098,6.631
56,0.82,35.081,23.794,32.469,31.847,6.672,6.056,6.509
57,0.833,34.709,23.809,32.45,31.843,6.55,6.015,6.386
58,0.82,34.81,23.774,32.44,31.843,6.549,6.056,6.466
59,0.83,34.927,23.805,32.44,31.847,6.63,6.056,6.548
60,0.839,35.033,23.86,32.45,31.847,6.712,6.137,6.508
61,0.82,34.718,23.845,32.44,31.843,6.713,6.138,6.589
62,0.81,34.868,23.88,32.45,31.85,6.672,6.098,6.427
63,0.803,34.975,23.873,32.459,31.85,6.672,6.016,6.507
64,0.803,35.053,23.904,32.45,31.85,6.591,6.096,6.508
65,0.8,34.67,23.806,32.459,31.847,6.631,6.097,6.467
66,0.774,34.81,23.817,32.469,31.847,6.631,6.016,6.467
67,0.777,34.927,23.849,32.45,31.847,6.59,6.015,6.386
68,0.793,34.995,23.802,32.45,31.847,6.631,6.096,6.507
69,0.816,34.631,23.848,32.459,31.847,6.59,6.097,6.549
70,0.823,34.752,23.853,32.469,31.85,6.753,6.219,6.63
71,0.823,34.907,23.829,32.488,31.864,6.795,6.261,6.712
72,0.839,34.975,23.837,32.489,31.864,6.795,6.302,6.672
73,0.865,34.669,23.86,32.508,31.864,6.714,6.14,6.591
74,0.862,34.781,23.908,32.479,31.854,6.672,6.179,6.631
75,0.849,34.878,23.822,32.441,31.847,6.631,6.22,6.59
76,0.846,34.812,23.841,32.469,31.857,6.672,6.139,6.549
77,0.853,34.658,23.829,32.469,31.854,6.631,6.138,6.671
78,0.846,34.8,23.86,32.469,31.854,6.672,6.179,6.672
79,0.836,34.907,23.798,32.46,31.854,6.631,6.179,6.672
80,0.836,34.573,23.856,32.45,31.854,6.672,6.139,6.672
81,0.836,34.684,23.747,32.469,31.857,6.713,6.138,6.672
82,0.833,34.82,23.805,32.46,31.854,6.672,6.138,6.672
83,0.81,34.907,23.868,32.469,31.85,6.713,6.179,6.713
84,0.829,34.477,23.884,32.479,31.857,6.632,6.139,6.672
85,0.82,34.626,23.763,32.45,31.851,6.55,6.057,6.631
86,0.813,34.742,23.821,32.459,31.84,6.468,5.975,6.59
87,0.82,34.801,23.864,32.45,31.84,6.467,6.015,6.549
88,0.807,34.38,23.763,32.431,31.854,6.507,6.056,6.63
89,0.813,34.558,23.848,32.459,31.85,6.508,6.137,6.672
90,0.807,34.684,23.931,32.46,31.85,6.508,6.098,6.713
